U07;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9006290;Chief of Army;テオドール・パンガロス;38;FA;Static Defence Doctrine;high;M18008;x
9006291;Chief of Army;ゲオルギアス・ツォラコグロウ;41;NS;Decisive Battle Doctrine;high;M18056;x
9006292;Chief of Army;ニコラオス・プラスティラス;44;PA;Guns and Butter Doctrine;high;M18060;x
9006293;Chief of Army;アリス・ヴェロウチオティス;36;ST;Decisive Battle Doctrine;high;M18028;x
9006294;Chief of Navy;ニコラオス・ヴォトシス;36;SL;Base Control Doctrine;high;M18019;x
9006295;Chief of Navy;デメトリオス・ゴウシス;41;SL;Decisive Naval Battle Doctrine;high;M18090;x
9006296;Chief of Navy;アレクショー・ツァモトス;41;SC;Decisive Naval Battle Doctrine;high;M18091;x
9006297;Chief of Navy;ペトロス・ヴォウルガリス;44;SC;Indirect Approach Doctrine;high;M18061;x
9006298;Chief of Navy;アレクサンドロス・オイコノモー;41;NS;Open Seas Doctrine;high;M18179;x
9006299;Chief of Navy;ミリティアデス・ポルフィロギンス;36;ST;Decisive Naval Battle Doctrine;high;M18029;x
9006300;Chief of Air Force;ガエシア・ギアナドス;41;SL;Carpet Bombing Doctrine;high;M18096;x
9006301;Chief of Air Force;ユウタナソス・ペリコス;44;SL;Vertical Envelopment Doctrine;high;M18184;x
9006302;Chief of Air Force;パナゴティス・パパニコラオ;36;SC;Carpet Bombing Doctrine;high;M18182;x
9006303;Chief of Air Force;アントワーヌ・フラングリ;41;SC;Air Superiority Doctrine;high;M18092;x
9006304;Chief of Air Force;アナスタシオス・バルディヴィリアス;44;SC;Naval Aviation Doctrine;high;M18097;x
9006305;Chief of Air Force;ニコス・ベロヤニス;36;ST;Naval Aviation Doctrine;high;M18030;x
9006306;Foreign Minister;テミストクレス・ソフォウリス;36;SL;The Cloak N Dagger Schemer;high;M18014;x
9006307;Head of State;大主教ダマスキノス;46;SL;Barking Buffoon;high;M18032;x
9006308;Head of State;大主教ダマスキノス;46;SC;Barking Buffoon;high;M18032;x
9006309;Head of State;ゲオルギオス2世;46;SL;Insignificant Layman;high;M18001;x
9006310;Head of State;ゲオルギオス2世;46;SC;Insignificant Layman;high;M18001;x
9006311;Head of Government;テミストクレス・ソフォウリス;46;SL;Flamboyant Tough Guy;high;M18014;x
9006312;Head of Government;コンスタンティノス・ツァルダリス;47;SC;Corporate Suit;high;M18053;x
9006313;Foreign Minister;イオアニス・サフィアノポウロス;45;PA;The Cloak N Dagger Schemer;high;M18068;x
9006314;Foreign Minister;ペトロス・ヴォウルガリス;45;PA;Biased Intellectual;high;M18061;x
9006315;Head of Government;アレクサンドロス・ディオミディス;49;SL;Political Protege;high;M18202;x
9006316;Head of Government;イオアニス・テオトキス;50;SL;Happy Amateur;high;M18203;x
9006317;Head of Government;ディミトリオス・キウソプロス;52;SC;Smiling Oilman;high;M18204;x
9006318;Head of Government;アレクサンドロス・パパゴス;52;SC;Old General;high;M18007;x
9006319;Foreign Minister;パナイオティス・ピペネリス;50;SC;Apologetic Clerk;high;M18206;x
9006320;Foreign Minister;ステファノス・ステファノプロス;52;SC;Biased Intellectual;high;M18207;x
9006321;Head of State;ボリス3世;36;PA;Autocratic Charmer;high;M19001;x
9006322;Head of Government;ゲオルギ・キオセイヴァノフ;36;PA;Backroom Backstabber;high;M19002;x
9006323;Foreign Minister;ゲオルギ・キオセイヴァノフ;36;PA;Biased Intellectual;high;M19002;x
9006324;Minister of Armament;キリル・ゴウネフ;36;PA;Administrative Genius;high;M19004;x
9006325;Minister of Security;ゲオルギ・サポフ;36;PA;Crime Fighter;high;M19005;x
9006326;Head of Military Intelligence;ディミタール・ペシェフ;36;PA;Dismal Enigma;high;M19006;x
9006327;Chief of Staff;フリスト・ルコフ;36;PA;School of Defence;high;M19007;x
9006328;Chief of Army;トドール・ジョルジエフ;36;PA;Static Defence Doctrine;high;M19008;x
9006329;Chief of Navy;サヴァ・イヴァノフ;36;PA;Open Seas Doctrine;high;M19009;x
9006330;Chief of Air Force;ヴァシル・ボイデフ;36;PA;Air Superiority Doctrine;high;M19010;x
9006331;Head of State;キリル・デ・プレスラフ;43;PA;Stern Imperialist;high;M19042;x
9006332;Head of State;ボリス3世;39;NS;Autocratic Charmer;high;M19001;x
9006333;Head of State;アレクサンダー・ツァンコフ;43;NS;Barking Buffoon;high;M19021;x
9006334;Head of State;ボリス3世;39;SC;Autocratic Charmer;high;M19001;x
9006335;Head of State;キリル・デ・プレスラフ;43;SC;Stern Imperialist;high;M19042;x
9006336;Head of State;ニコラ・ペトコフ;45;SC;Die-hard Reformer;high;M19047;x
9006337;Head of State;キリル・デ・プレスラフ;44;LWR;Stern Imperialist;high;M19042;x
9006338;Head of State;コムラド・ボリス・コバーグ;39;ST;Autocratic Charmer;high;M19001;x
9006339;Head of State;ゲオルギ・ディミトロフ;43;ST;Powerhungry Demagogue;high;M19032;x
9006340;Head of State;ヴァシル・P・コラロフ;45;ST;Weary Stiffneck;high;M19031;x
9006341;Head of Government;ボグダン・フィロフ;39;PA;Political Protege;high;M19024;x
9006342;Head of Government;ドブリ・ボジロフ;43;PA;Corporate Suit;high;M19053;x
9006343;Head of Government;イワン・I・バグリアノフ;44;PA;Old General;high;M19054;x
9006344;Head of Government;アレクサンダー・ツァンコフ;39;NS;Backroom Backstabber;high;M19021;x
9006345;Head of Government;ペトゥル・ガブロフスキ;43;PA;Naive Optimist;high;M19022;x
9006346;Head of Government;コンスタンティン・ムラヴィヨフ;39;SC;Happy Amateur;high;M19012;x
9006347;Head of Government;ニコラ・ペトコフ;44;SC;Flamboyant Tough Guy;high;M19047;x
9006348;Head of Government;キモン・ゲオルギエフ;44;LWR;Naive Optimist;high;M19059;x
9006349;Head of Government;ゲオルギ・ディミトロフ;39;ST;Political Protege;high;M19032;x
9006350;Foreign Minister;イワン・ポポフ;39;PA;Biased Intellectual;high;M19061;x
9006351;Foreign Minister;アレクサンダー・ニコライエフ;39;PA;Ideological Crusader;high;M19062;x
9006352;Foreign Minister;ボグダン・フィロフ;42;PA;Biased Intellectual;high;M19024;x
9006353;Foreign Minister;ディミタール・シシュマノフ;43;PA;The Cloak N Dagger Schemer;high;M19064;x
9006354;Foreign Minister;イワン・I・バグリアノフ;44;PA;Iron Fisted Brute;high;M19054;x
9006355;Foreign Minister;ピルヴァン・ドラガノフ;44;FA;General Staffer;high;M19066;x
9006356;Foreign Minister;アレクサンダー・ツァンコフ;39;FA;Ideological Crusader;high;M19021;x
9006357;Foreign Minister;アタナス・ブロフ;39;SC;Great Compromiser;high;M19068;x
9006358;Foreign Minister;ゲオルギ・ブラソフ;43;SC;Biased Intellectual;high;M19069;x
9006359;Foreign Minister;コンスタンティン・ムラヴィヨフ;44;SC;Apologetic Clerk;high;M19012;x
9006360;Foreign Minister;ニコラ・ペトコフ;45;SC;The Cloak N Dagger Schemer;high;M19047;x
9006361;Foreign Minister;ペトコ・スタイノフ;44;LWR;Biased Intellectual;high;M19072;x
9006362;Foreign Minister;ゲオルギ・クリチェフ;45;LWR;The Cloak N Dagger Schemer;high;M19073;x
9006363;Foreign Minister;ヴァシル・コラロフ;39;ST;Ideological Crusader;high;M19031;x
9006364;Foreign Minister;ゲオルギ・ダミアノフ;44;ST;Iron Fisted Brute;high;M19075;x
9006365;Foreign Minister;キモン・ゲオルギエフ;45;LE;General Staffer;high;M19059;x
9006366;Minister of Armament;ドブリ・ボジロフ;38;PA;Infantry Proponent;high;M19053;x
9006367;Minister of Armament;ゲオルギ・サポフ;39;PA;Corrupt Kleptocrat;high;M19005;x
9006368;Minister of Armament;サヴァ・キーロフ;41;PA;laissez-faire capitalist;high;M19079;x
9006369;Minister of Armament;スタンコ・ニコラドロフ;44;PA;Corrupt Kleptocrat;high;M19080;x
9006370;Minister of Armament;ボグダン・フィロフ;39;FA;Infantry Proponent;high;M19024;x
9006371;Minister of Armament;アレクサンダー・ゲルギノフ;39;SC;Resource Industrialist;high;M19014;x
9006372;Minister of Armament;アタナス・ブロフ;43;SC;laissez-faire capitalist;high;M19083;x
9006373;Minister of Armament;ディミタール・サホフ;44;SC;Tank Proponent;high;M19084;x
9006374;Minister of Armament;イワン・ガイディミトリフ;45;SC;Strategic Air Proponent;high;M19085;x
9006375;Minister of Armament;ペトコ・ストヤノフ;44;LWR;Theoretical Scientist;high;M19086;x
9006376;Minister of Armament;スタンチョ・チョラコフ;45;LWR;Administrative Genius;high;M19087;x
9006377;Minister of Armament;ゲオルギ・ディミトロフ;39;ST;Military Entrepreneur;high;M19032;x
9006378;Minister of Armament;イワン・ステファノフ;44;LE;Battle Fleet Proponent;high;M19034;x
9006379;Minister of Armament;ペトコ・クーニン;45;ST;Air to Ground Proponent;high;M19090;x
9006380;Minister of Security;イワン・クラスノフスキ;37;PA;Efficient Sociopath;high;M19091;x
9006381;Minister of Security;ニコライ・ニコラエフ;38;PA;Crime Fighter;high;M19092;x
9006382;Minister of Security;ニコラ・ネデフ;39;PA;Silent Lawyer;high;M19093;x
9006383;Minister of Security;ドチョ・リストフ;43;PA;Crooked Kleptocrat;high;M19094;x
9006384;Minister of Security;アレクサンダー・スタニシェフ;44;PA;Prince of Terror;high;M19095;x
9006385;Minister of Security;ディミタール・ペシェフ;39;FA;Compassionate Gentleman;high;M19006;x
9006386;Minister of Security;ペトゥル・ガブロフスキ;44;FA;Back Stabber;high;M19022;x
9006387;Minister of Security;アレクサンダー・ゲルギノフ;39;SC;Silent Lawyer;high;M19014;x
9006388;Minister of Security;ラジチョ・ペキモフ;43;SC;Efficient Sociopath;high;M19099;x
9006389;Minister of Security;ヴァージル・ディモフ;44;SC;Man of the People;high;M19100;x
9006390;Minister of Security;ニコラ・ムシャノフ;45;SC;Compassionate Gentleman;high;M19015;x
9006391;Minister of Security;ゲオルギ・クリチェフ;44;LWR;Crime Fighter;high;M19073;x
9006392;Minister of Security;ヴァルコ・チェルヴェンコフ;39;ST;Prince of Terror;high;M19103;x
9006393;Minister of Security;アントン・ユーゴフ;44;ST;Prince of Terror;high;M19035;x
9006394;Head of Military Intelligence;キリル・ゴウネフ;39;PA;Naval Intelligence Specialist;high;M19004;x
9006395;Head of Military Intelligence;ステファン・ノイコフ;43;PA;Political Specialist;high;M19106;x
9006396;Head of Military Intelligence;サヴァ・キーロフ;44;PA;Industrial Specialist;high;M19079;x
9006397;Head of Military Intelligence;キリル・スタンチェフ;39;FA;Dismal Enigma;high;M19026;x
9006398;Head of Military Intelligence;イワン・ロゴサルスキ;44;NS;Logistics Specialist;high;M19109;x
9006399;Head of Military Intelligence;ボリス・ボタン;39;SC;Naval Intelligence Specialist;high;M19110;x
9006400;Head of Military Intelligence;アタナス・ブロフ;43;SC;Industrial Specialist;high;M19016;x
9006401;Head of Military Intelligence;ゲオルギ・クリチェフ;44;LWR;Naval Intelligence Specialist;high;M19073;x
9006402;Head of Military Intelligence;トライチョ・コストフ;39;ST;Logistics Specialist;high;M19036;x
9006403;Head of Military Intelligence;ミンコ・ネイチェフ;45;ST;Political Specialist;high;M19114;x
9006404;Chief of Staff;テオドシ・ダスカロフ;39;PA;School of Defence;high;M19115;x
9006405;Chief of Staff;ニコラ・ミホフ;42;PA;School of Fire Support;high;M19116;x
9006406;Chief of Staff;ルッシ・ルセフ;43;PA;School of Mass Combat;high;M19117;x
9006407;Chief of Staff;トドール・ジョルジエフ;44;PA;School of Manoeuvre;high;M19008;x
9006408;Chief of Staff;イワン・ヴルコフ;39;FA;School of Defence;high;M19027;x
9006409;Chief of Staff;イワン・マリノフ;39;SC;School of Manoeuvre;high;M19017;x
9006410;Chief of Staff;ゲオルギ・ペツォフ;43;SC;School of Defence;high;M19019;x
9006411;Chief of Staff;ダムジャン・ヴェルチェフ;44;LWR;School of Psychology;high;M19122;x
9006412;Chief of Staff;フリスト・ミハイロフ;39;ST;School of Mass Combat;high;M19037;x
9006413;Chief of Staff;アセン・グレコフ;45;ST;School of Manoeuvre;high;M19124;x
9006414;Chief of Army;イオルダン・ピーフ;37;PA;Decisive Battle Doctrine;high;M19125;x
9006415;Chief of Army;ニコラ・ハジペトコフ;39;PA;Static Defence Doctrine;high;M19126;x
9006416;Chief of Army;ヴァシル・ボイデフ;41;PA;Elastic Defence Doctrine;high;M19127;x
9006417;Chief of Army;コンスタンティン・ルカシュ;43;PA;Guns and Butter Doctrine;high;M19128;x
9006418;Chief of Army;キリル・スタンチェフ;44;PA;Armoured Spearhead Doctrine;high;M19026;x
9006419;Chief of Army;フリスト・ルコフ;39;FA;Static Defence Doctrine;high;M19007;x
9006420;Chief of Army;トリフォン・トリフォノフ;44;FA;Elastic Defence Doctrine;high;M19131;x
9006421;Chief of Army;イワン・マリノフ;39;SC;Static Defence Doctrine;high;M19017;x
9006422;Chief of Army;ラジチョ・スラヴコフ;44;SC;Guns and Butter Doctrine;high;M19018;x
9006423;Chief of Army;ミカイル・ミンチェフ;44;LWR;Guns and Butter Doctrine;high;M19134;x
9006424;Chief of Army;ツヴジャトコ・ラドジノフ;39;ST;Decisive Battle Doctrine;high;M19038;x
9006425;Chief of Army;イワン・キノフ;44;ST;Armoured Spearhead Doctrine;high;M19136;x
9006426;Chief of Navy;イワン・ヴァリクレチコフ;38;PA;Base Control Doctrine;high;M19137;x
9006427;Chief of Navy;アセン・トシェフ;39;PA;Open Seas Doctrine;high;M19138;x
9006428;Chief of Navy;アタナス・シャラパトフ;39;FA;Decisive Naval Battle Doctrine;high;M19029;x
9006429;Chief of Navy;ラチョ・バタノフ;44;LWR;Open Seas Doctrine;high;M19141;x
9006430;Chief of Navy;キリル・カラチェフ;39;ST;Indirect Approach Doctrine;high;M19039;x
9006431;Chief of Navy;ステファン・ツァーネフ;45;ST;Decisive Naval Battle Doctrine;high;M19143;x
9006432;Chief of Air Force;ディミタール・アイルジャノフ;41;PA;Air Superiority Doctrine;high;M19145;x
9006433;Chief of Air Force;チュドミール・トプロドルスキ;39;FA;Vertical Envelopment Doctrine;high;M19030;x
9006434;Chief of Air Force;ストヤン・ストヤノフ;39;SC;Air Superiority Doctrine;high;M19020;x
9006435;Chief of Air Force;ゲオルギ・ドレニコフ;44;SC;Carpet Bombing Doctrine;high;M19148;x
9006436;Chief of Air Force;ヴァシル・ヴィルコフ;44;LWR;Vertical Envelopment Doctrine;high;M19149;x
9006437;Chief of Air Force;ザハリ・ザハリエフ;39;ST;Vertical Envelopment Doctrine;high;M19150;x
9006438;Head of State;ヴァージル・ディモフ;45;PA;Insignificant Layman;high;M19100;x
9006439;Head of State;ヴァージル・ディモフ;47;SC;Insignificant Layman;high;M19100;x
9006440;Head of State;ゲオルギ・クリチェフ;45;LWR;Popular Figurehead;high;M19073;x
9006441;Head of Government;ヴァージル・ディモフ;45;PA;Silent Workhorse;high;M19100;x
9006442;Head of Government;ヴァージル・ディモフ;47;SC;Silent Workhorse;high;M19100;x
9006443;Head of Government;ゲオルギ・クリチェフ;46;LWR;Happy Amateur;high;M19073;x
9006444;Chief of Navy;ゲオルギ・ペツォフ;36;SC;Base Control Doctrine;high;M19019;x
9006445;Foreign Minister;ヴァシル・P・コラロフ;36;ST;Ideological Crusader;high;M19031;x
9006446;Chief of Army;ツヴジャトコ・ラドジノフ;36;ST;Decisive Battle Doctrine;high;M19038;x
9006447;Head of State;ヴァルコ・チェルヴェンコフ;49;ST;Stern Imperialist;high;M19103;x
9006448;Head of Government;ヴァシル・コラロフ;49;ST;Flamboyant Tough Guy;high;M19031;x
9006449;Head of Government;ヴァルコ・チェルヴェンコフ;50;ST;Happy Amateur;high;M19103;x
9006450;Foreign Minister;ヴラディミル・ポプトモフ;49;ST;Iron Fisted Brute;high;M19159;x
9006451;Foreign Minister;ミンコ・ネイチェフ;50;ST;The Cloak N Dagger Schemer;high;M19114;x
9006452;Minister of Armament;ゲオルギ・ダミャノフ;46;ST;Tank Proponent;high;M19161;x
9006453;Minister of Armament;ペトゥル・パンチェフスキー;49;ST;Military Entrepreneur;high;M19162;x
9006454;Minister of Security;ルシ・フリストゾフ;49;ST;Back Stabber;high;M19163;x
9006455;Minister of Security;ゲオルギ・チャンコフ;51;ST;Crooked Kleptocrat;high;M19164;x
9006456;Head of Military Intelligence;ペトゥコ・クニン;50;ST;Industrial Specialist;high;M19165;x
9006457;Head of State;H・R・H・パヴレ・カラジョルジェヴィチ;36;PA;Benevolent Gentleman;high;M20001;x
9006458;Head of Government;ミラン・ストジャディノヴィッチ;36;PA;Silent Workhorse;high;M20002;x
9006459;Foreign Minister;ミラン・ストジャディノヴィッチ;36;PA;The Cloak N Dagger Schemer;high;M20002;x
9006460;Minister of Armament;ボガルジャブ・ジェヴティク;36;PA;Corrupt Kleptocrat;high;M20004;x
9006461;Minister of Security;H・R・H・パヴレ・カラジョルジェヴィチ;36;PA;Prince of Terror;high;M20001;x
9006462;Head of Military Intelligence;ボリヴォジェ・ヨシモヴィッチ;36;PA;Political Specialist;high;L46013;x
9006463;Chief of Staff;ペータル・コシック;36;PA;School of Mass Combat;high;L46015;x
9006464;Chief of Army;アレクサンダー・シンカー＝マルコヴィッチ;36;PA;Decisive Battle Doctrine;high;L46005;x
9006465;Chief of Navy;ボゴルジャブ・イリッチ;36;PA;Base Control Doctrine;high;L46043;x
9006466;Chief of Air Force;デュサン・シモヴィッチ;36;PA;Army Aviation Doctrine;high;L46060;x
9006467;Head of State;ヨシップ・ブロズ;36;LWR;Powerhungry Demagogue;high;M20021;x
9006468;Head of Government;ドラギサ・ツヴェトコヴィッチ;39;PA;Naive Optimist;high;M20032;x
9006469;Head of Government;デュサン・シモヴィッチ;41;SC;Happy Amateur;high;M20033;x
9006470;Head of Government;スロボダン・ヨヴァノヴィッチ;42;FA;Political Protege;high;M20034;x
9006471;Head of Government;ミロス・トリフノヴィッチ;43;NS;Old General;high;M20035;x
9006472;Head of Government;イワン・スバシチ;44;ML;Corporate Suit;high;M20014;x
9006473;Head of Government;ヨシップ・ブロズ;36;LWR;Backroom Backstabber;high;M20021;x
9006474;Head of Government;ヴラトコ・マセック;36;SD;old airmarshal;high;M20038;x
9006475;Foreign Minister;アレクサンダー・シンカー＝マルコヴィッチ;39;PA;General Staffer;high;L46005;x
9006476;Foreign Minister;モムチロ・ニンシク;41;SC;Great Compromiser;high;M20013;x
9006477;Foreign Minister;スロボダン・ヨヴァノヴィッチ;43;FA;Biased Intellectual;high;M20034;x
9006478;Foreign Minister;ミラン・グロル;43;NS;Apologetic Clerk;high;M20042;x
9006479;Foreign Minister;ボジダル・プリック;43;NS;Ideological Crusader;high;M20043;x
9006480;Foreign Minister;イワン・スバシチ;44;ML;Apologetic Clerk;high;M20014;x
9006481;Foreign Minister;スタノジェ・シミック;36;LWR;Great Compromiser;high;M20023;x
9006482;Foreign Minister;ヴラトコ・マセック;36;SD;Apologetic Clerk;high;M20038;x
9006483;Foreign Minister;エドヴァルド・カルデリ;41;SD;Ideological Crusader;high;M20047;x
9006484;Foreign Minister;ディミトリー・ロティッチ;43;NS;Iron Fisted Brute;high;M20048;x
9006485;Minister of Armament;エド・ボグダン・マルコヴィッチ;39;PA;Resource Industrialist;high;M20049;x
9006486;Minister of Armament;ラディスラフ・ポリッチ;41;SC;laissez-faire capitalist;high;M20050;x
9006487;Minister of Armament;アントン・コザレフ;42;FA;Tank Proponent;high;M20051;x
9006488;Minister of Armament;タナシジェ・タサ・ディニック;43;NS;Corrupt Kleptocrat;high;M20052;x
9006489;Minister of Armament;ペータル・イヴェリッチ;44;ML;Theoretical Scientist;high;M20053;x
9006490;Minister of Armament;ミレンティ・ポポヴィッチ;36;LWR;Resource Industrialist;high;M20024;x
9006491;Minister of Armament;ドラザ・ミハイロヴィッチ;36;SD;Tank Proponent;high;M20055;x
9006492;Minister of Security;ミシェル・ヨヴァノヴィッチ;39;PA;Compassionate Gentleman;high;M20056;x
9006493;Minister of Security;モムチロ・ドゥジク;41;SC;Silent Lawyer;high;M20015;x
9006494;Minister of Security;ペータル・グラボフスキ;42;FA;Efficient Sociopath;high;M20058;x
9006495;Minister of Security;ミラン・ネディク;43;NS;Prince of Terror;high;M20059;x
9006496;Minister of Security;スピロ・キティンチェフ;44;NS;Back Stabber;high;M20060;x
9006497;Minister of Security;ドラゴルジャブ・ステファニッチ;44;ML;Crime Fighter;high;M20061;x
9006498;Minister of Security;コカ・ポポヴィッチ;36;SD;Silent Lawyer;high;M20025;x
9006499;Head of Military Intelligence;アンドリジャ・スタムパー;39;PA;Technical Specialist;high;M20063;x
9006500;Head of Military Intelligence;ジョルデ・ペトレリッチ;41;SC;Industrial Specialist;high;M20064;x
9006501;Head of Military Intelligence;ディミタル・カトロフ;42;FA;Dismal Enigma;high;M20065;x
9006502;Head of Military Intelligence;コスタ・エカネク;43;NS;Logistics Specialist;high;M20066;x
9006503;Head of Military Intelligence;ドラゴルジャブ・ヨヴァノヴィッチ;43;NS;Political Specialist;high;M20067;x
9006504;Head of Military Intelligence;ミハイル・ミロサジェヴィッチ;44;ML;Technical Specialist;high;M20068;x
9006505;Head of Military Intelligence;アレクサンダー・ランコヴィッチ;36;SD;Dismal Enigma;high;M20026;x
9006506;Chief of Staff;ラディヴォジェ・ヤンコヴィッチ;41;SC;School of Fire Support;high;L46012;x
9006507;Chief of Staff;ディミタル・ドゥゼロフ;42;FA;School of Manoeuvre;high;M20072;x
9006508;Chief of Staff;マルコ・ボゾヴィッチ;43;NS;School of Mass Combat;high;L46002;x
9006509;Chief of Staff;ヨヴァン・ニコリッチ;44;ML;School of Psychology;high;M20074;x
9006510;Chief of Staff;アルサ・ヨヴァノヴィッチ;36;LWR;School of Mass Combat;high;M20075;x
9006511;Chief of Staff;ドラザ・ミハイロヴィッチ;36;SD;School of Defence;high;M20012;x
9006512;Chief of Army;ミルティン・ネディッチ;41;SC;Decisive Battle Doctrine;high;L46026;x
9006513;Chief of Army;ディミタル・ドゥゼロフ;42;FA;Armoured Spearhead Doctrine;high;M20072;x
9006514;Chief of Army;マルコ・ボゾヴィッチ;43;NS;Elastic Defence Doctrine;high;L46002;x
9006515;Chief of Army;ヨヴァン・ニコリッチ;44;ML;Guns and Butter Doctrine;high;M20074;x
9006517;Chief of Navy;ミルティン・ネディッチ;41;SC;Decisive Naval Battle Doctrine;high;L46026;x
9006518;Chief of Navy;ペトラ・デュメフ;42;FA;Indirect Approach Doctrine;high;M20085;x
9006519;Chief of Navy;ニコラ・マンディッチ;43;NS;Base Control Doctrine;high;M20086;x
9006520;Chief of Navy;H・R・H・パヴレ・カラジョルジェヴィチ;44;ML;Power Projection Doctrine;high;M20001;x
9006521;Chief of Air Force;ペトラ・デュメフ;42;FA;Vertical Envelopment Doctrine;high;M20085;x
9006522;Chief of Air Force;アデマガ・メシック;43;NS;Army Aviation Doctrine;high;M20091;x
9006523;Chief of Air Force;ペータル・ヴケヴィッチ;44;ML;Naval Aviation Doctrine;high;L46062;x
9006524;Chief of Air Force;イワン・リバル;36;LWR;Air Superiority Doctrine;high;M20093;x
9006525;Head of State;H・M・ペータル2世;41;SC;Benevolent Gentleman;high;M20011;x
9006526;Head of State;H・M・ペータル2世;41;FA;Barking Buffoon;high;M20011;x
9006527;Head of State;H・M・ペータル2世;41;NS;Popular Figurehead;high;M20011;x
9006528;Foreign Minister;モムチロ・ニンシク;41;FA;The Cloak N Dagger Schemer;high;M20013;x
9006529;Chief of Staff;コカ・ポポヴィッチ;36;LWR;School of Mass Combat;high;M20025;x
9006530;Chief of Army;ヨシップ・ブロズ;36;LWR;Armoured Spearhead Doctrine;high;M20028;x
9006531;Chief of Navy;ヨシップ・ブロズ;36;LWR;Indirect Approach Doctrine;high;M20029;x
9006532;Head of State;H・M・ペータル2世;36;ML;Autocratic Charmer;high;M20011;x
9006533;Head of Government;ドラザ・ミハイロヴィッチ;36;ML;Naive Optimist;high;M20012;x
9006534;Minister of Armament;イワン・スバシチ;36;ML;Infantry Proponent;high;M20014;x
9006535;Head of Military Intelligence;ミロスラフ・スパライコヴィッチ;36;ML;Technical Specialist;high;M20016;x
9006536;Chief of Staff;ミハイロ・ルキッチ;36;ML;School of Manoeuvre;high;L46020;x
9006537;Chief of Air Force;ヨシップ・ブロズ;36;LWR;Army Aviation Doctrine;high;M20028;x
9006538;Foreign Minister;コカ・ポポヴィッチ;53;LWR;The Cloak N Dagger Schemer;high;M20025;x
9006539;Minister of Armament;イヴァン・ゴスニャク;53;LWR;Infantry Proponent;high;M20104;x
9006540;Minister of Security;ヴラディミル・シミチ;53;LWR;Compassionate Gentleman;high;M20105;x
9006541;Head of Military Intelligence;ミロヴァン・ジラス;53;SD;Political Specialist;high;M20106;x
9006542;Head of State;トミスラフ2世;36;FA;Powerhungry Demagogue;high;M30001;x
9006543;Head of Government;アンテ・パヴェリチ;36;FA;Ambitious Union Boss;high;M30002;x
9006544;Foreign Minister;ミラン・ブダック;36;NS;Iron Fisted Brute;high;M30003;x
9006545;Minister of Armament;ヴィルコ・ベジック;36;FA;Tank Proponent;high;M30004;x
9006547;Head of Military Intelligence;アダルベルト・ロガルジャ;36;NS;Dismal Enigma;high;M30006;x
9006548;Chief of Staff;スラヴコ・クヴァテルニク;36;NS;School of Manoeuvre;high;M30007;x
9006549;Chief of Army;ヴィルコ・ベジック;36;NS;Armoured Spearhead Doctrine;high;M30004;x
9006550;Chief of Navy;ジューロ・ジャクシン;36;NS;Base Control Doctrine;high;M30009;x
9006551;Chief of Air Force;ウラジミール・クレン;36;NS;Air Superiority Doctrine;high;M30010;x
9006552;Head of State;トミスラフ2世;38;NS;Powerhungry Demagogue;high;M30001;x
9006553;Head of State;アロイジーア・ステピナツ;45;PA;Weary Stiffneck;high;M30022;x
9006554;Head of State;ヴラドコ・マチェク;38;SC;Insignificant Layman;high;M30011;x
9006555;Head of Government;アンテ・パヴェリチ;38;NS;Ambitious Union Boss;high;M30002;x
9006556;Head of Government;ウラジミール・ラクサ;45;PA;Old General;high;M30017;x
9006557;Head of Government;イヴァン・スバシッチ;38;SD;Backroom Backstabber;high;M30012;x
9006558;Foreign Minister;ムラデン・ロルコヴィッチ;44;NS;General Staffer;high;M30005;x
9006559;Foreign Minister;アロイジーア・ステピナツ;45;PA;Biased Intellectual;high;M30022;x
9006560;Foreign Minister;イワン・サリク;46;PA;The Cloak N Dagger Schemer;high;M30030;x
9006561;Foreign Minister;ヴラドコ・マチェク;38;SD;Biased Intellectual;high;M30011;x
9006562;Minister of Armament;ディド・クヴァテルニク;38;NS;Infantry Proponent;high;M30033;x
9006563;Minister of Armament;イヴァン・スバシッチ;38;SD;Theoretical Scientist;high;M30012;x
9006564;Minister of Security;ヴィクトール・ヴィダ;38;NS;Man of the People;high;M30015;x
9006565;Minister of Security;オイゲン・クヴァテルニク;40;NS;Prince of Terror;high;M30037;x
9006566;Minister of Security;アンドリヤ・アルツコヴィッチ;41;NS;Efficient Sociopath;high;M30038;x
9006567;Minister of Security;クルノスラフ・ドラガノヴィッチ;43;NS;Back Stabber;high;M30039;x
9006570;Head of Military Intelligence;ムラデン・ロルコヴィッチ;45;PA;Logistics Specialist;high;M30005;x
9006571;Head of Military Intelligence;ヴィルコ・ペクニカール;38;SC;Dismal Enigma;high;M30040;x
9006572;Chief of Staff;ウラジミール・ラクサ;41;NS;School of Defence;high;M30017;x
9006573;Chief of Staff;フョードル・ドラゴジロフ;43;NS;School of Mass Combat;high;M30048;x
9006574;Chief of Staff;アンテ・パヴェリチ;44;NS;School of Psychology;high;M30002;x
9006575;Chief of Army;スラヴコ・クヴァテルニク;41;NS;Guns and Butter Doctrine;high;M30007;x
9006576;Chief of Army;スラヴコ・スタンサー;42;NS;Static Defence Doctrine;high;M30054;x
9006577;Chief of Army;フリードリヒ・ナヴラチル;43;NS;Decisive Battle Doctrine;high;M30020;x
