SWAD_6004_DESC;インド戦線での戦力増強を1つの目標としているスワラージ作戦により決定した我が軍の部隊が到着した。;;;;;;;;;;x
SWAD_6005_DESC;衛星軌道上から装甲駆逐艦による爆撃を任務とする国連軌道爆撃艦隊が到着した。軌道戦力の投入はこのスワラージ作戦が初である。;;;;;;;;;;x
SWAD_6006_DESC;衛星軌道上のHSST(再突入型駆逐艦)から戦術機部隊を敵地に降下させる国連軌道降下兵団(オービットダイバーズ)が到着した。軌道戦力の投入はこのスワラージ作戦が初である。;;;;;;;;;;x
SWAD_6007_DESC;対地ロケット部隊の増援を要請した。ただし動員可能な兵力には限界があるため、地対地ロケット部隊、もしくはAL弾頭部隊のどちらかを選択する必要がある。AL弾頭部隊は地対地ロケット部隊より威力を発揮するが、弾頭数が少ないのが欠点である。;;;;;;;;;;x
SWAD_6008_DESC;ボパールハイヴ攻略を第一の目標とするスワラージ作戦の統一的な戦力運用を可能とするために、各国の司令官を招集した会議が開かれることとなった。この会議により更なる増援の内容を決定することとなった。;;;;;;;;;;x
SWAD_6009_DESC;各国の司令官を招集した戦略会議が開かれた。我が軍は戦術機部隊および海軍部隊、もしくは軌道兵力のどちらを援軍として派遣するべきだろうか。;;;;;;;;;;x
SWAD_6010_DESC;各国の司令官を招集した戦略会議が開かれた。我が軍は戦術機部隊および海軍部隊、もしくは戦術機を主力とした部隊のどちらを援軍として派遣するべきだろうか。;;;;;;;;;;x
SWAD_6011_DESC;各国の司令官を招集した戦略会議が開かれた。我が軍は戦術機部隊および海軍部隊、もしくは戦術機を主力とした部隊のどちらを援軍として派遣するべきだろうか。;;;;;;;;;;x
SWAD_6012_DESC;軌道降下兵団の戦力増強のために、大東亜連合、アフリカ連合に戦力の供出を要請した。ただしこの要請を断られた場合、外交的対立を引き起こす可能性もありえる。;;;;;;;;;;x
SWAD_6013_DESC;軌道降下兵団の戦力増強のために、国連から戦力の供出の要請があった。断れば外交的対立の原因にも成りかねないだろう。;;;;;;;;;;x
SWAD_6014_DESC;軌道降下兵団の戦力増強のために、国連から戦力の供出の要請があった。断れば外交的対立の原因にも成りかねないだろう。;;;;;;;;;;x
SWAD_6015_DESC;アフリカ連合が軌道降下兵団への戦力の供出を受諾した！;;;;;;;;;;x
SWAD_6016_DESC;大東亜連合が軌道降下兵団への戦力の供出を受諾した！;;;;;;;;;;x
SWAD_6017_DESC;アフリカ連合が軌道降下兵団への戦力の供出を拒否した！;;;;;;;;;;x
SWAD_6018_DESC;大東亜連合が軌道降下兵団への戦力の供出を拒否した！;;;;;;;;;;x
SWAD_6019_DESC;インド戦線でのBETAの戦力を低下させるために、イラン方面で陽動作戦を行うという提案が参謀部から提案された。しかし我が軍には余力がないため、アフリカ連合及び大東亜連合に実行のための兵力の提供を求めることとなるだろう。;;;;;;;;;;x
SWAD_6020_DESC;インド戦線でのBETAの戦力を低下させるために、イラン方面での陽動作戦が国連軍より提案された。戦力を割いて作戦を実行すべきだろうか。;;;;;;;;;;x
SWAD_6021_DESC;インド戦線でのBETAの戦力を低下させるために、イラン方面での陽動作戦が国連軍より提案された。戦力を割いて作戦を実行すべきだろうか。;;;;;;;;;;x
SWAD_6024_DESC;アフリカ連合が陽動作戦への参加を拒否した！;;;;;;;;;;x
SWAD_6025_DESC;大東亜連合が陽動作戦への参加を拒否した！;;;;;;;;;;x
SWAD_6028_DESC;インド戦線においてBETAが防衛線を突破し、戦況が悪化の一途をたどっている。これ以上のBETAの侵攻を招くとインド戦線全てが崩壊しかねないとの判断から国連緊急展開軍の即時派遣及びインド戦線の再構築が行われることとなった。;;;;;;;;;;x
SWAD_6029_DESC;バングラディシュ戦線においてBETAが防衛線を突破し、戦況が悪化の一途をたどっている。これ以上のBETAの侵攻を招くとバングラディシュ戦線全てが崩壊しかねないとの判断から国連緊急展開軍の即時派遣及びバングラディシュ戦線の再構築が行われることとなった。;;;;;;;;;;x
SWAD_3000001_DESC;ボパールハイヴの攻略は遂に叶わなかったが、インド戦線の維持という目的は達成できた。;;;;;;;;;;x
SWAD_3000002_DESC;ボパールハイヴ攻略という史上初の快挙を成し遂げ、インド戦線の押し上げにも成功した。;;;;;;;;;;x
SWAD_3000003_DESC;インドはBETAの手に落ち、スワラージ作戦は目標を達成することなく完全な失敗に終わった。;;;;;;;;;;x
SWAD_3000004_DESC;ボパールハイヴの攻略は失敗し、インド戦線でのBETAからの圧迫は以前よりも激しさを増す結果となった。;;;;;;;;;;x
## シュヴァルツェスマーケン-;;;;;;;;;;;x
DOEG_9000_DESC;BETAの侵攻から東ドイツを守りきり、ベルリンを維持し続けることに成功した！だが戦いはまだ長く続くだろう・・・;;;;;;;;;;x
DOEG_9001_DESC;パレオロゴス作戦の失敗とその後のBETAの西進によってオーデル･ナイセ線において絶望的な防戦を余儀なくされていた東ドイツであったが、反攻作戦によりワルシャワを奪還することに成功した！;;;;;;;;;;x
DOEG_9002_DESC;オーデル･ナイセ線は崩壊し、ベルリンがBETAの手に落ちた。これから欧州は更なる地獄を迎えるであろう・・・;;;;;;;;;;x
DOEG_9003_DESC;オーデル･ナイセ線が陥落し、BETAがベルリンへと迫りつつある。東ドイツはこれから今まで以上に激しい戦いと絶望的な地獄を体験するだろう・・・;;;;;;;;;;x
DOEG_9010_DESC;東ドイツではオーデル川・ナイセ川の流域をオーデル・ナイセ流域絶対防衛線とし、欧州文明をBETAから永遠に護る「東方の盾」と呼称している。;;;;;;;;;;x
DOEG_9011_DESC;友邦であるソビエト連邦からの支援物資が届いた!;;;;;;;;;;x
DOEG_9012_DESC;BETAとの最前線国家である我が国にアメリカ合衆国から支援物資が届いた!;;;;;;;;;;x
DOEG_9013_DESC;BETAとの最前線国家である我が国に国連から支援物資が届いた!;;;;;;;;;;x
DOEG_9014_DESC;訓練を終えた者達が部隊に配属された！;;;;;;;;;;x
DOEG_9015_DESC;オーデル･ナイセ線がBETAに突破されたことにより、武装警察軍の発言権が圧倒的となり、部隊の指揮権を国家保安省(シュタージ)が掌握することとなった・・・。;;;;;;;;;;x
DOEG_9016_DESC;オーデル･ナイセ線を突破され、ベルリンまで戦闘地帯となったことを受けて政府首脳部は欧州連合軍の援助を要請せざるをえない事態となった。このことは大きな波紋を呼ぶだろう・・・。;;;;;;;;;;x
DOEG_9017_DESC;指揮権を掌握した武装警察軍であったが、国家人民軍との対立は避けがたく、重大な問題となっている。;;;;;;;;;;x
DOEG_9018_DESC;東ドイツ国内での防衛戦に参加した欧州連合軍であったが、東ドイツ軍との連携と協力は非常に困難な状態での参戦であり、連絡網も碌に確保されていなかったために深刻な問題となっている。;;;;;;;;;;x
DOEG_9019_DESC;BETA悌団の形成がソ連の偵察衛星によって確認された！迎撃体制を整えるのだ！;;;;;;;;;;x
DOEG_9020_DESC;BETAの大規模な形成が始まり、すぐにでも大規模な戦いが起こるであろう！;;;;;;;;;;x
DOEG_9021_DESC;ポーランドに展開するBETAの誘出撃滅と、それによる欧州の戦況の好転を目的とした「海王星-ネプトゥーン-」作戦が発令された。その第一段階であるグダンスク湾への進行は、水上打撃部隊による光線級の封殺と海岸周辺のBETA群の漸激、A-6部隊による海岸への強襲上陸、戦術機･ヘリ部隊による橋頭堡の拡大、水陸両用戦部隊の上陸による港口施設確保の順で行われる。上陸部隊は内部から押し寄せるBETAの波状攻撃を阻止しつつ、これを成し遂げなければならないが、国連軍は強大な火力投射能力を持つ水上打撃部隊が健在であれば、BETAに不意を疲れない限りは第一段階の成功は確実と考えている。また国連軍は不意の事態に備え、いくつかの戦術機部隊を予備とする。なお進行目標であるグディニヤとグダンスクはドイツ語でグディンゲン(第二次世界大戦中はゴーテンハーフェン)、ダンツィヒと呼ばれ後者は第二次世界大戦勃発の地として有名であるが、今回は作戦に参加する東西両陣営のポーランド亡命政権の兵士たちの感情を配慮して、ポーランド語呼称に統一している。(ダンツィヒ上陸を目指してください);;;;;;;;;;x
DOEG_9022_DESC;海王星作戦の第一段階が成功し、グダンスク湾の確保と各部隊の揚陸が完了した。これよりBETA群の撃滅を開始する。;;;;;;;;;;x
DOEG_9023_DESC;海王星作戦は成功し、BETA群の撃滅行動は完遂した！これによってオーデル･ナイセ線での戦況は好転するだろう！;;;;;;;;;;x
DOEG_9024_DESC;海王星作戦は失敗し、多くの資材と貴重な人命が失われた･･･;;;;;;;;;;x
DOEG_9305_DESC;フランス陸軍第13戦術竜騎兵連隊・第221戦術機大隊　コールサイン「ベリサルダ」が到着した！;;;;;;;;;;x
DOEG_9306_DESC;スウェーデン王国陸軍第1近衛連隊第2騎兵大隊　コールサイン「スピィエル」が到着した！;;;;;;;;;;x
DOEG_9025_DESC;国家人民軍第13戦術機甲連隊が到着した！;;;;;;;;;;x
DOEG_9026_DESC;国家人民軍第118戦術機甲連隊が到着した！;;;;;;;;;;x
DOEG_9027_DESC;国家人民軍ブルッヒャー機械化連隊が到着した！;;;;;;;;;;x
DOEG_9028_DESC;国家人民軍グラウデンツ戦車連隊が到着した！;;;;;;;;;;x
DOEG_9029_DESC;国家人民軍メテオール戦車連隊が到着した！;;;;;;;;;;x
DOEG_9030_DESC;前線での戦闘により機体が損傷し、戦闘能力を一時失っていた第666戦術機中隊に新しく戦術機が配備され、戦闘能力を回復した。;;;;;;;;;;x
DOEG_9031_DESC;難易度選択イベントです。選ぶ選択肢によって貰える兵力が代わります。(最高難易度は腕に自信がある人にしかお勧めできません);;;;;;;;;;x
DOEG_9032_DESC;海王星作戦に参加していた兵力が帰還した。;;;;;;;;;;x
DOEG_9307_DESC;海王星作戦に参加していた兵力が帰還した。;;;;;;;;;;x
DOEG_9308_DESC;戦況が著しく悪化している東ドイツに介入するかどうかを協議するためにアイスランドのケプラヴィーク基地に旧NATO諸国首脳たちが集合した。東ドイツに介入するべきだろうか？;;;;;;;;;;x
DOEG_9309_DESC;東ドイツ介入作戦「ヴェンク」が発令された。;;;;;;;;;;x
DOEG_9500_DESC;戦術機部隊を光線級が存在している地点に送り込み対象を排除し、航空攻撃と対地砲撃を可能にする光線級吶喊を行うべきだろうか？;;;;;;;;;;x
## -----;;;;;;;;;;;x
## パレオロゴス作戦-;;;;;;;;;;;x
PALAI_7000001_DESC;ミンスクハイヴの攻略には失敗したが、モスクワの維持には成功した。;;;;;;;;;;x
PALAI_7000002_DESC;ミンスクハイヴの攻略に成功し、パレオロゴス作戦は成功した！これによりBETAの勢力は大きく削がれることだろう！;;;;;;;;;;x
PALAI_7000003_DESC;BETAの反撃により重要な橋頭堡を失ってしまった・・・;;;;;;;;;;x
PALAI_7000004_DESC;NATO軍の橋頭堡は未だ健在だがモスクワはBETAに陥落してしまった・・・;;;;;;;;;;x
PALAI_4001_DESC;陸上戦力が劣るNATO軍が北方でのBETA群の陽動を開始した！;;;;;;;;;;x
PALAI_4002_DESC;BETA群が陽動され、戦線が薄くなった中央部よりソ連中央軍が攻勢を開始した！;;;;;;;;;;x
PALAI_4003_DESC;BETAによって孤立させられているモスクワ軍管区との連絡線を確立するためのモスクワ軍管区部隊及び南方軍の攻勢が開始された！;;;;;;;;;;x
PALAI_4004_DESC;BETAによって孤立させられていたモスクワ軍管区との連絡線が確保された！;;;;;;;;;;x
PALAI_4005_DESC;WTO軍及びNATO軍は大きな損害を被りながらもミンスクハイヴに肉薄することに成功した！;;;;;;;;;;x
PALAI_4007_DESC;ミンスクハイヴ攻略を目指すために温存されていたソ連空挺軍が投入された。しかしながらBETAの反撃により大きな損害を被ってしまった・・・;;;;;;;;;;x
PALAI_4008_DESC;空挺軍の投入が失敗に終わり危機感を覚えたソ連軍首脳部は戦力が未だ健在であった第43戦術機甲師団ヴォールク連隊の投入を決定した。;;;;;;;;;;x
PALAI_4009_DESC;ミンスクハイヴに投入された第43戦術機甲師団ヴォールク連隊の戦力は突入部隊27個小隊＋戦闘車両240両、機械化歩兵500名、歩兵1800名、工兵2300名であったが、生還したのは30分毎ににデータを運び出した衛士14名のみであった・・・;;;;;;;;;;x
PALAI_4010_DESC;ミンスクハイヴから膨大な数のBETA群の出現が確認された！;;;;;;;;;;x
## -----;;;;;;;;;;;x
## 双極作戦-;;;;;;;;;;;x
Manchuria_9301_DESC;BETAの攻勢を防ぎきり、中国戦線の維持に成功した。;;;;;;;;;;x
Manchuria_9302_DESC;中国戦線は崩壊しつつあり、中韓国境地帯へBETAの侵攻が迫っている。。;;;;;;;;;;x
Manchuria_9303_DESC;中国戦線は崩壊し、朝鮮半島への侵攻が現実のものとなった。;;;;;;;;;;x
Manchuria_9401_DESC;中国大陸に展開中の大陸派遣軍の損害が増大しつつある。大陸派遣軍を増強するべきだろうか？;;;;;;;;;;x
Manchuria_9402_DESC;第3次大陸派遣軍の編成を行う。;;;;;;;;;;x
Manchuria_9403_DESC;第3次大陸派遣軍の先遣隊が出発した。;;;;;;;;;;x
Manchuria_9404_DESC;第3次大陸派遣軍の第2陣が出発した。;;;;;;;;;;x
Manchuria_9405_DESC;第3次大陸派遣軍の第3陣が出発した。;;;;;;;;;;x
Manchuria_9406_DESC;第3次大陸派遣軍の第4陣が出発した。;;;;;;;;;;x
Manchuria_9407_DESC;第3次大陸派遣軍の第5陣が出発した。;;;;;;;;;;x
Manchuria_9408_DESC;1993年6月2日における、阿城難民キャンプ『第1138難民収容所』における戦闘で、民間人が多数死亡するという事態になった。当時、防衛線内へのBETA侵入に際し、難民密集地帯での戦闘行動が極めて制限された状況であった。またBETA発見時、難民キャンプまで約6分の距離であり、約5000人の難民を避難さす事は不可能であった。さらに該当戦域を突破された後に、残存6000余名の避難民、及び国連軍監視部隊司令部、その他民間人までの間には、防衛力を有した戦闘部隊が皆無であった。 よってこの事態に対して「民間人虐殺容疑」で責任を問われた帝国陸軍衛士少尉・周防直衛。帝国陸軍衛士少尉・長門圭介。帝国陸軍衛士少尉・久賀直人に対して帝国陸軍軍事法廷はこの罪状を認めなかった。;;;;;;;;;;x
Manchuria_9502_DESC;中国戦線の戦況を鑑みて、満洲と地続きの韓国政府は、昨年末に策定した本土防衛要綱の見直しを、急遽発表。 その姿勢を『防御』防衛から、『攻勢防御』防衛へと転換すると、大統領自らが表明。派遣戦力の増強を行った。 ;;;;;;;;;;x
Manchuria_9601_DESC;ソ連軍の重要な根拠地の一つになっているウラジオストックにBETAが到達しつつある。この状況を受けてアラスカで再編成中の第43親衛戦術機甲師団の投入が検討されている。パレオロゴス作戦においてハイヴ突入を行った「ヴォールク連隊」が所属していたこの師団は現在ソ連軍でも最精鋭部隊となっている。;;;;;;;;;;x
## -----;;;;;;;;;;;x
EVT_20001_DESC;--------;;;;;;;;;;x
EVT_20002_DESC;--------;;;;;;;;;;x
EVT_20003_DESC;--------;;;;;;;;;;x
EVT_20004_DESC;--------;;;;;;;;;;x
EVT_20005_DESC;--------;;;;;;;;;;x
EVT_20006_DESC;--------;;;;;;;;;;x
EVT_20007_DESC;--------;;;;;;;;;;x
EVT_20008_DESC;--------;;;;;;;;;;x
EVT_20009_DESC;--------;;;;;;;;;;x
EVT_20010_DESC;--------;;;;;;;;;;x
EVT_20011_DESC;--------;;;;;;;;;;x
EVT_20012_DESC;--------;;;;;;;;;;x
EVT_20013_DESC;--------;;;;;;;;;;x
EVT_20014_DESC;--------;;;;;;;;;;x
EVT_20015_DESC;--------;;;;;;;;;;x
EVT_20016_DESC;--------;;;;;;;;;;x
EVT_20017_DESC;--------;;;;;;;;;;x
EVT_20018_DESC;--------;;;;;;;;;;x
EVT_20019_DESC;--------;;;;;;;;;;x
EVT_20020_DESC;--------;;;;;;;;;;x
EVT_20021_DESC;--------;;;;;;;;;;x
EVT_20022_DESC;--------;;;;;;;;;;x
EVT_20023_DESC;--------;;;;;;;;;;x
EVT_20024_DESC;--------;;;;;;;;;;x
EVT_20025_DESC;--------;;;;;;;;;;x
EVT_20026_DESC;--------;;;;;;;;;;x
EVT_20027_DESC;--------;;;;;;;;;;x
EVT_20028_DESC;--------;;;;;;;;;;x
EVT_20029_DESC;--------;;;;;;;;;;x
EVT_20030_DESC;--------;;;;;;;;;;x
EVT_20031_DESC;--------;;;;;;;;;;x
EVT_20032_DESC;--------;;;;;;;;;;x
EVT_20033_DESC;--------;;;;;;;;;;x
EVT_20034_DESC;--------;;;;;;;;;;x
EVT_20035_DESC;--------;;;;;;;;;;x
EVT_20036_DESC;--------;;;;;;;;;;x
EVT_20037_DESC;--------;;;;;;;;;;x
EVT_20038_DESC;--------;;;;;;;;;;x
EVT_20039_DESC;--------;;;;;;;;;;x
EVT_20040_DESC;--------;;;;;;;;;;x
EVT_20041_DESC;--------;;;;;;;;;;x
EVT_20042_DESC;--------;;;;;;;;;;x
EVT_20043_DESC;--------;;;;;;;;;;x
EVT_20044_DESC;--------;;;;;;;;;;x
EVT_20045_DESC;--------;;;;;;;;;;x
EVT_20046_DESC;--------;;;;;;;;;;x
EVT_20047_DESC;--------;;;;;;;;;;x
EVT_20048_DESC;--------;;;;;;;;;;x
EVT_20049_DESC;--------;;;;;;;;;;x
EVT_20050_DESC;--------;;;;;;;;;;x
#;;;;;;;;;;;x
#messages.csv;;;;;;;;;;;x
NUKE_1;G弾攻撃%s;;;;;;;;;;x
NUKE_LOG;%sがG弾によって破壊された。;;;;;;;;;;x
#;;;;;;;;;;;x
#scenario_text.csv;;;;;;;;;;;x
#;;;;;;;;;;;x
1973_SCENARIO;BETA地球進攻（1973年）;;;;;;;;;;x
1990_SCENARIO;BETA東進開始（1990年）;;;;;;;;;;x
1990M_SCENARIO;BETA東進開始「マルチ用」（1990年）;;;;;;;;;;x
1998_SCENARIO;BETA日本侵攻（1998年）;;;;;;;;;;x
1998S_SCENARIO;国連の御旗の元に（1998年）;;;;;;;;;;x
2001_SCENARIO;反撃の狼煙（2001年）;;;;;;;;;;x
2002_SCENARIO;人類の反撃（2002年）;;;;;;;;;;x
2002L_SCENARIO;バビロン作戦（2002年）;;;;;;;;;;x
Palaiologos_strategy_name;パレオロゴス作戦（1978年）;;;;;;;;;;x
Defense_of_East_Germany_name;東独逸防衛戦（1983年）;;;;;;;;;;x
european_name;欧州大戦;;;;;;;;;;x
Defense_of_mainland_UK_name;英国本土攻防戦（1985年）;;;;;;;;;;x
swadeshi_battle_name;スワラージ作戦（1992年）;;;;;;;;;;x
Manchuriahuria_name;双極作戦（1993年）;;;;;;;;;;x
Japanese_mainland_decisive_battle_name;日本本土決戦（1998年）;;;;;;;;;;x
Merovingian_strategy_name;メロヴィング作戦（2004年）;;;;;;;;;;x
#  SCENARIO DESCRIPTIONS;;;;;;;;;;;x
#  1990_BETA heading eastward beginning;;;;;;;;;;;x
AST_90_DESC;1958年に火星で発見された生命体(後に命名『BETA』)が月面基地「プラトー1」を制圧するとは誰が予想できただろうか。そして1973年、遂にBETAの着陸ユニットが中国新疆ウイグル自治区喀什に落着した。地球に現れたBETAを中ソ連合軍が迎え撃つが、従来の切り札である航空兵力を全くと言っていいほどに無力化する光線属種の出現により中ソ連合軍は次々に敗北していった……。翌年、カナダ、サスカチュアン州アサバスカにもBETAユニットが落着するが、こちらは米軍の戦術核集中運用作戦によりBETAの殲滅に成功するも、カナダの国土の約半分が放射能に汚染されしまう。その後、喀什のBETA群は異常なまでの物量により、圧倒的な戦力差で欧州各国を席巻していった。しかし1974年、米国が、無力化された航空兵力の空洞を埋め、対BETA戦の切り札となる決戦兵器、『戦術歩行戦闘機』戦術機、F-4　ファントムの開発に成功、実戦配備をする。この人類の刃となりうる兵器の登場により人類はやっとBETAに対抗しうる力を手に入れたのだ。そして現在、欧州の大半を占領したBETAは大規模な東進を開始しようとしている……。幸いにもオーストラリアはBETAの直接的な被害を受けているわけではない。寧ろこの大戦により特需が生まれ砂漠の緑地化、沿岸部の重工業地帯化、洋上の食料プラントの建設などにより様々な分野で急成長を遂げているのだ。我々はこの国力を持って人類の後背地として前線国家を支援していかなければならない。それがBETA大戦における我が国の役目なのだから。;;;;;;;;;;x
JAP_90_DESC;1958年に火星で発見された生命体(後に命名『BETA』)が月面基地「プラトー1」を制圧するとは誰が予想できただろうか。そして1973年、遂にBETAの着陸ユニットが中国新疆ウイグル自治区喀什に落着した。地球に現れたBETAを中ソ連合軍が迎え撃つが、従来の切り札である航空兵力を全くと言っていいほどに無力化する光線属種の出現により中ソ連合軍は次々に敗北していった……。翌年、カナダ、サスカチュアン州アサバスカにもBETAユニットが落着するが、こちらは米軍の戦術核集中運用作戦によりBETAの殲滅に成功するも、カナダの国土の約半分が放射能に汚染されしまう。その後、喀什のBETA群は異常なまでの物量により、圧倒的な戦力差で欧州各国を席巻していった。しかし1974年、米国が、無力化された航空兵力の空洞を埋め、対BETA戦の切り札となる決戦兵器、『戦術歩行戦闘機』戦術機、F-4　ファントムの開発に成功、実戦配備をする。この人類の刃となりうる兵器の登場により人類はやっとBETAに対抗しうる力を手に入れたのだ。そして現在、欧州の大半を占領したBETAは大規模な東進を開始しようとしている……。我等が日本帝国はこの未曾有の危機に対して何が出来るのだろうか。本土が戦火に巻き込まれないよう、亜細亜諸国に援軍を送るべきか？それとも今は帝国本土防衛の為に戦力を温存させておくべきか？何れにせよ、迅速に選択せねばなるまい。我々はこの日本帝国を守りぬかなくてはならないのだから･･････。;;;;;;;;;;x
USA_90_DESC;1958年に火星で発見された生命体(後に命名『BETA』)が月面基地「プラトー1」を制圧するとは誰が予想できただろうか。そして1973年、遂にBETAの着陸ユニットが中国新疆ウイグル自治区喀什に落着した。地球に現れたBETAを中ソ連合軍が迎え撃つが、従来の切り札である航空兵力を全くと言っていいほどに無力化する光線属種の出現により中ソ連合軍は次々に敗北していった……。翌年、カナダ、サスカチュアン州アサバスカにもBETAユニットが落着するが、こちらは我等が誇る軍隊が即座に対応し戦術核の集中運用作戦によりBETAの殲滅に成功する。しかし、この作戦によりカナダの国土の約半分が放射能に汚染されしまった。その後、喀什のBETA群は異常なまでの物量により、圧倒的な戦力差で欧州各国を席巻する。しかし1974年、米国企業が、無力化された航空兵力の空洞を埋め、対BETA戦の切り札となる決戦兵器、『戦術歩行戦闘機』戦術機、F-4　ファントムの開発に成功、実戦配備をする。この人類の刃となりうる兵器の登場により我々はようやくBETAに対抗しうる力を手に入れたのだ。そして現在、欧州の大半を占領したBETAは北進を開始しようとしている……。世界警察を自負する我等アメリカ合衆国は、ソビエト含む東側諸国とも協力をし、この未曾有の危機を乗り越えられるのだろうか。なんとしてもBETA共を地球から叩き出し地球を、人類を合衆国が救うのだ。;;;;;;;;;;x
SOV_90_DESC;1958年に火星で発見された生命体(後に命名『BETA』)が月面基地「プラトー1」を制圧するとは誰が予想できただろうか。そして1973年、遂にBETAの着陸ユニットが中国新疆ウイグル自治区喀什に落着した。共産党政府は、中華人民共和国の要請により、中ソ連合軍としてBETAとの戦争に臨むが、従来の切り札である航空兵力を全て無力化する光線属種の出現により次々と敗北していった……。しかし1974年、米国が後に対BETA戦の切り札となる兵器、『戦術歩行戦闘機』を開発する。この人類の刃となりうる兵器の登場により人類はやっとBETAに対抗しうる力を手に入れたのだ。その後、喀什のBETA群の異常なまでの物量により戦線が後退、1976年にはミンスクにハイヴが形成されてしまう。これに対し、WTO軍とNATO軍が共同で一大反攻作戦、『パレオロゴス作戦』の下に攻勢に出る。約2ヶ月間の戦闘の後にミンスクハイヴを完全に包囲、ソ連第43戦術機甲師団「ヴォールク」連隊が人類史上初のハイヴ突入を果たすが、4時間と持たず連隊は壊滅してしまう。その後、ハイヴから大規模BETA群が出現し戦線を一挙に押し戻されてしまい、作戦は失敗に終わった。その後も東ドイツなどで防衛線を張るも欧州大陸の大部分を失陥してしまった。共産党政府はアメリカからアラスカの土地を一部租借、政府機能を随時移転し、いつの日か来る反撃に備えて国力の回復を図っている。人類の勝利の為ならば西側諸国との協力も止むを得ないだろう。我々のソビエトが滅亡するなどあってはならないのだから……。;;;;;;;;;;x
U01_90_DESC;1958年に火星で発見された生命体(後に命名『BETA』)が月面基地「プラトー1」を制圧するとは誰が予想できただろうか。そして1973年、遂にBETAの着陸ユニットが中国新疆ウイグル自治区喀什に落着した。地球に現れたBETAを中ソ連合軍が迎え撃つが、従来の切り札である航空兵力を全くと言っていいほどに無力化する光線属種の出現により中ソ連合軍は次々に敗北していった……。翌年、カナダ、サスカチュアン州アサバスカにもBETAユニットが落着するが、こちらは米軍の戦術核集中運用作戦によりBETAの殲滅に成功するも、カナダの国土の約半分が放射能に汚染されしまう。その後、喀什のBETA群は異常なまでの物量により、圧倒的な戦力差で欧州各国を席巻していった。しかし1974年、米国が、無力化された航空兵力の空洞を埋め、対BETA戦の切り札となる決戦兵器、『戦術歩行戦闘機』戦術機、F-4　ファントムの開発に成功、実戦配備をする。この人類の刃となりうる兵器の登場により人類はやっとBETAに対抗しうる力を手に入れたのだ。そして現在、欧州の大半を占領したBETAは大規模な東進を開始しようとしている……。人類の始まりの地であるアフリカをBETAなどに明け渡してはならない。何があってもBETAの脅威からこの大陸を守り抜くのだ。;;;;;;;;;;x
U02_90_DESC;1958年に火星で発見された生命体(後に命名『BETA』)が月面基地「プラトー1」を制圧するとは誰が予想できただろうか。そして1973年、遂にBETAの着陸ユニットが中国新疆ウイグル自治区喀什に落着した。地球に現れたBETAを中ソ連合軍が迎え撃つが、従来の切り札である航空兵力を全くと言っていいほどに無力化する光線属種の出現により中ソ連合軍は次々に敗北していった……。しかし1974年、米国が後に対BETA戦の切り札となる兵器、『戦術歩行戦闘機』を開発する。この人類の刃となりうる兵器の登場により人類はやっとBETAに対抗しうる力を手に入れたのだ。その後、喀什のBETA群の異常なまでの物量により戦線が後退、1976年にはミンスクにハイヴが形成されてしまう。これに対し、NATO軍とWTO軍が共同で一大反攻作戦、『パレオロゴス作戦』の下に攻勢に出る。約2ヶ月間の戦闘の後にミンスクハイヴを完全に包囲、ソ連第43戦術機甲師団「ヴォールク」連隊が人類史上初のハイヴ突入を果たすが、4時間と持たず連隊は壊滅してしまう。その後、ハイヴから大規模BETA群が出現し戦線を一挙に押し戻されてしまい、作戦は失敗に終わった。その後はオーデル川やナイセ川などの河川部を駆使した遅滞防御を行うが奮戦空しく欧州大陸の大部分を失陥してしまう。1985年、遂に英国にまでBETAが侵攻して来た。英国本土防衛戦は一時、ロンドン南部まで侵攻を受けたが、半年にわたる死闘の末にBETAを英仏海峡に叩き落とす事に成功。だが英国南岸部はほぼ完全に壊滅してしまった。戦線が落ち着いて来た今、拠点を海外に移した欧州各国と共に失地回復を目指し、反攻の時を待っている。;;;;;;;;;;x
U03_90_DESC;1958年に火星で発見された生命体(後に命名『BETA』)が月面基地「プラトー1」を制圧するとは誰が予想できただろうか。そして1973年、遂にBETAの着陸ユニットが中国新疆ウイグル自治区喀什に落着した。地球に現れたBETAを中ソ連合軍が迎え撃つが、従来の切り札である航空兵力を全くと言っていいほどに無力化する光線属種の出現により中ソ連合軍は次々に敗北していった……。翌年、カナダ、サスカチュアン州アサバスカにもBETAユニットが落着するが、こちらは米軍の戦術核集中運用作戦によりBETAの殲滅に成功するも、カナダの国土の約半分が放射能に汚染されしまう。その後、喀什のBETA群は異常なまでの物量により、圧倒的な戦力差で欧州各国を席巻していった。しかし1974年、米国が対BETA戦の切り札となる兵器、『戦術歩行戦闘機』の開発に成功、実戦配備をする。この人類の刃となりうる兵器の登場により人類はやっとBETAに対抗しうる力を手に入れたのだ。そして現在、欧州の大半を占領したBETAは大規模な東進を開始しようとしている……。中東諸国はこのBETAとの戦争を『聖戦』と称し宗派の枠を超えて第一次聖戦連合軍を結成し、BETAへの反攻に出ようとしている。;;;;;;;;;;x
