#  STRING NAME (do not change!);French;;;;;;;;;;X;;;;;;;;
################################################################################################################################################;;;;;;;;;;;x;;;;;;;;
## Muv-Luv_Alternative_MOD用イベント												              ##;;;;;;;;;;;x;;;;;;;;
################################################################################################################################################;;;;;;;;;;;x;;;;;;;;
#;;;;;;;;;;;x;;;;;;;;
####################################;;;;;;;;;;;x;;;;;;;;
## ランダムイベント                 ;;;;;;;;;;;x;;;;;;;;
####################################;;;;;;;;;;;x;;;;;;;;
EVT_5711_DESC;エリトリアの大統領であり、民主正義人民戦線書記長であるイサイアス・アフェウェルキが反人類勢力に対して武器の横流しと、それの見返りとしてのエチオピア侵攻への協力を取り付けていたことが判明した。これを受けエチオピアに派遣されていた米軍特殊作戦グループがエリトリア大統領府を強襲し、イサイアス・アフェウェルキを捕縛することに成功した。;;;;;;;;;;x;;;;;;;;
EVT_5712_DESC;イサイアス・アフェウェルキの捕縛に成功したことにより、エチオピア･エリトリアの反人類勢力の詳細が明らかになってきた。国連安全保障理事会決議1312の完遂のために反人類勢力掃討作戦を決行するべきだろうか？;;;;;;;;;;x;;;;;;;;
EVT_5715_DESC;ソマリアの国連軍及び米軍の撤退を画策したモハメッド・ファッラ・アイディードの息子であり、ソマリア大統領であるフセイン･アイディードが反人類勢力に対する資金及び武器援助を行っていることが判明した。反人類勢力の壊滅のためにNavy SEALsが派遣され、フセイン･アイディードの捕縛に成功した。;;;;;;;;;;x;;;;;;;;
EVT_5716_DESC;フセイン･アイディードに対する取り調べにより、ソマリアに反人類勢力が根強く浸透していることが白日の下に晒された。この地域の安定化と、対BETA戦において最前線基地となっている国連軍施設の安全を確保する上でも、ソマリアへの国連軍派遣は急務とされ、開催された国連安全保障理事会において国連安全保障理事会決議1313が採択された。これによりソマリアへの国連軍の派遣が決定した。;;;;;;;;;;x;;;;;;;;
EVT_5717_DESC;国連安全保障理事会決議1313が採択され、ソマリアに対する国連軍の派遣が決定した。我が国も部隊を派遣するべきだろうか？;;;;;;;;;;x;;;;;;;;
EVT_5721_DESC;ソマリアにおける反米勢力の一つであり、反人類勢力と深い関わりを持つイスラム法廷連合との武装解除を前提とした和平交渉を行うべきだろうか?世論は過激な武装闘争を行ったイスラム法廷連合に対する徹底的な殲滅を求めているが、これと和平を結ぶことができれば反人類勢力の力を大きく削げるであろう。;;;;;;;;;;x;;;;;;;;
EVT_5722_DESC;ソマリアの武装勢力であり、反人類勢力の一つとされてきたアル･シャバブが国連軍の掃討作戦を受け、壊滅した。これによりソマリアの安定化は大きな一歩を踏み出すだろう。;;;;;;;;;;x;;;;;;;;
EVT_5723_DESC;フィリピンにおけるイスラム勢力と、それと密接に関係している反人類勢力との抗争が激化している。防衛上の観点からも、これらの勢力は排除するべきであろう。;;;;;;;;;;x;;;;;;;;
EVT_5724_DESC;フィリピンにおける反人類勢力との対決において、大東亜連合政府はアメリカに陸軍特殊部隊群を要請した。;;;;;;;;;;x;;;;;;;;
EVT_5725_DESC;大東亜連合政府からフィリピンにおける反人類勢力の撃滅のために陸軍特殊部隊群の派遣を要請された。我が国はどうするべきだろうか。;;;;;;;;;;x;;;;;;;;
EVT_5726_DESC;アメリカが陸軍特殊作戦部隊群の派遣を承諾したことにより、第510統合任務部隊が派遣されてきた。これで我が国は反人類勢力の撃滅に一歩近づいただろう。;;;;;;;;;;x;;;;;;;;
EVT_5727_DESC;フィリピンにおける過激派であり、反人類勢力の一つでもあるアブ･サヤフの掃討作戦が実施された。この勢力を排除することはフィリピンの安定化に大きく貢献するだろう。;;;;;;;;;;x;;;;;;;;
EVT_5728_DESC;フィリピンにおける過激派であり、反人類勢力の一つでもある新人民軍の掃討作戦が実施された。この勢力を排除することはフィリピンの安定化に大きく貢献するだろう。;;;;;;;;;;x;;;;;;;;
EVT_5729_DESC;フィリピンにおける過激派であり、反人類勢力の一つでもあるモロ･イスラム解放戦線の掃討作戦が実施された。この勢力を排除することはフィリピンの安定化に大きく貢献するだろう。;;;;;;;;;;x;;;;;;;;
EVT_5730_DESC;フィリピンにおける過激派であり、反人類勢力の一つでもあるジェマ・イスラミアの掃討作戦が実施された。この勢力を排除することはフィリピンの安定化に大きく貢献するだろう。;;;;;;;;;;x;;;;;;;;
EVT_5731_DESC;アメリカ軍の訓練を受けた大東亜連合軍部隊の掃討作戦によってアブ･サヤフが壊滅した！;;;;;;;;;;x;;;;;;;;
EVT_5732_DESC;アメリカ軍の訓練を受けた大東亜連合軍部隊の掃討作戦によって新人民軍が壊滅した！;;;;;;;;;;x;;;;;;;;
EVT_5733_DESC;アメリカ軍の訓練を受けた大東亜連合軍部隊の掃討作戦によってモロ･イスラム解放戦線が壊滅した！;;;;;;;;;;x;;;;;;;;
EVT_5734_DESC;アメリカ軍の訓練を受けた大東亜連合軍部隊の掃討作戦によってジェマ・イスラミアが壊滅した！;;;;;;;;;;x;;;;;;;;
## 欧州大戦イベント;;;;;;;;;;;x;;;;;;;;
EVT_9000_DESC;BETAの侵攻から東ドイツを守りきり、ベルリンを維持し続けることに成功した！だが戦いはまだ長く続くだろう・・・;;;;;;;;;;x;;;;;;;;
EVT_9001_DESC;パレオロゴス作戦の失敗とその後のBETAの西進によってオーデル･ナイセ線において絶望的な防戦を余儀なくされていた東ドイツであったが、反攻作戦によりワルシャワを奪還することに成功した！;;;;;;;;;;x;;;;;;;;
EVT_9002_DESC;オーデル･ナイセ線は崩壊し、ベルリンがBETAの手に落ちた。これから欧州は更なる地獄を迎えるであろう・・・;;;;;;;;;;x;;;;;;;;
EVT_9003_DESC;オーデル･ナイセ線が陥落し、BETAがベルリンへと迫りつつある。東ドイツはこれから今まで以上に激しい戦いと絶望的な地獄を体験するだろう・・・;;;;;;;;;;x;;;;;;;;
EVT_9010_DESC;東ドイツではオーデル川・ナイセ川の流域をオーデル・ナイセ流域絶対防衛線とし、欧州文明をBETAから永遠に護る「東方の盾」と呼称している。;;;;;;;;;;x;;;;;;;;
EVT_9011_DESC;友邦であるソビエト連邦からの支援物資が届いた!;;;;;;;;;;x;;;;;;;;
EVT_9012_DESC;BETAとの最前線国家である我が国にアメリカ合衆国から支援物資が届いた!;;;;;;;;;;x;;;;;;;;
EVT_9013_DESC;BETAとの最前線国家である我が国に国連から支援物資が届いた!;;;;;;;;;;x;;;;;;;;
EVT_9014_DESC;訓練を終えた者達が部隊に配属された！;;;;;;;;;;x;;;;;;;;
EVT_9015_DESC;オーデル･ナイセ線がBETAに突破されたことにより、武装警察軍の発言権が圧倒的となり、部隊の指揮権を国家保安省(シュタージ)が掌握することとなった・・・。;;;;;;;;;;x;;;;;;;;
EVT_9016_DESC;オーデル･ナイセ線を突破され、ベルリンまで戦闘地帯となったことを受けて政府首脳部は欧州連合軍の援助を要請せざるをえない事態となった。このことは大きな波紋を呼ぶだろう・・・。;;;;;;;;;;x;;;;;;;;
EVT_9017_DESC;指揮権を掌握した武装警察軍であったが、国家人民軍との対立は避けがたく、重大な問題となっている。;;;;;;;;;;x;;;;;;;;
EVT_9018_DESC;東ドイツ国内での防衛戦に参加した欧州連合軍であったが、東ドイツ軍との連携と協力は非常に困難な状態での参戦であり、連絡網も碌に確保されていなかったために深刻な問題となっている。;;;;;;;;;;x;;;;;;;;
EVT_9019_DESC;BETA悌団の形成がソ連の偵察衛星によって確認された！迎撃体制を整えるのだ！;;;;;;;;;;x;;;;;;;;
EVT_9020_DESC;BETAの大規模な形成が始まり、すぐにでも大規模な戦いが起こるであろう！;;;;;;;;;;x;;;;;;;;
EVT_9021_DESC;ポーランドに展開するBETAの誘出撃滅と、それによる欧州の戦況の好転を目的とした「海王星-ネプトゥーン-」作戦が発令された。その第一段階であるグダンスク湾への進行は、水上打撃部隊による光線級の封殺と海岸周辺のBETA群の漸激、A-6部隊による海岸への強襲上陸、戦術機･ヘリ部隊による橋頭堡の拡大、水陸両用戦部隊の上陸による港口施設確保の順で行われる。上陸部隊は内部から押し寄せるBETAの波状攻撃を阻止しつつ、これを成し遂げなければならないが、国連軍は強大な火力投射能力を持つ水上打撃部隊が健在であれば、BETAに不意を疲れない限りは第一段階の成功は確実と考えている。また国連軍は不意の事態に備え、いくつかの戦術機部隊を予備とする。なお進行目標であるグディニヤとグダンスクはドイツ語でグディンゲン(第二次世界大戦中はゴーテンハーフェン)、ダンツィヒと呼ばれ後者は第二次世界大戦勃発の地として有名であるが、今回は作戦に参加する東西両陣営のポーランド亡命政権の兵士たちの感情を配慮して、ポーランド語呼称に統一している。(ダンツィヒ上陸を目指してください);;;;;;;;;;x;;;;;;;;
EVT_9022_DESC;海王星作戦の第一段階が成功し、グダンスク湾の確保と各部隊の揚陸が完了した。これよりBETA群の撃滅を開始する。;;;;;;;;;;x;;;;;;;;
EVT_9023_DESC;海王星作戦は成功し、BETA群の撃滅行動は完遂した！これによってオーデル･ナイセ線での戦況は好転するだろう！;;;;;;;;;;x;;;;;;;;
EVT_9024_DESC;海王星作戦は失敗し、多くの資材と貴重な人命が失われた･･･;;;;;;;;;;x;;;;;;;;
EVT_9305_DESC;フランス陸軍第13戦術竜騎兵連隊・第221戦術機大隊　コールサイン「ベリサルダ」が到着した！;;;;;;;;;;x;;;;;;;;
EVT_9306_DESC;スウェーデン王国陸軍第1近衛連隊第2騎兵大隊　コールサイン「スピィエル」が到着した！;;;;;;;;;;x;;;;;;;;
EVT_9025_DESC;国家人民軍第13戦術機甲連隊が到着した！;;;;;;;;;;x;;;;;;;;
EVT_9026_DESC;国家人民軍第118戦術機甲連隊が到着した！;;;;;;;;;;x;;;;;;;;
EVT_9027_DESC;国家人民軍ブルッヒャー機械化連隊が到着した！;;;;;;;;;;x;;;;;;;;
EVT_9028_DESC;国家人民軍グラウデンツ戦車連隊が到着した！;;;;;;;;;;x;;;;;;;;
EVT_9029_DESC;国家人民軍メテオール戦車連隊が到着した！;;;;;;;;;;x;;;;;;;;
EVT_9030_DESC;前線での戦闘により機体が損傷し、戦闘能力を一時失っていた第666戦術機中隊に新しく戦術機が配備され、戦闘能力を回復した。;;;;;;;;;;x;;;;;;;;
EVT_9031_DESC;難易度選択イベントです。選ぶ選択肢によって貰える兵力が代わります。(最高難易度は腕に自信がある人にしかお勧めできません);;;;;;;;;;x;;;;;;;;
EVT_9032_DESC;海王星作戦に参加していた兵力が帰還した。;;;;;;;;;;x;;;;;;;;
EVT_9307_DESC;海王星作戦に参加していた兵力が帰還した。;;;;;;;;;;x;;;;;;;;
EVT_9308_DESC;戦況が著しく悪化している東ドイツに介入するかどうかを協議するためにアイスランドのケプラヴィーク基地に旧NATO諸国首脳たちが集合した。東ドイツに介入するべきだろうか？;;;;;;;;;;x;;;;;;;;
EVT_9309_DESC;東ドイツ介入作戦「ヴェンク」が発令された。;;;;;;;;;;x;;;;;;;;
EVT_9500_DESC;戦術機部隊を光線級が存在している地点に送り込み対象を排除し、航空攻撃と対地砲撃を可能にする光線級吶喊を行うべきだろうか？;;;;;;;;;;x;;;;;;;;
## 国際的立場変更イベント;;;;;;;;;;;x;;;;;;;;
EVT_11001_DESC;国連決議により我が国は前線国家と認定されました。これにより、後方国家より経済援助、軍事物資の援助などを受けることができます。;;;;;;;;;;x;;;;;;;;
EVT_11002_DESC;国連決議により我が国は後方国家と認定されました。これにより、前線国家に経済援助、軍事物資の援助などを行う義務があります。;;;;;;;;;;x;;;;;;;;
## 社会資本壊滅イベント;;;;;;;;;;;x;;;;;;;;
EVT_12001_DESC;九州地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12002_DESC;四国地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12003_DESC;中国地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12004_DESC;近畿地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12005_DESC;中部地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12006_DESC;関東地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12007_DESC;東北地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12008_DESC;北海道地方がBETAに占領されてから3か月が経過した。偵察衛星からの情報によると同地方の社会資本は壊滅したとの報告が入った。;;;;;;;;;;x;;;;;;;;
EVT_12009_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12010_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12011_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12012_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12013_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12014_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12015_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12016_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12017_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12018_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12019_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12020_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12021_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12022_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12023_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12024_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12025_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12026_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12027_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12028_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12029_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12030_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12031_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12032_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12033_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12034_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12035_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12036_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12037_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12038_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12039_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12040_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12041_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12042_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12043_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12044_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12045_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12046_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12047_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12048_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12049_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12050_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12051_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12052_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12053_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12054_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12055_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12056_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12057_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12058_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12059_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12060_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12061_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12062_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12063_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12064_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12065_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12066_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12067_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12068_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12069_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12070_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12071_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12072_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12073_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12074_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12075_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12076_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12077_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12078_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12079_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12080_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12081_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12082_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12083_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12084_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12085_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12086_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12087_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12088_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12089_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12090_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12091_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12092_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12093_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12094_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12095_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12096_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12097_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12098_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12099_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12100_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12101_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12102_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12103_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12104_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12105_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12106_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12107_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12108_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12109_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12110_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12111_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12112_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12113_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12114_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12115_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12116_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12117_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12118_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12119_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12120_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12121_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12122_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12123_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12124_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12125_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12126_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12127_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12128_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12129_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12130_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12131_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12132_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12133_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12134_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12135_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12136_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12137_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12138_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12139_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12140_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12141_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12142_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12143_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12144_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12145_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12146_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12147_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12148_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12149_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12150_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12151_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12152_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12153_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12154_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12155_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12156_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12157_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12158_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12159_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12160_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12161_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12162_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12163_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12164_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12165_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12166_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12167_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12168_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12169_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12170_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12171_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12172_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12173_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12174_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12175_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12176_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12177_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12178_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12179_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12180_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12181_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12182_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12183_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12184_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12185_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12186_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12187_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12188_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12189_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12190_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12191_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12192_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12193_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12194_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12195_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12196_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12197_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12198_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12199_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12200_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12201_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12202_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12203_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12204_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12205_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12206_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12207_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12208_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12209_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12210_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12211_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12212_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12213_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12214_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12215_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12216_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12217_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12218_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12219_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12220_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12221_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12222_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12223_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12224_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12225_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12226_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12227_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12228_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12229_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12230_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12231_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12232_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12233_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12234_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12235_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12236_DESC;-----;;;;;;;;;;x;;;;;;;;
EVT_12237_DESC;-----;;;;;;;;;;x;;;;;;;;
