#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
#;;;;;;;;;;;X
# Countries!;;;;;;;;;;;X
#;;;;;;;;;;;X
AREA_MOCAMBIQUE;モザンビーク;;;;;;;;;;x
AREA_MOLUCKS;モルッカ諸島;;;;;;;;;;x
AREA_MONGOLIA;モンゴル;;;;;;;;;;x
AREA_MONTANA;モンタナ;;;;;;;;;;x
AREA_MOROCCO;モロッコ;;;;;;;;;;x
AREA_MOSCOW;モスクワ;;;;;;;;;;x
AREA_NAGPUR;ナグプル;;;;;;;;;;x
AREA_NAMBIA;ナミビア;;;;;;;;;;x
AREA_NAURU;ナウル;;;;;;;;;;x
AREA_NEBRASKA;ネブラスカ;;;;;;;;;;x
AREA_NEDRE_NORRLAND;ネーデル・ノルランド;;;;;;;;;;x
AREA_NETHERLANDS;オランダ;;;;;;;;;;x
AREA_NEVADA;ネヴァダ;;;;;;;;;;x
AREA_NEW_BRUNSWICK;ニューブランズウィック;;;;;;;;;;x
AREA_NEW_FOUNDLAND;ニューファンドランド;;;;;;;;;;x
AREA_NEW_HAMPSHIRE;ニューハンプシャー;;;;;;;;;;x
AREA_NEW_JERSEY;ニュージャージー;;;;;;;;;;x
AREA_NEW_MEXICO;ニューメキシコ;;;;;;;;;;x
AREA_NEW_YORK;ニューヨーク;;;;;;;;;;x
AREA_NEW_ZEALAND;ニュージーランド;;;;;;;;;;x
AREA_NIASSA;ニアッサ;;;;;;;;;;x
AREA_NICARAGUA;ニカラグア;;;;;;;;;;x
AREA_NIGER;ニジェール;;;;;;;;;;x
AREA_NILE_VALLEY;ナイル渓谷;;;;;;;;;;x
AREA_NIZHNIJ_NOVGOROD;ゴーリキー;;;;;;;;;;x
AREA_NORMANDY;ノルマンディ;;;;;;;;;;x
AREA_NORTH_BORNEO;ボルネオ北部;;;;;;;;;;x
AREA_NORTH_CAROLINA;ノースカロライナ;;;;;;;;;;x
AREA_NORTH_DAKOTA;ノースダコタ;;;;;;;;;;x
AREA_NORTH_ENGLAND;北イングランド;;;;;;;;;;x
AREA_NORTH_ETHIOPIA;エチオピア北部;;;;;;;;;;x
AREA_NORTH_GILBERTS;ギルバート諸島;;;;;;;;;;x
AREA_NORTH_IRELAND;北アイルランド;;;;;;;;;;x
AREA_NORTH_ITALY;イタリア北部;;;;;;;;;;x
AREA_NORTH_KRASNOYARSK;クラスノヤルスク北部;;;;;;;;;;x
AREA_NORTH_MARIANES;マリアナ諸島;;;;;;;;;;x
AREA_NORTH_NIGERIA;ナイジェリア北部;;;;;;;;;;x
AREA_NORTH_PERSIA;ペルシア北部;;;;;;;;;;x
AREA_NORTH_RHODESIA;北ローデシア;;;;;;;;;;x
AREA_NORTH_ROMANIA;ルーマニア北部;;;;;;;;;;x
AREA_NORTH_SCOTLAND;北スコットランド;;;;;;;;;;x
AREA_NORTHERN_NORWAY;ノルウェー北部;;;;;;;;;;x
AREA_NORTHWEST_TERRITORIES;ノースウェストテリトリーズ東部;;;;;;;;;;x
AREA_NOVA_SCOTIA;ノヴァスコシア;;;;;;;;;;x
AREA_NOVGOROD;ノヴゴロド;;;;;;;;;;x
AREA_NOVOSIBIRSK;ノヴォシビルスク;;;;;;;;;;x
AREA_NUBIAN_DESERT;ヌビア砂漠;;;;;;;;;;x
AREA_ODESSA;オデッサ;;;;;;;;;;x
AREA_OESTERBOTTEN;オステルボッテン;;;;;;;;;;x
AREA_OESTRA_SVEALAND;イョーストラスヴェアランド;;;;;;;;;;x
AREA_OEVRE_NORRLAND;イョーヴレノルランド;;;;;;;;;;x
AREA_OHIO;オハイオ;;;;;;;;;;x
AREA_OKLAHOMA;オクラホマ;;;;;;;;;;x
AREA_OMSK;オムスク;;;;;;;;;;x
AREA_ONTARIO;オンタリオ;;;;;;;;;;x
AREA_ORAN;オラン;;;;;;;;;;x
AREA_OREGON;オレゴン;;;;;;;;;;x
AREA_ORISSA;オリッサ;;;;;;;;;;x
AREA_PAKISTAN;パキスタン;;;;;;;;;;x
AREA_PALAWAN_MINDORO;フィリピン西部;;;;;;;;;;x
AREA_PALESTINE;パレスチナ;;;;;;;;;;x
AREA_PANAMAN_RIDGE;パナマ海嶺;;;;;;;;;;x
AREA_PARIS;パリ;;;;;;;;;;x
AREA_PAS_DE_CALAIS;パ・ド・カレー;;;;;;;;;;x
AREA_PENNSYLVANIA;ペンシルヴェニア;;;;;;;;;;x
AREA_PENZA;ペンザ;;;;;;;;;;x
AREA_PERM;ペルミ;;;;;;;;;;x
AREA_PERSIAN_GULF_COAST;ペルシア湾沿岸;;;;;;;;;;x
AREA_PERTH;パース;;;;;;;;;;x
AREA_PHOENIX;フェニックス;;;;;;;;;;x
AREA_POLOTSK;ポロツク;;;;;;;;;;x
AREA_POLYNESIA;ポリネシア;;;;;;;;;;x
AREA_PORT_MORESBY;パプア;;;;;;;;;;x
AREA_PORTUGAL;ポルトガル;;;;;;;;;;x
AREA_POZNAN;ポズナン;;;;;;;;;;x
AREA_PRIMORSKI;プリモルスク;;;;;;;;;;x
AREA_PSKOV;プスコフ;;;;;;;;;;x
AREA_PYONGYANG;北朝鮮;;;;;;;;;;x
AREA_PYRENEES_LANGUEDOC;ピレネー・ラングドック;;;;;;;;;;x
AREA_QATTARA;カッタラ;;;;;;;;;;x
AREA_QINGHAI;チンハイ;;;;;;;;;;x
AREA_QUEBEC;ケベック;;;;;;;;;;x
AREA_QUITO;キト;;;;;;;;;;x
AREA_RABAUL;ニューブリテン;;;;;;;;;;x
AREA_RAJASTAN;ラジャスタン;;;;;;;;;;x
AREA_RED_SEA_COAST;紅海沿岸;;;;;;;;;;x
AREA_REHE;ルーホー;;;;;;;;;;x
AREA_RESERVOIRE_RYBINSK;レザボアルイビンスク;;;;;;;;;;x
AREA_RIO_DE_JANEIRO;リオデジャネイロ;;;;;;;;;;x
AREA_RIO_DE_ORO;リオデオロ;;;;;;;;;;x
AREA_ROGACHEV;ロガチョフ;;;;;;;;;;x
AREA_ROSTOV;ロストフ;;;;;;;;;;x
AREA_RYAZAN;リャザン;;;;;;;;;;x
AREA_SACHSEN;ザクセン;;;;;;;;;;x
AREA_SAKHALIN_KURILES;サハリン・クリル諸島;;;;;;;;;;x
AREA_SAMOA;サモア;;;;;;;;;;x
AREA_SAO_PAULO;サンパウロ;;;;;;;;;;x
AREA_SARANSK;サランスク;;;;;;;;;;x
AREA_SARMI;サルミ;;;;;;;;;;x
AREA_SASKATCHEWAN;サスカチェワン;;;;;;;;;;x
AREA_SENEGAMBIA;セネガンビア;;;;;;;;;;x
AREA_SENJAVIN;センジャヴィン;;;;;;;;;;x
AREA_SEOUL;南朝鮮;;;;;;;;;;x
AREA_SHABA;シャバ;;;;;;;;;;x
AREA_SHANDONG;シャントン;;;;;;;;;;x
AREA_SHANXI;シャンシー;;;;;;;;;;x
AREA_SHAANXI;シャンシー;;;;;;;;;;x
AREA_SIAM;シャム;;;;;;;;;;x
AREA_SICHUAN;スーチョワン;;;;;;;;;;x
AREA_SICILIAN_GAP;シチリア島;;;;;;;;;;x
AREA_SIDI_BARRANI;シジバラーニ;;;;;;;;;;x
AREA_SIRTE;シルテ;;;;;;;;;;x
AREA_SLAVE_COAST;スレイブコースト;;;;;;;;;;x
AREA_SLOVAKIA;スロヴァキア;;;;;;;;;;x
AREA_SMOLENSK;スモレンスク;;;;;;;;;;x
AREA_SOMALIA;ソマリア;;;;;;;;;;x
AREA_SOMALILAND;ソマリランド;;;;;;;;;;x
AREA_SOUTH_BORNEO;ボルネオ南部;;;;;;;;;;x
AREA_SOUTH_CAROLINA;サウスカロライナ;;;;;;;;;;x
AREA_SOUTH_DAKOTA;サウスダコタ;;;;;;;;;;x
AREA_SOUTH_ETHIOPIA;エチオピア南部;;;;;;;;;;x
AREA_SOUTH_FINLAND;フィンランド南部;;;;;;;;;;x
AREA_SOUTH_GILBERTS;エリス諸島;;;;;;;;;;x
AREA_SOUTH_ITALY;イタリア南部;;;;;;;;;;x
AREA_SOUTH_KRASNOYARSK;クラスノヤルスク南部;;;;;;;;;;x
AREA_SOUTH_NIGERIA;ナイジェリア南部;;;;;;;;;;x
AREA_SOUTH_PERSIA;ペルシア南部;;;;;;;;;;x
AREA_SOUTH_RHODESIA;南ローデシア;;;;;;;;;;x
AREA_SOUTH_ROMANIA;ルーマニア南部;;;;;;;;;;x
AREA_SOUTH_SCOTLAND;南スコットランド;;;;;;;;;;x
AREA_SOUTHCENTRAL_NORWAY;ノルウェー中南部;;;;;;;;;;x
AREA_SOUTHERN_NORWAY;ノルウェー南部;;;;;;;;;;x
AREA_ST.HELENA;セントヘレナ;;;;;;;;;;x
AREA_STALINGRAD;スターリングラード;;;;;;;;;;x
AREA_SUEZ_CHANNEL_AREA;スエズ運河地域;;;;;;;;;;x
AREA_SUIYUAN_NINGXIA;ズイイェン・ニンシア;;;;;;;;;;x
AREA_SUMATRA;スマトラ;;;;;;;;;;x
AREA_SUNDA_ISLANDS;スンダ列島;;;;;;;;;;x
AREA_SVERDLOVSK;スベルドロフスク;;;;;;;;;;x
AREA_SWITZERLAND;スイス;;;;;;;;;;x
AREA_SYDNEY;シドニー;;;;;;;;;;x
AREA_SYZRAN;スイズラン;;;;;;;;;;x
AREA_TADZJIKISTAN;タジキスタン;;;;;;;;;;x
AREA_TAIWAN;台湾;;;;;;;;;;x
AREA_TAJMYR_EVENK;タイミール・エヴェンキ;;;;;;;;;;x
AREA_TAMBOV;タンボフ;;;;;;;;;;x
AREA_TANGANYIKA;タンガニーカ;;;;;;;;;;x
AREA_TENNESSEE;テネシー;;;;;;;;;;x
AREA_TEXAS;テキサス;;;;;;;;;;x
AREA_THE_AZORES;アゾレス諸島;;;;;;;;;;x
AREA_THE_FALKLANDS;フォークランド諸島;;;;;;;;;;x
AREA_THRACE;トラキア;;;;;;;;;;x
AREA_TIBET;チベット;;;;;;;;;;x
AREA_TIERRA_DEL_FUEGO;ティエラデルフエゴ;;;;;;;;;;x
AREA_TOBRUK;トブルク;;;;;;;;;;x
AREA_TOHOKU;東北;;;;;;;;;;x
AREA_TOMSK;トムスク;;;;;;;;;;x
AREA_TRANSJORDAN;トランスヨルダン;;;;;;;;;;x
AREA_TRANSNISTRIA;トランス二ストリア ;;;;;;;;;;x
AREA_TRANSVAAL_NATAL;トランスバール・ナタール;;;;;;;;;;x
AREA_TRANSYLVANIA;トランシルバニア;;;;;;;;;;x
AREA_TUNIS;チュニス;;;;;;;;;;x
AREA_TURKESTAN;トルキスタン;;;;;;;;;;x
AREA_TURKMENISTAN;トルクメニスタン;;;;;;;;;;x
AREA_TYUMEN;チュメン;;;;;;;;;;x
AREA_UFA;ウファ;;;;;;;;;;x
AREA_UGANDA;ウガンダ;;;;;;;;;;x
AREA_UPPER_ARGENTINE;アルゼンチン北部;;;;;;;;;;x
AREA_UPPER_NILE_VALLEY;ナイル渓谷上流;;;;;;;;;;x
AREA_UTAH;ユタ;;;;;;;;;;x
AREA_UZBEKISTAN;ウズベキスタン;;;;;;;;;;x
AREA_VAESTRA_SVEALAND;ヴェストラスヴェアランド;;;;;;;;;;x
AREA_VELIKIYE_LUKI;ヴェリキエルキ;;;;;;;;;;x
AREA_VERA_CRUZ;ベラクルス;;;;;;;;;;x
AREA_VERMONT;ヴァーモント;;;;;;;;;;x
AREA_VIRGINIA;ヴァージニア;;;;;;;;;;x
AREA_VLADIMIR;ウラジーミル;;;;;;;;;;x
AREA_VOLTA;ヴォルタ;;;;;;;;;;x
AREA_WALLONIA;ワロニア;;;;;;;;;;x
AREA_WARSAW;ワルシャワ;;;;;;;;;;x
AREA_WASHINGTON;ワシントン;;;;;;;;;;x
AREA_WEST_ANDALUCIA;アンダルシア西部;;;;;;;;;;x
AREA_WEST_ATLAS;アトラス西部;;;;;;;;;;x
AREA_WEST_ENGLAND;西イングランド;;;;;;;;;;x
AREA_WEST_JAVA;ジャワ西部;;;;;;;;;;x
AREA_WEST_VIRGINIA;ウェストバージニア;;;;;;;;;;x
AREA_WESTERN_DESERT;西砂漠;;;;;;;;;;x
AREA_WESTERN_GHAT;西ガーツ;;;;;;;;;;x
AREA_WESTERN_HUNGARY;ハンガリー西部;;;;;;;;;;x
AREA_WESTPHALEN;ヴェストファーレン;;;;;;;;;;x
AREA_WISCONSIN;ウィスコンシン;;;;;;;;;;x
AREA_WYOMING;ワイオミング;;;;;;;;;;x
AREA_XIKANG;西康;;;;;;;;;;x
AREA_XINJIANG;シンチアン;;;;;;;;;;x
AREA_YAKUTSK;ヤクーツク;;;;;;;;;;x
AREA_YEMENITE_MOUNTAINS;イエメン山地;;;;;;;;;;x
AREA_YUKON;ノースウェストテリトリーズ西部;;;;;;;;;;x
AREA_YUNNAN;ユンナン;;;;;;;;;;x
AREA_ZABAIKALYE;ザバイカル;;;;;;;;;;x
AREA_ZHEJIANG;チョーチヤン;;;;;;;;;;x
#;;;;;;;;;;;x
AREA_ADRIATIC_SEA;アドリア海;;;;;;;;;;x
AREA_AEGEAN_SEA;エーゲ海;;;;;;;;;;x
AREA_ALBORAN_SEA;アルボラン海;;;;;;;;;;x
AREA_ALEUTIANS;アリューシャン;;;;;;;;;;x
AREA_ANGOLA_PLAIN;アンゴラ海底平原;;;;;;;;;;x
AREA_ARAFURA_SEA;アラフラ海;;;;;;;;;;x
AREA_ARCTIC_OCEAN;グリーンランド海;;;;;;;;;;x
AREA_ARGENTINE_PLAIN;アルゼンチン海底平原;;;;;;;;;;x
AREA_ASCENSION_FRACTURE_ZONE;アセンション断裂帯;;;;;;;;;;x
AREA_ATLANTIC_INDIAN_RIDGE;大西洋・インド洋海嶺;;;;;;;;;;x
AREA_AZORES;アゾレス;;;;;;;;;;x
AREA_BALEARIC_SEA;バレアレス海;;;;;;;;;;x
AREA_BANDA_SEA;バンダ海;;;;;;;;;;x
AREA_BARENTS_SEA;バレンツ海;;;;;;;;;;x
AREA_BAY_OF_BISCAY;ビスケー湾;;;;;;;;;;x
AREA_BERMUDA_TRIANGLE;バミューダ三角海域;;;;;;;;;;x
AREA_BLACK_SEA;黒海;;;;;;;;;;x
AREA_BOTHNIAN_BAY;ボスニア湾;;;;;;;;;;x
AREA_CAP_ST_VINCENT;セントヴィンセント岬;;;;;;;;;;x
AREA_CAP_VERDE;ヴェルデ岬;;;;;;;;;;x
AREA_CAPE_FINISTERRE;フィニステーレ岬;;;;;;;;;;x
AREA_CAROLINES;マーシャル群島;;;;;;;;;;x
AREA_CELEBES_SEA;セレベス海;;;;;;;;;;x
AREA_CENTRAL_ATLANTIC;大西洋中部;;;;;;;;;;x
AREA_CENTRAL_CARRIBEAN;カリブ中部;;;;;;;;;;x
AREA_CENTRAL_NORTHSEA;北海中部;;;;;;;;;;x
AREA_CENTRAL_PHILIPPINE_SEA;フィリピン海中部;;;;;;;;;;x
AREA_COAST_OF_AFRICA;アフリカ沿岸;;;;;;;;;;x
AREA_COAST_OF_ANGOLA_NAMIBIA;アンゴラ・ナミビア沿岸;;;;;;;;;;x
AREA_COAST_OF_ARGENTINA;アルゼンチン沿岸;;;;;;;;;;x
AREA_COAST_OF_BISSAO;ビサウ沿岸;;;;;;;;;;x
AREA_COAST_OF_BRAZIL;ブラジル沿岸;;;;;;;;;;x
AREA_COAST_OF_BRUNEI;ブルネイ沿岸;;;;;;;;;;x
AREA_COAST_OF_CEYLON;セイロン沿岸;;;;;;;;;;x
AREA_COAST_OF_GUYANA;ガイアナ沿岸;;;;;;;;;;x
AREA_COAST_OF_INDOCHINA;インドシナ沿岸;;;;;;;;;;x
AREA_COAST_OF_JAPAN;日本沿岸;;;;;;;;;;x
AREA_COAST_OF_KAMCHATKA;カムチャツカ沿岸;;;;;;;;;;x
AREA_COAST_OF_NEW_GUINEA;ニューギニア沿岸;;;;;;;;;;x
AREA_COAST_OF_RECIFE;レシフェ沿岸;;;;;;;;;;x
AREA_COAST_OF_SOUTH_AFRICA;南アフリカ沿岸;;;;;;;;;;x
AREA_COAST_OF_URUGUAY;ウルグアイ沿岸;;;;;;;;;;x
AREA_DENMARK_STRAIT;デンマーク海峡;;;;;;;;;;x
AREA_EAST_BAY_OF_BENGAL;ベンガル湾東部;;;;;;;;;;x
AREA_EAST_BERING_SEA;ベーリング海東部;;;;;;;;;;x
AREA_EAST_CORAL_SEA;珊瑚海東部;;;;;;;;;;x
AREA_EAST_COST_OF_NEW_ZEALAND;ニュージーランド沿岸東部;;;;;;;;;;x
AREA_EAST_GREAT_AUSTRALIAN_BIGHT;グレートオーストラリア湾東部;;;;;;;;;;x
AREA_EAST_GULF_OF_MEXICO;メキシコ湾東部;;;;;;;;;;x
AREA_EAST_MARIANA_BASIN;東マリアナ海盆;;;;;;;;;;x
AREA_EAST_NORTH_SEA;北海東部;;;;;;;;;;x
AREA_EAST_SEA_OF_OKHOTSK;オホーツク海東部;;;;;;;;;;x
AREA_EASTERN_SOLOMONS;ソロモン諸島東部;;;;;;;;;;x
AREA_ENGLISH_CHANNEL;イギリス海峡;;;;;;;;;;x
AREA_FAROES_GAP;フェロー諸島海溝;;;;;;;;;;x
AREA_FIJI_BASIN;フィジー海盆;;;;;;;;;;x
AREA_FLORES_SEA;フロレス海;;;;;;;;;;x
AREA_FLORIDA_STRAIT;フロリダ海峡;;;;;;;;;;x
AREA_GILBERTS;ギルバート諸島;;;;;;;;;;x
AREA_GREENLAND_COAST;グリーンランド沿岸;;;;;;;;;;x
AREA_GULF_OF_ALASKA;アラスカ湾;;;;;;;;;;x
AREA_GULF_OF_GUINEA;ギニア湾;;;;;;;;;;x
AREA_GULF_OF_SIAM;シャム湾;;;;;;;;;;x
AREA_HAWAIIAN_RISE;ハワイ海嶺;;;;;;;;;;x
AREA_HEBREIDES;ヘブリデス諸島;;;;;;;;;;x
AREA_HORN_OF_AFRICA;アフリカの角（アフリカ最東北端）;;;;;;;;;;x
AREA_HUDSON_BAY;ハドソン湾;;;;;;;;;;x
AREA_IONIAN_SEA;イオニア海;;;;;;;;;;x
AREA_IRISH_SEA;アイリッシュ海;;;;;;;;;;x
AREA_IRISH_WEST_COAST;アイリッシュ海沿岸西側;;;;;;;;;;x
AREA_JAVA_RIDGE;ジャワ海嶺;;;;;;;;;;x
AREA_JAVA_TRENCH;ジャワ海溝;;;;;;;;;;x
AREA_KATTEGAT;カテガット;;;;;;;;;;x
AREA_LINE_ISLANDS;ライン諸島;;;;;;;;;;x
AREA_LUZON_STRAIT;ルソン海峡;;;;;;;;;;x
AREA_MALACCA_STRAIT;マラッカ海峡;;;;;;;;;;x
AREA_MARIANA_TRENCH;マリアナ海溝;;;;;;;;;;x
AREA_MARIANAS;マリアナ諸島;;;;;;;;;;x
AREA_MARSHALLS_SEA;マーシャル海;;;;;;;;;;x
AREA_MASCARENE_PLATEAU;マスカリン海台;;;;;;;;;;x
AREA_MID_INDIAN_RIDGE;中央インド海嶺;;;;;;;;;;x
AREA_MID_PACIFIC_MOUNTAINS;太平洋海山群;;;;;;;;;;x
AREA_MOLUCCA_SEA;モルッカ海;;;;;;;;;;x
AREA_NINETYEAST_RIDGE;東経90度海嶺;;;;;;;;;;x
AREA_NORTH_ARABIAN_SEA;アラビア海北部;;;;;;;;;;x
AREA_NORTH_ATLANTIC;北大西洋;;;;;;;;;;x
AREA_NORTH_BISMARCK_SEA;ビスマルク海北部;;;;;;;;;;x
AREA_NORTH_EAST_PACIFIC_OCEAN;東太平洋北部;;;;;;;;;;x
AREA_NORTH_MOZAMBIQUE_CHANNEL;モザンビーク海峡北部;;;;;;;;;;x
AREA_NORTH_NORTHEAST_PACIFIC_BASIN;北太平洋海盆北東部;;;;;;;;;;x
AREA_NORTH_SOUTHEAST_PACIFIC_OCEAN;北太平洋南東部;;;;;;;;;;x
AREA_NORTH_TASMAN_SEA;タスマン海北部;;;;;;;;;;x
AREA_NORTHEAST_COAST_OF_MADAGASCAR;マダガスカル沿岸北東部;;;;;;;;;;x
AREA_NORTHERN_BALTIC;バルト海北部;;;;;;;;;;x
AREA_NORTHWEST_PACIFIC_BASIN;太平洋海盆北西部;;;;;;;;;;x
AREA_NORWEGIAN_SEA;ノルウェー海;;;;;;;;;;x
AREA_PERNANBUCO_PLAIN;ペルナンブコ;;;;;;;;;;x
AREA_PERSIAN_GULF;ペルシア湾;;;;;;;;;;x
AREA_PHILIPPINE_TRENCH;フィリピン海溝;;;;;;;;;;x
AREA_PORTUGESE_COAST;ポルトガル沿岸;;;;;;;;;;x
AREA_RED_SEA;紅海;;;;;;;;;;x
AREA_RYUKYUS;琉球;;;;;;;;;;x
AREA_SEA_OF_JAPAN;日本海;;;;;;;;;;x
AREA_SOLOMON_SEA;ソロモン海;;;;;;;;;;x
AREA_SOUTH_ARABIAN_SEA;アラビア海南部;;;;;;;;;;x
AREA_SOUTH_BISMARCK_SEA;ビスマルク海南部;;;;;;;;;;x
AREA_SOUTH_EAST_PACIFIC_OCEAN;東太平洋南部;;;;;;;;;;x
AREA_SOUTH_MOZAMBIQUE_CHANNEL;モザンビーク海峡南部;;;;;;;;;;x
AREA_SOUTH_SEA_OF_OKHOTSK;オホーツク海南部;;;;;;;;;;x
AREA_SOUTH_SOUTHEAST_PACIFIC_OCEAN;南太平洋南東部;;;;;;;;;;x
AREA_SOUTH_TASMAN_SEA;タスマン海南部;;;;;;;;;;x
AREA_SOUTHEAST_COAST_OF_MADAGASCAR;マダガスカル沿岸南東部;;;;;;;;;;x
AREA_SOUTHEAST_INDIAN_OCEAN;インド洋南東部;;;;;;;;;;x
AREA_SOUTHEAST_NORTHSEA;北海南東部;;;;;;;;;;x
AREA_SOUTHEAST_PACIFIC_BASIN;太平洋海盆南東部;;;;;;;;;;x
AREA_SOUTHERN_BALTIC;バルト海南部;;;;;;;;;;x
AREA_SOUTHWEST_INDIAN_OCEAN;インド洋南西部;;;;;;;;;;x
AREA_SOUTHWEST_PACIFIC_BASIN;太平洋海盆南西部;;;;;;;;;;x
AREA_SPRATLY_SEA;南沙諸島海域;;;;;;;;;;x
AREA_SULU_SEA;スールー海;;;;;;;;;;x
AREA_TAIWAN_STRAIT;台湾海峡;;;;;;;;;;x
AREA_TIMOR_SEA;ティモール海;;;;;;;;;;x
AREA_TYRRHENIAN_SEA;ティレニア海;;;;;;;;;;x
AREA_WEST_BAY_OF_BENGAL;ベンガル湾西部;;;;;;;;;;x
AREA_WEST_BERING_SEA;ベーリング海西部;;;;;;;;;;x
AREA_WEST_COAST_OF_AUSTRALIA;オーストラリア沿岸西部;;;;;;;;;;x
AREA_WEST_COAST_OF_CENTRAL_AMERICA;中央アメリカ沿岸西部;;;;;;;;;;x
AREA_WEST_COAST_OF_CHILE;チリ沿岸西部;;;;;;;;;;x
AREA_WEST_COAST_OF_MEXICO;メキシコ沿岸西部;;;;;;;;;;x
AREA_WEST_COAST_OF_PERU;ペルー沿岸西部;;;;;;;;;;x
AREA_WEST_COAST_OF_THE_UNITED_STATES;アメリカ西部沿岸;;;;;;;;;;x
AREA_WEST_CORAL_SEA;珊瑚海西部;;;;;;;;;;x
AREA_WEST_GREAT_AUSTRALIAN_BIGHT;グレートオーストラリア湾西部;;;;;;;;;;x
AREA_WEST_GULF_OF_MEXICO;メキシコ湾西部;;;;;;;;;;x
AREA_WEST_NORTHSEA;北海西部;;;;;;;;;;x
AREA_WEST_SEA_OF_OKHOTSK;オホーツク海西部;;;;;;;;;;x
AREA_WESTERN_APPROACHES;ウェスタンアプローチ;;;;;;;;;;x
AREA_WESTERN_SOLOMONS;ソロモン諸島西部;;;;;;;;;;x
AREA_WINDWARD_ISLANDS;ウィンドワード諸島;;;;;;;;;;x
AREA_YELLOW_SEA;黄海;;;;;;;;;;x
AREA_YUCATAN_STRAIT;ユカタン海峡;;;;;;;;;;x
CANADA_MARITIMES;カナダ沿海州;;;;;;;;;;x
CENTRAL_MID_ATLANTIC_RIDGE;大西洋中央海嶺;;;;;;;;;;x
GRAND_BANKS;グランドバンクス;;;;;;;;;;x
GUIANA_BASIN;ギアナ海盆;;;;;;;;;;x
NORTHERN_SEA_OF_LABRADOR;ラブラドル海北部;;;;;;;;;;x
SOUTH_CENTRAL_MID_ATLANTIC_RIDGE;大西洋中央海嶺中部南側;;;;;;;;;;x
SOUTHERN_SEA_OF_LABRADOR;ラブラドル海南部;;;;;;;;;;x
THE_SEAMOUNTS;海山;;;;;;;;;;x
US_MARITIMES;アメリカ北東部沿岸;;;;;;;;;;x
#;;;;;;;;;;;x
AREA_RYUKYULAND;琉球;;;;;;;;;;x
AREA_NORTH_BISMARCK_ARCHIPELAGO;ビズマーク諸島北部;;;;;;;;;;x
AREA_NORTH_NEW_HEBRIDES;ニューヘブリデス諸島北部;;;;;;;;;;x
AREA_SOUTH_NEW_HEBRIDES;ニューヘブリデス諸島南部;;;;;;;;;;x
AREA_CENTRAL_SOLOMONS;ソロモン諸島中部;;;;;;;;;;x
AREA_WEST_ALEUTIANS;アリューシャン西部;;;;;;;;;;x
AREA_CEYLON;セイロン;;;;;;;;;;x
AREA_HOKKAIDO;北海道;;;;;;;;;;x
AREA_NORTH_BURMA;ビルマ北部;;;;;;;;;;x
AREA_EAST_BENGAL;ベンガル東部;;;;;;;;;;x
AREA_KRA_PENINSULA;クラ地峡;;;;;;;;;;x
AREA_TRIPOLI;トリポリ;;;;;;;;;;x
AREA_GREENLAND;グリーンランド;;;;;;;;;;x
#;;;;;;;;;;;x
REG_-;;;;;;;;;;;x
REG_LAKE;レイク;;;;;;;;;;x
REGION_AFGHANISTAN;アフガニスタン;;;;;;;;;;x
REGION_ALASKA;アラスカ;;;;;;;;;;x
REGION_ALGERIA;アルジェリア;;;;;;;;;;x
REGION_AMAZONAS;アマゾナス;;;;;;;;;;x
REGION_AMERICAN_PACIFIC;アメリカ太平洋;;;;;;;;;;x
REGION_ANATOLIA;アナトリア;;;;;;;;;;x
REGION_ANDES;アンデス;;;;;;;;;;x
REGION_ASIAN_PACIFIC;アジア太平洋;;;;;;;;;;x
REGION_AUSTRALIA;オーストラリア;;;;;;;;;;x
REGION_AUSTRIA;オーストリア;;;;;;;;;;x
REGION_BALKAN;バルカン;;;;;;;;;;x
REGION_BALTIC_STATES;バルト諸国;;;;;;;;;;x
REGION_BELARUS;ベラルーシ;;;;;;;;;;x
REGION_BENELUX;ベネルクス;;;;;;;;;;x
REGION_BISMARCK_ARCHIPELAGO;ビズマーク諸島;;;;;;;;;;x
REGION_BRAZIL;ブラジル;;;;;;;;;;x
REGION_BRAZILIAN_HIGHLANDS;ブラジル高地;;;;;;;;;;x
REGION_CANADA;カナダ中部;;;;;;;;;;x
REGION_CARIBBEAN;カリブ海;;;;;;;;;;x
REGION_CENTRAL_AFRICA;中部アフリカ;;;;;;;;;;x
REGION_CENTRAL_AMERICA;中央アメリカ;;;;;;;;;;x
REGION_CENTRAL_ASIA;中部アジア;;;;;;;;;;x
REGION_CHINA;中国;;;;;;;;;;x
REGION_CZECHOSLOVAKIA;チェコスロヴァキア;;;;;;;;;;x
REGION_DENMARK;デンマーク;;;;;;;;;;x
REGION_DIEGO_GARCIA_ISLAND;ディエゴガルシア島;;;;;;;;;;x
REGION_EAST_AFRICA;アフリカ東部;;;;;;;;;;x
REGION_EASTERN_CANADA;カナダ東部;;;;;;;;;;x
REGION_EGYPT;エジプト;;;;;;;;;;x
REGION_ENGLAND;イングランド;;;;;;;;;;x
REGION_ETHIOPIA;エチオピア;;;;;;;;;;x
REGION_FAR_EAST_SIBERIA;シベリア極東;;;;;;;;;;x
REGION_FINLAND;フィンランド;;;;;;;;;;x
REGION_FRANCE;フランス;;;;;;;;;;x
REGION_GERMANY;ドイツ;;;;;;;;;;x
REGION_GRAN_CHACO;グランチャコ;;;;;;;;;;x
REGION_GRAND_COLOMBIA;グランドコロンビア;;;;;;;;;;x
