U03;Ruling Cabinet - Start;Name;Pool;Ideology;Personality;Loyalty;Picturename;x
9002286;Minister of Armament;アルフレッド・ルドルフ・ジマーマン;38;SC;laissez-faire capitalist;high;M53014;x
9002287;Minister of Armament;アーマッド・カーン・ナクジャーヴァン;38;PA;Air to Sea Proponent;high;M53004;x
9002288;Minister of Armament;アーマッド・ミラ・コスラヴァニ;39;PA;Submarine Proponent;high;M53009;x
9002289;Minister of Armament;アブドレザ・アフカーミ;39;FA;Military Entrepreneur;high;M53008;x
9002290;Minister of Armament;モハンメド・ナクジャヴァニ;40;FA;Tank Proponent;high;M53062;x
9002291;Minister of Armament;モルテザ・ヤズディ;40;FA;Air Superiority Proponent;high;M53024;x
9002292;Minister of Armament;サイド・サル＝ディン・タバタバイ;41;SC;Battle Fleet Proponent;high;M53012;x
9002293;Minister of Armament;ゾカ・ドウレー;43;SL;Theoretical Scientist;high;M53065;x
9002294;Minister of Armament;モハンメド・バフラミ;44;SC;Strategic Air Proponent;high;M53026;x
9002295;Minister of Armament;ゾカ・ドウレー;45;PA;Tank Proponent;high;M53065;x
9002296;Minister of Armament;ジャファー・ピシェヴァリ;45;SC;Resource Industrialist;high;M53023;x
9002297;Minister of Armament;アヌシャーヴァン・セパーボディ;46;SC;Administrative Genius;high;M53052;x
9002298;Minister of Security;ソレイマン・ミルザ;36;PA;Crime Fighter;high;M53022;x
9002299;Minister of Security;ミルザ・リザ・アルファ・ドウレー;36;PA;Back Stabber;high;M53057;x
9002300;Minister of Security;アリ・マンソウア;38;PA;Man of the People;high;M53034;x
9002301;Minister of Security;フセイン・カーン・アラ;39;FA;Silent Lawyer;high;M53073;x
9002302;Minister of Security;モハンメド・バフラミ;41;SC;Compassionate Gentleman;high;M53026;x
9002303;Minister of Security;エラジ・エスカンダリ;42;SL;Prince of Terror;high;M53025;x
9002304;Minister of Security;エドワード・G・V・S・ロード・ダービー;41;SC;Efficient Sociopath;high;M53076;x
9002305;Minister of Security;メーディ・マンジャラニ;45;PA;Prince of Terror;high;M53077;x
9002306;Minister of Security;アボルハサン・ハキミ;45;SC;Back Stabber;high;M53078;x
9002307;Minister of Security;ホセイン・アルファズニ;46;SC;Silent Lawyer;high;M53079;x
9002308;Head of Military Intelligence;ムハンメド・レザ・パヒアヴィ;37;PA;Political Specialist;high;M53011;x
9002309;Head of Military Intelligence;ディンシャー・イラーニ;38;PA;Technical Specialist;high;M53021;x
9002310;Head of Military Intelligence;アルフレッド・ルドルフ・ジマーマン;39;FA;Industrial Specialist;high;M53014;x
9002311;Head of Military Intelligence;アーマッド・マティン＝ダフタリー;41;FA;Naval Intelligence Specialist;high;M53033;x
9002312;Head of Military Intelligence;アリ・セパーボディ・カジャー;41;SC;Dismal Enigma;high;M53084;x
9002313;Head of Military Intelligence;サー・ネヴィル・グラントリー;41;SL;Industrial Specialist;high;M53085;x
9002314;Head of Military Intelligence;アブドル・ホセイン・サルダリエ;45;PA;Dismal Enigma;high;M53086;x
9002315;Head of Military Intelligence;アブドラー・エンテザム;45;SC;Technical Specialist;high;M53087;x
9002316;Head of Military Intelligence;オヴァサク・アル＝ドレー・ノーリー;45;SC;Naval Intelligence Specialist;high;M53088;x
9002317;Head of Military Intelligence;モハンメド・モッサデク;46;SL;Logistics Specialist;high;M53013;x
9002318;Chief of Staff;アリ・アクバー・デイヴァ;39;PA;School of Psychology;high;M53005;x
9002319;Chief of Staff;ハサン・マジド・フィルーズ;39;FA;School of Defence;high;M53028;x
9002320;Chief of Staff;レザ・ミザニ;41;SC;School of Mass Combat;high;M53006;x
9002321;Chief of Staff;アリ・カーン・ナクジアム;43;SL;School of Manoeuvre;high;M53027;x
9002322;Chief of Staff;モハンメド・レザ・パーラヴィ;45;PA;School of Defence;high;M53011;x
9002323;Chief of Staff;ホセイン・アフカーミ;45;SC;School of Fire Support;high;M53017;x
9002324;Chief of Army;マー・アフカーミ;38;PA;Guns and Butter Doctrine;high;M53018;x
9002325;Chief of Army;ハサン・マジド・フィルーズ;39;FA;Static Defence Doctrine;high;M53028;x
9002326;Chief of Army;アズラム・ミア・ガーニ;41;SC;Elastic Defence Doctrine;high;M53098;x
9002327;Chief of Army;モハンメド・ナクジャヴァニ;45;PA;Armoured Spearhead Doctrine;high;M53062;x
9002328;Chief of Army;ヘダヤット・ギランシャー;45;SC;Decisive Battle Doctrine;high;M53100;x
9002329;Chief of Navy;レザ・ミザニ;38;PA;Base Control Doctrine;high;M53006;x
9002330;Chief of Navy;シャプーア・キスラバディ;39;FA;Open Seas Doctrine;high;M53102;x
9002331;Chief of Navy;モハンメド・ミア・モハンナ;41;SC;Power Projection Doctrine;high;M53029;x
9002332;Chief of Navy;アーマッド・カーン・ナクジャーヴァン;45;PA;Decisive Naval Battle Doctrine;high;M53004;x
9002333;Chief of Navy;モハンメド・モイニ;45;SC;Indirect Approach Doctrine;high;M53020;x
9002334;Chief of Air Force;サデグ・カーン・クーパル;37;PA;Army Aviation Doctrine;high;M53106;x
9002335;Chief of Air Force;モハンメド・ナクジャヴァニ;39;FA;Air Superiority Doctrine;high;M53062;x
9002336;Chief of Air Force;モハンメド・モイニ;41;SC;Vertical Envelopment Doctrine;high;M53020;x
9002337;Chief of Air Force;モハンメド・ミア・モハンナ;45;SC;Naval Aviation Doctrine;high;M53029;x
9002338;Chief of Air Force;ヘダヤット・ギランシャー;46;PA;Carpet Bombing Doctrine;high;M53100;x
9002339;Minister of Security;モハンメド・アリ・フォロウヒ;36;SC;Crime Fighter;high;M53015;x
9002340;Head of State;ディンシャー・イラーニ;36;ST;Stern Imperialist;high;M53021;x
9002341;Head of Government;ソレイマン・ミルザ;36;ST;Happy Amateur;high;M53022;x
9002342;Foreign Minister;ジャファー・ピシェヴァリ;36;ST;Iron Fisted Brute;high;M53023;x
9002343;Head of Military Intelligence;モハンメド・バフラミ;36;ST;Political Specialist;high;M53026;x
9002344;Head of Government;アブドル・ホセイン・ハジール;48;ML;Happy Amateur;high;M53111;x
9002345;Head of Government;モハンメド・サイド・マラゲイ;48;ML;Flamboyant Tough Guy;high;M53038;x
9002346;Head of Government;アリ・マンソウア;50;SC;Political Protege;high;M53034;x
9002347;Head of Government;アリ・ラズマーラー;50;PA;old airmarshal;high;M53114;x
9002348;Head of Government;フセイン・カーン・アラ;51;PA;Backroom Backstabber;high;M53073;x
9002349;Head of Government;モハンメド・モッサデク;51;SL;Smiling Oilman;high;M53013;x
9002350;Head of Government;ファズロラ・ザヘディ;53;PA;Old General;high;M53117;x
9002351;Foreign Minister;アブドル・ホセイン・ハジール;51;ML;Ideological Crusader;high;M53111;x
9002352;Chief of Staff;アリ・ラズマーラー;53;PA;School of Psychology;high;M53114;x
9002353;Chief of Air Force;アリ・ラズマーラー;49;PA;Army Aviation Doctrine;high;M53114;x
9002354;Chief of Army;ファズロラ・ザヘディ;51;PA;Guns and Butter Doctrine;high;M53117;x
9002355;Head of State;ハイム・ワイツマン;36;SL;Benevolent Gentleman;high;M559001;x
9002356;Head of Government;ダビド・ベン・グリオン;36;SL;Ambitious Union Boss;high;M559002;x
9002357;Foreign Minister;モシェ・シャレット;36;SL;Biased Intellectual;high;M559003;x
9002358;Minister of Armament;レヴィ・エシュコル;36;SL;Resource Industrialist;high;M559002;x
9002359;Minister of Security;ゴルダ・メイル;36;SL;Man of the People;high;M559005;x
9002360;Head of Military Intelligence;イーガル・アロン;36;SL;Logistics Specialist;high;M559006;x
9002361;Chief of Staff;イガエル・ヤディン;36;SL;School of Fire Support;high;M559007;x
9002362;Chief of Army;イーガル・アロン;36;SL;Guns and Butter Doctrine;high;M559008;x
9002363;Chief of Navy;イェディディア・ヤーリ;36;SL;Decisive Naval Battle Doctrine;high;M559009;x
9002364;Chief of Air Force;ハイム・ラスコヴ;36;SL;Army Aviation Doctrine;high;M559010;x
9002365;Head of State;マシェ・シャイピラ;36;PA;Stern Imperialist;high;M559011;x
9002366;Head of State;ハイム・アルロソロフ;36;LE;Barking Buffoon;high;M559012;x
9002367;Head of Government;ダニエル・オースター;36;PA;Backroom Backstabber;high;M559013;x
9002368;Head of Government;アブラハン・ハーシェル博士;36;LE;Naive Optimist;high;M559014;x
9002369;Foreign Minister;ゼラク・ウォーナフティグ;36;PA;Ideological Crusader;high;M559015;x
9002370;Foreign Minister;ピンハス・レヴォン;43;SL;Great Compromiser;high;M559016;x
9002371;Foreign Minister;イツハク・ベン・ツヴィ;36;LE;Iron Fisted Brute;high;M559017;x
9002372;Foreign Minister;イツハク・タベンキン;39;LE;The Cloak N Dagger Schemer;high;M559018;x
9002373;Minister of Armament;ヴァディア・ヨセフ;36;PA;Infantry Proponent;high;M559019;x
9002374;Minister of Armament;メンカヘム・ウシスキン;37;PA;Strategic Air Proponent;high;M559020;x
9002375;Minister of Armament;ヴァトハガン・メルトニアン;40;PA;laissez-faire capitalist;high;M559021;x
9002376;Minister of Armament;カディシュ・ルツ;40;SL;Battle Fleet Proponent;high;M559022;x
9002377;Minister of Armament;ヨセフ・スプリンザク;42;SL;Air Superiority Proponent;high;M559023;x
9002378;Minister of Armament;エリエザー・カプラン;45;SL;Military Entrepreneur;high;M559024;x
9002379;Minister of Armament;パヴロス・レヴァン;36;LE;Tank Proponent;high;M559025;x
9002380;Minister of Security;ネイハム・ニール＝ラファルケス;36;PA;Back Stabber;high;M559026;x
9002381;Minister of Security;メナヘム・バスキンド;39;PA;Compassionate Gentleman;high;M559027;x
9002382;Minister of Security;メンカヘム・ビギン;40;PA;Efficient Sociopath;high;M559028;x
9002383;Minister of Security;モシェ・ハイム・シャピラ;49;SL;Silent Lawyer;high;M559029;x
9002384;Minister of Security;イスラエル・ロカフ;52;SD;Crime Fighter;high;M559030;x
9002385;Minister of Security;モシェ・カッツネルソン;41;LE;Prince of Terror;high;M559031;x
9002386;Head of Military Intelligence;イスラエル・バー＝イェフダ;36;PA;Political Specialist;high;M559032;x
9002387;Head of Military Intelligence;メナヘム・メンデル・リプシュッツ;37;PA;Dismal Enigma;high;M559033;x
9002388;Head of Military Intelligence;ピンハス・サピア;42;SL;Technical Specialist;high;M559034;x
9002389;Head of Military Intelligence;イツハク・グリュンバウム;44;SL;Dismal Enigma;high;M559035;x
9002390;Head of Military Intelligence;ラール・カッツネルソン;36;LE;Industrial Specialist;high;M559036;x
9002391;Head of Military Intelligence;メナヘム・シュニーアソン;37;LE;Naval Intelligence Specialist;high;M559037;x
9002392;Chief of Staff;ロマン・ザハリ;36;PA;School of Defence;high;M559038;x
9002393;Chief of Staff;ジロシャハフト・ハルカビ;42;PA;School of Psychology;high;M559039;x
9002394;Chief of Staff;リチャード・シルヴァースタイン;36;LE;School of Mass Combat;high;M559040;x
9002395;Chief of Army;ピンハス・ローゼンガーテン;36;PA;Elastic Defence Doctrine;high;M559041;x
9002396;Chief of Army;モシェ・ダヤン;44;SL;Armoured Spearhead Doctrine;high;M559042;x
9002397;Chief of Army;アモス・ゾレフ;36;LE;Decisive Battle Doctrine;high;M559043;x
9002398;Chief of Navy;ハイム・グルンワルド;36;PA;Base Control Doctrine;high;M559044;x
9002399;Chief of Navy;モシェ・クレリッツ;36;LE;Indirect Approach Doctrine;high;M559045;x
9002400;Chief of Air Force;クリス・マギー;36;PA;Army Aviation Doctrine;high;M559046;x
9002401;Chief of Air Force;ルーヴェン・ウルフ;36;LE;Air Superiority Doctrine;high;M559047;x
9002402;Head of State;イツハク・ベン・ツヴィ;52;SL;Ruthless Powermonger;high;M559017;x
9002403;Minister of Security;イツハク・グリュンバウム;48;SL;Prince of Terror;high;M559035;x
9002404;Head of Military Intelligence;ヨセフ・スプリンザク;48;SL;Industrial Specialist;high;M559023;x
9002405;Chief of Army;ダビド・ベン・グリオン;48;SL;Decisive Battle Doctrine;high;M559002;x
9002406;Head of State;サイード・イブン・ティモール;36;PA;Ruthless Powermonger;high;M92001;x
9002407;Head of Government;サイード・イブン・ティモール;36;PA;Backroom Backstabber;high;M92001;x
9002408;Foreign Minister;サイード・イブン・ティモール;36;PA;General Staffer;high;M92001;x
9002409;Minister of Armament;ジャームズ・E・ドラモンド;36;SC;Resource Industrialist;high;M92004;x
9002410;Minister of Security;ヘンリー・L・W・L・バーナム;36;SC;Compassionate Gentleman;high;M92005;x
9002411;Head of Military Intelligence;ジェフリー・デニス;36;SC;Technical Specialist;high;M92006;x
9002412;Chief of Staff;サイード・イブン・ティモール;36;PA;School of Defence;high;M92001;x
9002413;Chief of Army;サイード・イブン・ティモール;36;PA;Static Defence Doctrine;high;M92001;x
9002414;Chief of Navy;ジェフリー・クレイドン;36;SC;Open Seas Doctrine;high;M92009;x
9002415;Chief of Air Force;アブダラー・イブン・ティムール;36;PA;Air Superiority Doctrine;high;M92010;x
9002416;Foreign Minister;ハーバート・A・ローレンス＝フィッシャー;39;SC;Great Compromiser;high;M92011;x
9002417;Foreign Minister;イブラヒム・イブン・ティモール;44;PA;Iron Fisted Brute;high;M92012;x
9002418;Minister of Armament;アルトウール・ヘンダーソン;41;SC;Infantry Proponent;high;M92013;x
9002419;Minister of Armament;ジェームズ・H・トーマス;43;SC;laissez-faire capitalist;high;M92014;x
9002420;Minister of Armament;アリ・イブン・ティムール;45;SC;Corrupt Kleptocrat;high;M92015;x
9002421;Minister of Security;ロバート・バナタイン・フィンレイ;40;SC;Silent Lawyer;high;M92016;x
9002422;Minister of Security;サイード・イブン・ティモール;45;PA;Efficient Sociopath;high;M92001;x
9002423;Head of Military Intelligence;ハロルド・ベレスフォード＝バトラー;42;SC;Industrial Specialist;high;M92018;x
9002424;Chief of Staff;P・A・マン;38;SC;School of Fire Support;high;M92019;x
9002425;Chief of Staff;アンガス・ダグラス＝ハミルトン;41;SC;School of Mass Combat;high;M92020;x
9002426;Chief of Staff;ジャミル・イブン・ティモール;45;PA;School of Manoeuvre;high;M92021;x
9002427;Chief of Army;エリク・ライト;38;SC;Guns and Butter Doctrine;high;M92022;x
9002428;Chief of Army;アンガス・ダグラス＝ハミルトン;41;SC;Decisive Battle Doctrine;high;M92020;x
9002429;Chief of Army;ザヒール・イブン・ティモール;45;PA;Elastic Defence Doctrine;high;M92024;x
9002430;Chief of Navy;デレク・リーフ;43;SC;Indirect Approach Doctrine;high;M92025;x
9002431;Chief of Air Force;デレク・リーフ;40;SC;Naval Aviation Doctrine;high;M92025;x
9002432;Chief of Air Force;R・E・マーティン;41;SC;Army Aviation Doctrine;high;M92027;x
9002433;Chief of Air Force;ファウジ・イブン・ティモール;45;PA;Carpet Bombing Doctrine;high;M92028;x
9002434;Head of State;ヤヒヤ・アル・ハミド;36;PA;Stern Imperialist;high;M93001;x
9002435;Head of Government;ヤヒヤ・アル・ハミド;36;PA;Smiling Oilman;high;M93001;x
9002436;Foreign Minister;ヤヒヤ・アル・ハミド;36;PA;General Staffer;high;M93001;x
9002437;Minister of Armament;アフマド・アル・ハミド;36;PA;Corrupt Kleptocrat;high;M93004;x
9002438;Minister of Security;ヤヒヤ・アル・ハミド;36;PA;Prince of Terror;high;M93001;x
9002439;Head of Military Intelligence;アフマド・アル・ハミド;36;PA;Dismal Enigma;high;M93004;x
9002440;Chief of Staff;ヤヒヤ・アル・ハミド;36;PA;School of Defence;high;M93001;x
9002441;Chief of Army;アフマド・アル・ハミド;36;PA;Armoured Spearhead Doctrine;high;M93004;x
9002442;Chief of Navy;マンスール・アル・バドル;36;PA;Power Projection Doctrine;high;M93009;x
9002443;Chief of Air Force;マンスール・アル・バドル;36;PA;Army Aviation Doctrine;high;M93009;x
9002444;Foreign Minister;R・J・マクニール・カッシェンドゥン;39;SC;Great Compromiser;high;M93011;x
9002445;Minister of Armament;アレクダンドレ・ラヴデイ;40;SC;Infantry Proponent;high;M93013;x
9002446;Minister of Armament;ヘンリー・R・ドブス;41;SC;Resource Industrialist;high;M93014;x
9002447;Minister of Armament;A・H・C・リヴァース;42;SC;Administrative Genius;high;M93015;x
9002448;Minister of Security;レオナード・ライアル;38;SC;Silent Lawyer;high;M93017;x
9002449;Minister of Security;マンスール・アル・バドル;45;PA;Crooked Kleptocrat;high;M93009;x
9002450;Head of Military Intelligence;セシル・バリントン・ハースト;40;SC;Technical Specialist;high;M93019;x
9002451;Chief of Staff;R・モントゴメリー＝クリヴェス;39;SC;School of Mass Combat;high;M93020;x
9002452;Chief of Staff;アブド・アル・フセイニ;45;PA;School of Fire Support;high;M93021;x
9002453;Chief of Army;R・モントゴメリー＝クリヴェス;39;SC;Guns and Butter Doctrine;high;M93020;x
9002454;Chief of Army;テッド・ポインター;42;SC;Decisive Battle Doctrine;high;M93023;x
9002455;Chief of Army;アブド・アル・フセイニ;45;PA;Elastic Defence Doctrine;high;M93021;x
9002456;Chief of Navy;イアン・トリローニー;40;SC;Open Seas Doctrine;high;M93025;x
9002457;Chief of Air Force;テッド・ポインター;40;SC;Air Superiority Doctrine;high;M93023;x
9002458;Chief of Air Force;アリ・ハルケー;45;PA;Vertical Envelopment Doctrine;high;M93027;x
9002459;Head of State;ムハンメド・ベイ・アル＝アビド;36;SL;Stern Imperialist;high;M528001;x
9002460;Head of Government;ダミアン・コムト・ド・マルテル;36;SL;Ambitious Union Boss;high;M528002;x
9002461;Foreign Minister;ジャミル・マルダム・ベイ;36;SL;Great Compromiser;high;M528003;x
9002462;Minister of Armament;ファリス・アル＝クーリ;36;SL;Air to Ground Proponent;high;M528004;x
9002463;Minister of Security;イブ・モランダ;36;SL;Crooked Kleptocrat;high;M528005;x
9002464;Head of Military Intelligence;ダミアン・コムト・ド・マルテル;36;SL;Logistics Specialist;high;M528002;x
9002465;Chief of Staff;アンリ・アミエル;36;SL;School of Manoeuvre;high;M528007;x
9002466;Chief of Army;ガブリエル・ピュオー;36;SL;Armoured Spearhead Doctrine;high;M528008;x
9002467;Chief of Navy;イヴ・カレ・ド・リュザンケイ;36;SL;Base Control Doctrine;high;M528009;x
9002468;Chief of Air Force;クリスチャン・クードレイ;36;SL;Naval Aviation Doctrine;high;M528010;x
9002469;Head of State;シャイク・ムハメド・アル＝ザワヒリ;36;PA;Autocratic Charmer;high;M528011;x
9002470;Head of State;ハシム・アル＝アタシ;36;SL;Insignificant Layman;high;M528012;x
9002471;Head of State;バヒジ・アド・ディン・アル＝カティブ;39;SL;Barking Buffoon;high;M528013;x
9002472;Head of State;シャイク・タジ・アド＝ディン・アル＝ハサニ;41;SC;Weary Stiffneck;high;M528014;x
9002473;Head of State;シュクリ・アル＝クウェイトリ;43;SL;Benevolent Gentleman;high;M528015;x
9002474;Head of State;ルフィ・アル＝ハファル;36;SC;Die-hard Reformer;high;M528016;x
9002475;Head of Government;アンリ・デンツ;36;PA;Old General;high;L24059;x
9002476;Head of Government;ガブリエル・ピュオー;38;SL;Silent Workhorse;high;M528008;x
9002477;Head of Government;ジョルジュ・カトルー;41;SL;Old General;high;L24029;x
9002478;Head of Government;イヴ・シャテニョー;43;SL;Corporate Suit;high;M528020;x
9002479;Head of Government;シュクリ・アル＝クウェイトリ;45;SL;Backroom Backstabber;high;M528015;x
9002480;Head of Government;ジャミル・マルダム・ベイ;36;ML;Political Protege;high;M528003;x
9002481;Foreign Minister;ファリス・アル＝クーリ;36;PA;The Cloak N Dagger Schemer;high;M528004;x
9002482;Foreign Minister;シャイク・ムハメド・アル＝ガウジ;41;SL;General Staffer;high;M528024;x
9002483;Foreign Minister;ルフィ・アル＝ハファル;43;SL;Iron Fisted Brute;high;M528016;x
9002484;Foreign Minister;サーダッラー・アル＝ジャビリ;45;SL;The Cloak N Dagger Schemer;high;M528026;x
9002485;Foreign Minister;シャイク・ムスタファ・アル＝マラギ;36;SC;Great Compromiser;high;M528027;x
9002486;Minister of Armament;イヴ・モランダ;36;PA;Air Superiority Proponent;high;M528005;x
9002487;Minister of Armament;シャイク・ムハメド・アル＝シナウィ;38;SL;Infantry Proponent;high;M528029;x
9002488;Minister of Armament;シャイク・アブド・アル＝アリム・セリム;41;SL;Military Entrepreneur;high;M528030;x
9002489;Minister of Armament;ミシェル・モーリス＝ボカノウスキ;44;SL;Tank Proponent;high;M528031;x
9002490;Minister of Armament;ポール・ライステンシュナイダー;46;SL;laissez-faire capitalist;high;M528032;x
9002491;Minister of Armament;シャイク・ムスタファ・アル＝マラギ;39;SC;Air to Ground Proponent;high;M528027;x
9002492;Minister of Security;シャイク・ムスタファ・アル＝マラギ;36;PA;Back Stabber;high;M528027;x
9002493;Minister of Security;ムスタファ・アル＝アタシ;39;SL;Man of the People;high;M528035;x
9002494;Minister of Security;アンドレ・サルヴァ;41;SL;Crime Fighter;high;M528036;x
9002495;Minister of Security;ジャミル・チャクルラ;43;SL;Back Stabber;high;M528037;x
9002496;Minister of Security;ジャン・アブデル・フーカ;45;SL;Compassionate Gentleman;high;M528038;x
9002497;Minister of Security;ファリス・アル＝クーリ;36;SC;Man of the People;high;M528004;x
9002498;Head of Military Intelligence;アンリ・デンツ;38;PA;Logistics Specialist;high;L24059;x
9002499;Head of Military Intelligence;ガブリエル・ピュオー;38;SL;Industrial Specialist;high;M528008;x
9002500;Head of Military Intelligence;ジョルジュ・カトルー;41;SL;Dismal Enigma;high;L24029;x
9002501;Head of Military Intelligence;イヴ・シャテニョー;43;SL;Political Specialist;high;M528020;x
9002502;Head of Military Intelligence;シャイク・ムハメド・アル＝ガウジ;36;SC;Industrial Specialist;high;M528024;x
9002503;Chief of Staff;アンリ・デンツ;36;PA;School of Defence;high;L24059;x
9002504;Chief of Staff;ルシアン・カンバ;41;SL;School of Manoeuvre;high;M528046;x
9002505;Chief of Staff;フセイン・アル＝ザイム;45;SL;School of Mass Combat;high;M528047;x
9002506;Chief of Staff;シャイク・ムハメド・アル＝ガウジ;36;SC;School of Fire Support;high;M528024;x
9002507;Chief of Army;ファウジ・アル＝クワウジ;36;PA;Static Defence Doctrine;high;M528049;x
9002508;Chief of Army;ジョルジュ・カトルー;41;SL;Decisive Battle Doctrine;high;L24029;x
9002509;Chief of Army;アディブ・アル＝シシャクリ;45;SL;Guns and Butter Doctrine;high;M528051;x
9002510;Chief of Army;ベルナール・デュペリエ;36;SC;Elastic Defence Doctrine;high;M528052;x
9002511;Chief of Navy;シャイク・ムハメド・アル＝ガウジ;36;PA;Base Control Doctrine;high;M528024;x
9002512;Chief of Navy;オマル・アブラシュ;45;SL;Open Seas Doctrine;high;M528054;x
9002513;Chief of Navy;イヴ・モランダ;36;SC;Decisive Naval Battle Doctrine;high;M528005;x
9002514;Chief of Air Force;フセイン・アル＝ザイム;36;PA;Air Superiority Doctrine;high;M528047;x
9002515;Chief of Air Force;アンリ・アミエル;45;SL;Army Aviation Doctrine;high;M528007;x
9002516;Chief of Air Force;アンリ・アミエル;36;SC;Vertical Envelopment Doctrine;high;M528007;x
9002517;Minister of Armament;アミル・ムスタファ・アル＝シハビ;40;PA;laissez-faire capitalist;high;M528059;x
9002518;Head of State;フセイン・アル＝ザイム;49;SL;Resigned Generalissimo;high;M528047;x
9002519;Head of State;ファウジ・アス・シル;51;SL;Barking Buffoon;high;M528061;x
9002520;Head of State;アディブ・アル＝シシャクリ;53;SL;Powerhungry Demagogue;high;M528051;x
9002521;Head of Government;ハリド・アル・アズム;48;SL;Flamboyant Tough Guy;high;M528063;x
9002522;Head of Government;フセイン・アル＝ザイム;49;SL;Old General;high;M528047;x
9002523;Head of Government;ムフシン・アル・バラジ;49;SL;Silent Workhorse;high;M528065;x
9002524;Head of Government;ハシム・アル＝アタシ;49;SL;Happy Amateur;high;M528012;x
9002525;Head of Government;ナーズム・アル・クドゥシ;50;SL;Ambitious Union Boss;high;M528067;x
9002526;Head of Government;ハッサン・アル・ハキム;51;SL;Smiling Oilman;high;M528068;x
9002527;Head of Government;ファウジ・アス・シル;51;SL;Old General;high;M528061;x
9002528;Head of Government;アディブ・アル＝シシャクリ;53;SL;Corporate Suit;high;M528051;x
9002529;Chief of Staff;ファウジ・アス・シル;49;SL;School of Defence;high;M528061;x
9002530;Minister of Armament;ハリド・アル・アズム;46;SL;Resource Industrialist;high;M528063;x
9002531;Foreign Minister;ムフシン・アル・バラジ;39;SL;Apologetic Clerk;high;M528065;x
9002532;Minister of Security;ナーズム・アル・クドゥシ;43;SL;Silent Lawyer;high;M528067;x
9002533;Minister of Armament;ハッサン・アル・ハキム;49;SL;Air to Ground Proponent;high;M528068;x
9002534;Head of Military Intelligence;サミ・ヒンナーウィー;44;SL;Logistics Specialist;high;M528076;x
9002535;Chief of Air Force;ハリード・アル・ラジ;49;SL;Carpet Bombing Doctrine;high;M528077;x
9002536;Head of State;エミール・エデー;36;SL;Pig-headed Isolationist;high;M529001;x
9002537;Head of Government;アユーブ・タベット;36;SL;Old General;high;M529002;x
9002538;Foreign Minister;アブダッラー・アレフ・アル＝ヤフィ;40;SL;General Staffer;high;M529003;x
9002539;Minister of Armament;アルフレ・ナカチェ;36;SL;Air to Ground Proponent;high;M529002;x
9002540;Minister of Security;カレド・チェハブ;40;SL;Prince of Terror;high;M529005;x
9002541;Head of Military Intelligence;カイレディン・アル＝アフダブ;36;SL;Technical Specialist;high;M529006;x
9002542;Chief of Staff;アドリアン・ペルティエ;36;SL;School of Manoeuvre;high;M529007;x
9002543;Chief of Army;アルフレ・カゾー;36;SL;Decisive Battle Doctrine;high;M529008;x
9002544;Chief of Navy;アシル・ペレティ;36;SL;Power Projection Doctrine;high;M529009;x
9002545;Chief of Air Force;アンリ・スーラ;36;SL;Naval Aviation Doctrine;high;M529010;x
9002546;Head of State;アルフレ・ナカチェ;40;SC;Autocratic Charmer;high;M529002;x
9002547;Head of State;サーデル・アル＝ムンラ;43;SL;Ruthless Powermonger;high;M529012;x
9002548;Head of State;バカラ・アル＝クーリ;36;SC;Barking Buffoon;high;M529013;x
9002549;Head of State;シャルル・デバス;36;PA;Die-hard Reformer;high;M529014;x
9002550;Head of Government;カイレディン・アル＝アフダブ;37;SL;Naive Optimist;high;M529006;x
9002551;Head of Government;カレド・チェハブ;40;ML;Political Protege;high;M529005;x
9002552;Head of Government;アブダッラー・アレフ・アル＝ヤフィ;40;ML;Old Admiral;high;M529003;x
9002553;Head of Government;アブドゥッラー・バユム;39;SL;Silent Workhorse;high;M529018;x
9002554;Head of Government;アルフレ・ナカチェ;41;SL;Ambitious Union Boss;high;M529002;x
9002555;Head of Government;アフメド・ダウド;41;SL;Corporate Suit;high;M529020;x
9002556;Head of Government;サミ・アッソル;42;SL;Happy Amateur;high;M529021;x
9002557;Head of Government;ペトロ・トラド;43;SL;Smiling Oilman;high;M529022;x
9002558;Head of Government;リアド・アッソル;43;SC;Silent Workhorse;high;M529023;x
9002559;Head of Government;アブドゥル・ハミド・カラミ;45;SC;Flamboyant Tough Guy;high;M529024;x
9002560;Head of Government;サミ・アッソル;45;SC;Corporate Suit;high;M529021;x
9002561;Head of Government;サーデル・アル＝ムンラ;46;SC;Naive Optimist;high;M529012;x
9002562;Head of Government;リアド・アッソル;46;SC;Backroom Backstabber;high;M529023;x
9002563;Head of Government;ハビブ・バシャ・エル＝サエド;36;PA;Political Protege;high;M529028;x
9002564;Foreign Minister;アブデルクリム・アル＝カッタビ;41;SL;The Cloak N Dagger Schemer;high;M529029;x
9002565;Foreign Minister;サミ・アッソル;46;SL;Ideological Crusader;high;M529021;x
9002566;Foreign Minister;アブドゥッラー・バユム;36;SC;Apologetic Clerk;high;M529018;x
9002567;Foreign Minister;ジャック・バウメル;40;SC;Iron Fisted Brute;high;M529032;x
9002568;Foreign Minister;マジド・アルスラン;44;SC;The Cloak N Dagger Schemer;high;M529033;x
9002569;Foreign Minister;エミール・エデー;36;PA;Ideological Crusader;high;M529001;x
9002570;Minister of Armament;リアド・アッソル;40;SL;Administrative Genius;high;M529023;x
9002571;Minister of Armament;ラヤン・カディ;44;SL;Tank Proponent;high;M529036;x
