##### ―ユニット― #####;;;;;;;;;;X 
##### ―陸上兵器― #####;;;;;;;;;;X
#### 戦術歩行戦闘機/改修機;;;;;;;;;;X
## 第一世代;;;;;;;;;;X
MODEL_SOV_5_0;T-54/55;;;;;;;;;;X
MODEL_SOV_5_1;T-64R ;;;;;;;;;;X
MODEL_SOV_5_2;T-72AV;;;;;;;;;;X
MODEL_SOV_5_3;T-72AV;;;;;;;;;;X
MODEL_SOV_5_4;T-80UK;;;;;;;;;;X
MODEL_SOV_5_5;T-80UM-1;;;;;;;;;;X
MODEL_SOV_5_6;T-90;;;;;;;;;;X
MODEL_SOV_5_7;T-90;;;;;;;;;;X
MODEL_SOV_5_8;T-90;;;;;;;;;;X
MODEL_SOV_5_9;T-90;;;;;;;;;;X
MODEL_U02_5_0;センチュリオンMK5;;;;;;;;;;X
MODEL_U02_5_1;レオパルト1A;;;;;;;;;;X
MODEL_U02_5_2;レオパルト1A1 ;;;;;;;;;;X
MODEL_U02_5_3;レオパルト1A2;;;;;;;;;;X
MODEL_U02_5_4;レオパルト1A3 ;;;;;;;;;;X
MODEL_U02_5_5;レオパルト2AV ;;;;;;;;;;X
MODEL_U02_5_6;レオパルト2A-4 ;;;;;;;;;;X
MODEL_U02_5_7;レオパルト2A-5;;;;;;;;;;X
MODEL_U02_5_8;レオパルト2A-6;;;;;;;;;;X
MODEL_U02_5_9;レオパルト2A7+ ;;;;;;;;;;X
MODEL_U04_5_0;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_1;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_2;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_3;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_4;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_5;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_6;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_7;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_8;アージュン戦車;;;;;;;;;;X
MODEL_U04_5_9;アージュン戦車;;;;;;;;;;X
## 電磁投射砲戦車;;;;;;;;;;X 
MODEL_JAP_5_11;06式電磁投射戦車;;;;;;;;;;X
MODEL_JAP_5_12;10式電磁投射戦車;;;;;;;;;;X
MODEL_JAP_5_13;15式電磁投射戦車;;;;;;;;;;X
MODEL_JAP_5_14;21式電磁投射戦車;;;;;;;;;;X
MODEL_USA_5_11;M60パットン電磁投射戦車;;;;;;;;;;X
MODEL_USA_5_12;M60パットン電磁投射戦車;;;;;;;;;;X
MODEL_USA_5_13;M60パットン電磁投射戦車;;;;;;;;;;X
MODEL_USA_5_14;M60パットン電磁投射戦車;;;;;;;;;;X
MODEL_SOV_5_11;T-72電磁投射砲搭載型;;;;;;;;;;X
MODEL_SOV_5_12;T-72電磁投射砲搭載型;;;;;;;;;;X
MODEL_SOV_5_13;T-72電磁投射砲搭載型;;;;;;;;;;X
MODEL_SOV_5_14;T-72電磁投射砲搭載型;;;;;;;;;;X
MODEL_U02_5_11;センチュリオンMK5電磁投型;;;;;;;;;;X
MODEL_U02_5_12;センチュリオンMK5電磁投型;;;;;;;;;;X
MODEL_U02_5_13;センチュリオンMK5電磁投型;;;;;;;;;;X
MODEL_U02_5_14;センチュリオンMK5電磁投型;;;;;;;;;;X
MODEL_U04_5_11;アージュン戦車電磁投射型;;;;;;;;;;X
MODEL_U04_5_12;アージュン戦車電磁投射型;;;;;;;;;;X
MODEL_U04_5_13;アージュン戦車電磁投射型;;;;;;;;;;X
MODEL_U04_5_14;アージュン戦車電磁投射型;;;;;;;;;;X
## ミサイル戦車;;;;;;;;;;X 
MODEL_JAP_5_16;98式ミサイル戦車;;;;;;;;;;X
MODEL_JAP_5_17;02式ミサイル戦車;;;;;;;;;;X
MODEL_JAP_5_18;08式ミサイル戦車;;;;;;;;;;X
MODEL_JAP_5_19;15式ミサイル戦車;;;;;;;;;;X
MODEL_USA_5_16;M60パットンミサイル戦車;;;;;;;;;;X
MODEL_USA_5_17;M60パットンミサイル戦車;;;;;;;;;;X
MODEL_USA_5_18;M60パットンミサイル戦車;;;;;;;;;;X
MODEL_USA_5_19;M60パットンミサイル戦車;;;;;;;;;;X
MODEL_SOV_5_16;T-72ミサイル搭載型;;;;;;;;;;X
MODEL_SOV_5_17;T-72ミサイル搭載型;;;;;;;;;;X
MODEL_SOV_5_18;T-72ミサイル搭載型;;;;;;;;;;X
MODEL_SOV_5_19;T-72ミサイル搭載型;;;;;;;;;;X
MODEL_U02_5_16;センチュリオンMK6ミサイル搭載型;;;;;;;;;;X
MODEL_U02_5_17;センチュリオンMK6ミサイル搭載型;;;;;;;;;;X
MODEL_U02_5_18;センチュリオンMK6ミサイル搭載型;;;;;;;;;;X
MODEL_U02_5_19;センチュリオンMK6ミサイル搭載型;;;;;;;;;;X
MODEL_U04_5_16;アージュン戦車ミサイル投射型;;;;;;;;;;X
MODEL_U04_5_17;アージュン戦車ミサイル投射型;;;;;;;;;;X
MODEL_U04_5_18;アージュン戦車ミサイル投射型;;;;;;;;;;X
MODEL_U04_5_19;アージュン戦車ミサイル投射型;;;;;;;;;;X
## プラズマ戦車;;;;;;;;;;X
MODEL_JAP_5_21;06式プラズマ戦車;;;;;;;;;;X
MODEL_JAP_5_22;10式プラズマ戦車;;;;;;;;;;X
MODEL_JAP_5_23;15式プラズマ戦車;;;;;;;;;;X
MODEL_JAP_5_24;21式プラズマ戦車;;;;;;;;;;X
MODEL_USA_5_21;M60パットンプラズマ戦車;;;;;;;;;;X
MODEL_USA_5_22;M60パットンプラズマ戦車;;;;;;;;;;X
MODEL_USA_5_23;M60パットンプラズマ戦車;;;;;;;;;;X
MODEL_USA_5_24;M60パットンプラズマ戦車;;;;;;;;;;X
MODEL_SOV_5_21;T-72プラズマ砲搭載型;;;;;;;;;;X
MODEL_SOV_5_22;T-72プラズマ砲搭載型;;;;;;;;;;X
MODEL_SOV_5_23;T-72プラズマ砲搭載型;;;;;;;;;;X
MODEL_SOV_5_24;T-72プラズマ砲搭載型;;;;;;;;;;X
MODEL_U02_5_21;センチュリオンMK7プラズマ戦車;;;;;;;;;;X
MODEL_U02_5_22;センチュリオンMK7プラズマ戦車;;;;;;;;;;X
MODEL_U02_5_23;センチュリオンMK7プラズマ戦車;;;;;;;;;;X
MODEL_U02_5_24;センチュリオンMK7プラズマ戦車;;;;;;;;;;X
MODEL_U04_5_21;アージュン戦車プラズマ投射型;;;;;;;;;;X
MODEL_U04_5_22;アージュン戦車プラズマ投射型;;;;;;;;;;X
MODEL_U04_5_23;アージュン戦車プラズマ投射型;;;;;;;;;;X
MODEL_U04_5_24;アージュン戦車プラズマ投射型;;;;;;;;;;X
## 粒子戦車;;;;;;;;;;X
MODEL_JAP_5_26;06式粒子戦車;;;;;;;;;;X
MODEL_JAP_5_27;10式粒子戦車;;;;;;;;;;X
MODEL_JAP_5_28;15式粒子戦車;;;;;;;;;;X
MODEL_JAP_5_29;21式粒子戦車;;;;;;;;;;X
MODEL_USA_5_26;M60パットン粒子戦車;;;;;;;;;;X
MODEL_USA_5_27;M60パットン粒子戦車;;;;;;;;;;X
MODEL_USA_5_28;M60パットン粒子戦車;;;;;;;;;;X
MODEL_USA_5_29;M60パットン粒子戦車;;;;;;;;;;X
MODEL_SOV_5_26;T-72荷電粒子砲搭載型;;;;;;;;;;X
MODEL_SOV_5_27;T-72荷電粒子砲搭載型;;;;;;;;;;X
MODEL_SOV_5_28;T-72荷電粒子砲搭載型;;;;;;;;;;X
MODEL_SOV_5_29;T-72荷電粒子砲搭載型;;;;;;;;;;X
MODEL_U02_5_26;センチュリオンMK8粒子戦車;;;;;;;;;;X
MODEL_U02_5_27;センチュリオンMK8粒子戦車;;;;;;;;;;X
MODEL_U02_5_28;センチュリオンMK8粒子戦車;;;;;;;;;;X
MODEL_U02_5_29;センチュリオンMK8粒子戦車;;;;;;;;;;X
MODEL_U04_5_26;アージュン戦車粒子投射型;;;;;;;;;;X
MODEL_U04_5_27;アージュン戦車粒子投射型;;;;;;;;;;X
MODEL_U04_5_28;アージュン戦車粒子投射型;;;;;;;;;;X
MODEL_U04_5_29;アージュン戦車粒子投射型;;;;;;;;;;X
##;;;;;;;;;;X
##;;;;;;;;;;X
##;;;;;;;;;;X
### 戦術歩行戦闘機;;;;;;;;;;X
## 第一世代;;;;;;;;;;X
MODEL_JAP_6_0;TSF-TYPE77/F-4J 撃震;;;;;;;;;;X
MODEL_JAP_6_1;TSF-TYPE77/F-4J 撃震;;;;;;;;;;X
MODEL_JAP_6_2;TSF-TYPE77/F-4J 撃震;;;;;;;;;;X
MODEL_JAP_6_3;TSF-TYPE77/F-4J 撃震;;;;;;;;;;X
MODEL_JAP_6_4;TSF-TYPE77/F-4J 撃震;;;;;;;;;;X
MODEL_USA_6_0;F-4_Phantom;;;;;;;;;;X
MODEL_USA_6_1;F-4_Phantom;;;;;;;;;;X
MODEL_USA_6_2;F-4_Phantom;;;;;;;;;;X
MODEL_USA_6_3;F-4_Phantom;;;;;;;;;;X
MODEL_USA_6_4;F-4_Phantom;;;;;;;;;;X
MODEL_SOV_6_0;MiG-21_Balalaika;;;;;;;;;;X
MODEL_SOV_6_1;MiG-21_Balalaika;;;;;;;;;;X
MODEL_SOV_6_2;MiG-21_Balalaika;;;;;;;;;;X
MODEL_SOV_6_3;MiG-21_Balalaika;;;;;;;;;;X
MODEL_SOV_6_4;MiG-21_Balalaika;;;;;;;;;;X
MODEL_U02_6_0;F-5_Freedom_Fighter;;;;;;;;;;X
MODEL_U02_6_1;F-5_Freedom_Fighter;;;;;;;;;;X
MODEL_U02_6_2;F-5_Freedom_Fighter;;;;;;;;;;X
MODEL_U02_6_3;F-5_Freedom_Fighter;;;;;;;;;;X
MODEL_U02_6_4;F-5_Freedom_Fighter;;;;;;;;;;X
MODEL_U04_6_0;F-4_Phantom;;;;;;;;;;X
MODEL_U04_6_1;F-4_Phantom;;;;;;;;;;X
MODEL_U04_6_2;F-4_Phantom;;;;;;;;;;X
MODEL_U04_6_3;F-4_Phantom;;;;;;;;;;X
MODEL_U04_6_4;F-4_Phantom;;;;;;;;;;X
MODEL_U05_6_0;MiG-21_Balalaika;;;;;;;;;;X
MODEL_U05_6_1;MiG-21_Balalaika;;;;;;;;;;X
MODEL_U05_6_2;MiG-21_Balalaika;;;;;;;;;;X
MODEL_U05_6_3;MiG-21_Balalaika;;;;;;;;;;X
MODEL_U05_6_4;MiG-21_Balalaika;;;;;;;;;;X
MODEL_DDR_6_0;MiG-21_Balalaika;;;;;;;;;;X
MODEL_DDR_6_1;MiG-21_Balalaika;;;;;;;;;;X
MODEL_DDR_6_2;MiG-21_Balalaika;;;;;;;;;;X
MODEL_DDR_6_3;MiG-21_Balalaika;;;;;;;;;;X
MODEL_DDR_6_4;MiG-21_Balalaika;;;;;;;;;;X
## 第二世代;;;;;;;;;;X
MODEL_JAP_6_5;TSF-TYPE89/F-15J 陽炎;;;;;;;;;;X
MODEL_JAP_6_6;TSF-TYPE89/F-15J 陽炎;;;;;;;;;;X
MODEL_JAP_6_7;TSF-TYPE89/F-15J 陽炎;;;;;;;;;;X
MODEL_JAP_6_8;TSF-TYPE89/F-15J-C 陽炎改;;;;;;;;;;X
MODEL_JAP_6_9;TSF-TYPE89/F-15J-C 陽炎改;;;;;;;;;;X
MODEL_USA_6_5;F-15_Eagle;;;;;;;;;;X
MODEL_USA_6_6;F-15_Eagle;;;;;;;;;;X
MODEL_USA_6_7;F-15_Eagle;;;;;;;;;;X
MODEL_USA_6_8;F-15_Eagle;;;;;;;;;;X
MODEL_USA_6_9;F-15_Active Eagle;;;;;;;;;;X
MODEL_SOV_6_5;Su-27_Juraburiku;;;;;;;;;;X
MODEL_SOV_6_6;Su-27_Juraburiku;;;;;;;;;;X
MODEL_SOV_6_7;Su-27_Juraburiku;;;;;;;;;;X
MODEL_SOV_6_8;Su-27_Juraburiku;;;;;;;;;;X
MODEL_SOV_6_9;Su-27_Juraburiku;;;;;;;;;;X
MODEL_U02_6_5;F-5E_ADV_Tornade;;;;;;;;;;X
MODEL_U02_6_6;F-5E_ADV_Tornade;;;;;;;;;;X
MODEL_U02_6_7;F-5E_ADV_Tornade;;;;;;;;;;X
MODEL_U02_6_8;F-5E_ADV_Tornade;;;;;;;;;;X
MODEL_U02_6_9;F-5E_ADV_Tornade;;;;;;;;;;X
MODEL_U04_6_5;F-16_Fighting Falcon;;;;;;;;;;X
MODEL_U04_6_6;F-16_Fighting Falcon;;;;;;;;;;X
MODEL_U04_6_7;F-16_Fighting Falcon;;;;;;;;;;X
MODEL_U04_6_8;F-16_Fighting Falcon;;;;;;;;;;X
MODEL_U04_6_9;F-16_Fighting Falcon;;;;;;;;;;X
MODEL_U05_6_5;殲撃10型;;;;;;;;;;X
MODEL_U05_6_6;殲撃10型;;;;;;;;;;X
MODEL_U05_6_7;殲撃10型;;;;;;;;;;X
MODEL_U05_6_8;殲撃10型;;;;;;;;;;X
MODEL_U05_6_9;殲撃10型;;;;;;;;;;X
MODEL_U06_6_5;F-15_Strike_Eagle;;;;;;;;;;X
MODEL_U06_6_6;F-15_Strike_Eagle;;;;;;;;;;X
MODEL_U06_6_7;F-15_Strike_Eagle;;;;;;;;;;X
MODEL_U06_6_8;F-15_Strike_Eagle;;;;;;;;;;X
MODEL_U06_6_9;F-15_Strike_Eagle;;;;;;;;;;X
## 第三世代;;;;;;;;;;X 
MODEL_JAP_6_10;TSF-TYPE94 不知火;;;;;;;;;;X
MODEL_JAP_6_11;TSF-TYPE94 不知火;;;;;;;;;;X
MODEL_JAP_6_12;TSF-TYPE94-1C 不知火壱型丙;;;;;;;;;;X
MODEL_JAP_6_13;TSF-TYPE01 不知火弐型;;;;;;;;;;X
MODEL_JAP_6_14;TSF-TYPE01 不知火弐型;;;;;;;;;;X
MODEL_JAP_6_33;TSF-TYPE03/F-22J 隼;;;;;;;;;;X #ライセンス生産
MODEL_USA_6_10;F-22_Raptor;;;;;;;;;;X
MODEL_USA_6_11;F-22_Raptor;;;;;;;;;;X
MODEL_USA_6_12;F-22_Raptor;;;;;;;;;;X
MODEL_USA_6_13;F-22_Raptor;;;;;;;;;;X
MODEL_USA_6_14;F-22_Raptor;;;;;;;;;;X
MODEL_SOV_6_10;Su-47_Byerukuto;;;;;;;;;;X
MODEL_SOV_6_11;Su-47_Byerukuto;;;;;;;;;;X
MODEL_SOV_6_12;Su-47_Byerukuto;;;;;;;;;;X
MODEL_SOV_6_13;Su-47_Byerukuto;;;;;;;;;;X
MODEL_SOV_6_14;Su-47_Byerukuto;;;;;;;;;;X
MODEL_U02_6_10;EF-2000_Typhoon;;;;;;;;;;X
MODEL_U02_6_11;EF-2000_Typhoon;;;;;;;;;;X
MODEL_U02_6_12;EF-2000_Typhoon;;;;;;;;;;X
MODEL_U02_6_13;EF-2000_Typhoon;;;;;;;;;;X
MODEL_U02_6_14;EF-2000_Typhoon;;;;;;;;;;X
MODEL_U04_6_10;F-35_Lightning II;;;;;;;;;;X
MODEL_U04_6_11;F-35_Lightning II;;;;;;;;;;X
MODEL_U04_6_12;F-35_Lightning II;;;;;;;;;;X
MODEL_U04_6_13;F-35_Lightning II;;;;;;;;;;X
MODEL_U04_6_14;F-35_Lightning II;;;;;;;;;;X
MODEL_U05_6_10;殲撃20型;;;;;;;;;;X
MODEL_U05_6_11;殲撃20型;;;;;;;;;;X
MODEL_U05_6_12;殲撃20型;;;;;;;;;;X
MODEL_U05_6_13;殲撃20型;;;;;;;;;;X
MODEL_U05_6_14;殲撃20型;;;;;;;;;;X
## 第四世代;;;;;;;;;;X 
MODEL_JAP_6_15;TSF-TYPE04 秋月;;;;;;;;;;X
MODEL_JAP_6_16;TSF-TYPE04 秋月;;;;;;;;;;X
MODEL_JAP_6_17;TSF-TYPE04 秋月;;;;;;;;;;X
MODEL_JAP_6_18;TSF-TYPE04 秋月;;;;;;;;;;X
MODEL_JAP_6_19;TSF-TYPE04 秋月;;;;;;;;;;X
MODEL_USA_6_15;F-32_Excalibur;;;;;;;;;;X
MODEL_USA_6_16;F-32_Excalibur;;;;;;;;;;X
MODEL_USA_6_17;F-32_Excalibur;;;;;;;;;;X
MODEL_USA_6_18;F-32_Excalibur;;;;;;;;;;X
MODEL_USA_6_19;F-32_Excalibur;;;;;;;;;;X
MODEL_SOV_6_20;PAK FA-50_Pakufa;;;;;;;;;;X
MODEL_SOV_6_21;PAK FA-50_Pakufa;;;;;;;;;;X
MODEL_SOV_6_22;PAK FA-50_Pakufa;;;;;;;;;;X
MODEL_SOV_6_23;PAK FA-50_Pakufa;;;;;;;;;;X
MODEL_SOV_6_24;PAK FA-50_Pakufa;;;;;;;;;;X
MODEL_U02_6_15;F-32_Excalibur;;;;;;;;;;X
MODEL_U02_6_16;F-32_Excalibur;;;;;;;;;;X
MODEL_U02_6_17;F-32_Excalibur;;;;;;;;;;X
MODEL_U02_6_18;F-32_Excalibur;;;;;;;;;;X
MODEL_U02_6_19;F-32_Excalibur;;;;;;;;;;X
MODEL_U04_6_15;F-32_Excalibur;;;;;;;;;;X
MODEL_U04_6_16;F-32_Excalibur;;;;;;;;;;X
MODEL_U04_6_17;F-32_Excalibur;;;;;;;;;;X
MODEL_U04_6_18;F-32_Excalibur;;;;;;;;;;X
MODEL_U04_6_19;F-32_Excalibur;;;;;;;;;;X
MODEL_U05_6_15;殲撃26型;;;;;;;;;;X
MODEL_U05_6_16;殲撃26型;;;;;;;;;;X
MODEL_U05_6_17;殲撃26型;;;;;;;;;;X
MODEL_U05_6_18;殲撃26型;;;;;;;;;;X
MODEL_U05_6_19;殲撃26型;;;;;;;;;;X
## 第五世代;;;;;;;;;;X
MODEL_JAP_6_20;TSF-TYPE17 暁;;;;;;;;;;X
MODEL_JAP_6_21;TSF-TYPE17 暁;;;;;;;;;;X
MODEL_JAP_6_22;TSF-TYPE17 暁;;;;;;;;;;X
MODEL_JAP_6_23;TSF-TYPE17 暁;;;;;;;;;;X
MODEL_JAP_6_24;TSF-TYPE17 暁;;;;;;;;;;X
MODEL_USA_6_20;F-37_Standalone;;;;;;;;;;X
MODEL_USA_6_21;F-37_Standalone;;;;;;;;;;X
MODEL_USA_6_22;F-37_Standalone;;;;;;;;;;X
MODEL_USA_6_23;F-37_Standalone;;;;;;;;;;X
MODEL_USA_6_24;F-37_Standalone;;;;;;;;;;X
MODEL_U02_6_20;F-37_Standalone;;;;;;;;;;X
MODEL_U02_6_21;F-37_Standalone;;;;;;;;;;X
MODEL_U02_6_22;F-37_Standalone;;;;;;;;;;X
MODEL_U02_6_23;F-37_Standalone;;;;;;;;;;X
MODEL_U02_6_24;F-37_Standalone;;;;;;;;;;X
MODEL_U04_6_20;F-37_Standalone;;;;;;;;;;X
MODEL_U04_6_21;F-37_Standalone;;;;;;;;;;X
MODEL_U04_6_22;F-37_Standalone;;;;;;;;;;X
MODEL_U04_6_23;F-37_Standalone;;;;;;;;;;X
MODEL_U04_6_24;F-37_Standalone;;;;;;;;;;X
MODEL_U05_6_20;殲撃30型;;;;;;;;;;X
MODEL_U05_6_21;殲撃30型;;;;;;;;;;X
MODEL_U05_6_22;殲撃30型;;;;;;;;;;X
MODEL_U05_6_23;殲撃30型;;;;;;;;;;X
MODEL_U05_6_24;殲撃30型;;;;;;;;;;X
## 第六世代;;;;;;;;;;X 
MODEL_JAP_6_25;TSF-TYPE28 叢雲;;;;;;;;;;X
MODEL_JAP_6_26;TSF-TYPE28 叢雲;;;;;;;;;;X
MODEL_JAP_6_27;TSF-TYPE28 叢雲;;;;;;;;;;X
MODEL_JAP_6_28;TSF-TYPE28 叢雲;;;;;;;;;;X
MODEL_JAP_6_29;TSF-TYPE28 叢雲;;;;;;;;;;X
MODEL_USA_6_25;F-45_Stratofortress;;;;;;;;;;X
MODEL_USA_6_26;F-45_Stratofortress;;;;;;;;;;X
MODEL_USA_6_27;F-45_Stratofortress;;;;;;;;;;X
MODEL_USA_6_28;F-45_Stratofortress;;;;;;;;;;X
MODEL_USA_6_29;F-45_Stratofortress;;;;;;;;;;X
MODEL_U02_6_25;F-45_Stratofortress;;;;;;;;;;X
MODEL_U02_6_26;F-45_Stratofortress;;;;;;;;;;X
MODEL_U02_6_27;F-45_Stratofortress;;;;;;;;;;X
MODEL_U02_6_28;F-45_Stratofortress;;;;;;;;;;X
MODEL_U02_6_29;F-45_Stratofortress;;;;;;;;;;X
MODEL_U04_6_25;F-45_Stratofortress;;;;;;;;;;X
MODEL_U04_6_26;F-45_Stratofortress;;;;;;;;;;X
MODEL_U04_6_27;F-45_Stratofortress;;;;;;;;;;X
MODEL_U04_6_28;F-45_Stratofortress;;;;;;;;;;X
MODEL_U04_6_29;F-45_Stratofortress;;;;;;;;;;X
MODEL_U05_6_25;殲撃34型;;;;;;;;;;X
MODEL_U05_6_26;殲撃34型;;;;;;;;;;X
MODEL_U05_6_27;殲撃34型;;;;;;;;;;X
MODEL_U05_6_28;殲撃34型;;;;;;;;;;X
MODEL_U05_6_29;殲撃34型;;;;;;;;;;X
##;;;;;;;;;;X
##;;;;;;;;;;X
##;;;;;;;;;;X
### 強襲歩行攻撃機;;;;;;;;;;X
## 第一世代;;;;;;;;;;X
MODEL_JAP_7_0;TSF-TYPE81/A-6J 海神;;;;;;;;;;X
MODEL_JAP_7_1;TSF-TYPE81/A-6J 海神;;;;;;;;;;X
MODEL_JAP_7_2;TSF-TYPE81/A-6J 海神;;;;;;;;;;X
MODEL_JAP_7_3;TSF-TYPE81/A-6J 海神;;;;;;;;;;X
MODEL_JAP_7_4;TSF-TYPE81/A-6J 海神;;;;;;;;;;X
MODEL_USA_7_0;A-6 Intruder;;;;;;;;;;X
MODEL_USA_7_1;A-6 Intruder;;;;;;;;;;X
MODEL_USA_7_2;A-6 Intruder;;;;;;;;;;X
MODEL_USA_7_3;A-6 Intruder;;;;;;;;;;X
MODEL_USA_7_4;A-6 Intruder;;;;;;;;;;X
## 第二世代;;;;;;;;;;X
MODEL_JAP_7_5;TSF-TYPE81/A-6J-C 伊邪那岐;;;;;;;;;;X
MODEL_JAP_7_6;TSF-TYPE81/A-6J-C 伊邪那岐;;;;;;;;;;X
MODEL_JAP_7_7;TSF-TYPE81/A-6J-C 伊邪那岐;;;;;;;;;;X
MODEL_JAP_7_8;TSF-TYPE81/A-6J-C 伊邪那岐;;;;;;;;;;X
MODEL_JAP_7_9;TSF-TYPE81/A-6J-C 伊邪那岐;;;;;;;;;;X
MODEL_U01_7_5;A-6C_Cobra;;;;;;;;;;X
MODEL_U01_7_6;A-6C_Cobra;;;;;;;;;;X
MODEL_U01_7_7;A-6C_Cobra;;;;;;;;;;X
MODEL_U01_7_8;A-6C_Cobra;;;;;;;;;;X
MODEL_U01_7_9;A-6C_Cobra;;;;;;;;;;X
## 第三世代;;;;;;;;;;X 
MODEL_JAP_7_10;TSF-TYPE99/A-12J 八雷神;;;;;;;;;;X
MODEL_JAP_7_11;TSF-TYPE99/A-12J 八雷神;;;;;;;;;;X
MODEL_JAP_7_12;TSF-TYPE99/A-12J 八雷神;;;;;;;;;;X
MODEL_JAP_7_13;TSF-TYPE99/A-12J 八雷神;;;;;;;;;;X
MODEL_JAP_7_14;TSF-TYPE99/A-12J 八雷神;;;;;;;;;;X
MODEL_U01_7_10;A-12_Avenger;;;;;;;;;;X
MODEL_U01_7_11;A-12_Avenger;;;;;;;;;;X
MODEL_U01_7_12;A-12_Avenger;;;;;;;;;;X
MODEL_U01_7_13;A-12_Avenger;;;;;;;;;;X
MODEL_U01_7_14;A-12_Avenger;;;;;;;;;;X
## 第四世代;;;;;;;;;;X
MODEL_JAP_7_15;TSF-TYPE06 伊邪那美;;;;;;;;;;X
MODEL_JAP_7_16;TSF-TYPE06 伊邪那美;;;;;;;;;;X
MODEL_JAP_7_17;TSF-TYPE06 伊邪那美;;;;;;;;;;X
MODEL_JAP_7_18;TSF-TYPE06 伊邪那美;;;;;;;;;;X
MODEL_JAP_7_19;TSF-TYPE06 伊邪那美;;;;;;;;;;X
MODEL_U01_7_15;A-15_Reactive_barrier;;;;;;;;;;X
MODEL_U01_7_16;A-15_Reactive_barrier;;;;;;;;;;X
MODEL_U01_7_17;A-15_Reactive_barrier;;;;;;;;;;X
MODEL_U01_7_18;A-15_Reactive_barrier;;;;;;;;;;X
MODEL_U01_7_19;A-15_Reactive_barrier;;;;;;;;;;X
## 第五世代;;;;;;;;;;X
MODEL_JAP_7_20;TSF-TYPE18 素戔嗚尊;;;;;;;;;;X
MODEL_JAP_7_21;TSF-TYPE18 素戔嗚尊;;;;;;;;;;X
MODEL_JAP_7_22;TSF-TYPE18 素戔嗚尊;;;;;;;;;;X
MODEL_JAP_7_23;TSF-TYPE18 素戔嗚尊;;;;;;;;;;X
MODEL_JAP_7_24;TSF-TYPE18 素戔嗚尊;;;;;;;;;;X
MODEL_U01_7_20;A-17_Voodoo;;;;;;;;;;X
MODEL_U01_7_21;A-17_Voodoo;;;;;;;;;;X
MODEL_U01_7_22;A-17_Voodoo;;;;;;;;;;X
MODEL_U01_7_23;A-17_Voodoo;;;;;;;;;;X
MODEL_U01_7_24;A-17_Voodoo;;;;;;;;;;X
## 第六世代;;;;;;;;;;X
MODEL_JAP_7_25;TSF-TYPE30 月夜見;;;;;;;;;;X
MODEL_JAP_7_26;TSF-TYPE30 月夜見;;;;;;;;;;X
MODEL_JAP_7_27;TSF-TYPE30 月夜見;;;;;;;;;;X
MODEL_JAP_7_28;TSF-TYPE30 月夜見;;;;;;;;;;X
MODEL_JAP_7_29;TSF-TYPE30 月夜見;;;;;;;;;;X
MODEL_U01_7_25;A-25_Delta Dagger;;;;;;;;;;X
MODEL_U01_7_26;A-25_Delta Dagger;;;;;;;;;;X
MODEL_U01_7_27;A-25_Delta Dagger;;;;;;;;;;X
MODEL_U01_7_28;A-25_Delta Dagger;;;;;;;;;;X
MODEL_U01_7_29;A-25_Delta Dagger;;;;;;;;;;X
##;;;;;;;;;;X
##;;;;;;;;;;X
##;;;;;;;;;;X
### 戦術歩行攻撃機;;;;;;;;;;X
## 第一世代;;;;;;;;;;X
MODEL_JAP_8_0;TSF-TYPE82 凄鉄;;;;;;;;;;X
MODEL_JAP_8_1;TSF-TYPE82 凄鉄;;;;;;;;;;X
MODEL_JAP_8_2;TSF-TYPE82 凄鉄;;;;;;;;;;X
MODEL_JAP_8_3;TSF-TYPE82 凄鉄;;;;;;;;;;X
MODEL_JAP_8_4;TSF-TYPE82 凄鉄;;;;;;;;;;X
MODEL_USA_8_0;A-10A_ThunderboltⅡ;;;;;;;;;;X
MODEL_USA_8_1;A-10A_ThunderboltⅡ;;;;;;;;;;X
MODEL_USA_8_2;A-10A_ThunderboltⅡ;;;;;;;;;;X
MODEL_USA_8_3;A-10A_ThunderboltⅡ;;;;;;;;;;X
MODEL_USA_8_4;A-10A_ThunderboltⅡ;;;;;;;;;;X
MODEL_U02_8_0;J-35/JA-35 Draken;;;;;;;;;;X
MODEL_U02_8_1;J-35/JA-35 Draken;;;;;;;;;;X
MODEL_U02_8_2;J-35/JA-35 Draken;;;;;;;;;;X
MODEL_U02_8_3;J-35/JA-35 Draken;;;;;;;;;;X
MODEL_U02_8_4;J-35/JA-35 Draken;;;;;;;;;;X
## 第二世代;;;;;;;;;;X
MODEL_JAP_8_5;TSF-TYPE90 飛燕;;;;;;;;;;X
MODEL_JAP_8_6;TSF-TYPE90 飛燕;;;;;;;;;;X
MODEL_JAP_8_7;TSF-TYPE90 飛燕;;;;;;;;;;X
MODEL_JAP_8_8;TSF-TYPE90 飛燕;;;;;;;;;;X
MODEL_JAP_8_9;TSF-TYPE90 飛燕;;;;;;;;;;X
MODEL_USA_8_5;A-10C_Blackbird;;;;;;;;;;X
MODEL_USA_8_6;A-10C_Blackbird;;;;;;;;;;X
