#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X;
#  ========================;;;;;;;;;;;X;
#####;;;;;;;;;;;X;
################################# ユニット・旅団名称 #################################;;;;;;;;;;;X;
#####;;;;;;;;;;;X;
LDESC_NAVAL_TORPEDOES_L;魚雷目標照準システムを近代化し、最新型の魚雷を搭載することで、輸送船団襲撃がより効果的に行えます。;;;;;;;;;;X;
LDESC_NAVAL_MINES;輸送船団攻撃用機雷;;;;;;;;;;X;
LDESC_NAVAL_SA_L;中型艦砲などの副砲;;;;;;;;;;X;
LDESC_NAVAL_SPOTTER_L;海軍偵察航空機;;;;;;;;;;X;
LDESC_NAVAL_SPOTTER_S;海軍偵察航空機;;;;;;;;;;X;
LDESC_B_U01;護衛空母向け小空母航空隊;;;;;;;;;;X;
LDESC_B_U02;拠点防衛用特種兵装;;;;;;;;;;X;
LDESC_B_U03;随伴用無人戦術機群;;;;;;;;;;X;
LDESC_B_U04;戦闘ヘリ;;;;;;;;;;X;
LDESC_B_U05;輸送ヘリ;;;;;;;;;;X;
LDESC_B_U06;コストダウンパーツ;;;;;;;;;;X;
LDESC_B_U07;性能向上パーツ;;;;;;;;;;X;
LDESC_B_U08;重砲戦フレーム;;;;;;;;;;X;
LDESC_B_U09;高機動フレーム;;;;;;;;;;X;
LDESC_B_U10;重装甲フレーム;;;;;;;;;;X;
LDESC_B_U11;カスタムフレーム;;;;;;;;;;X;
LDESC_B_U12;電磁投射砲;;;;;;;;;;X;
LDESC_B_U13;-----;;;;;;;;;;X;
LDESC_B_U14;-----;;;;;;;;;;X;
LDESC_B_U15;-----;;;;;;;;;;X;
LDESC_B_U16;-----;;;;;;;;;;X;
LDESC_B_U17;-----;;;;;;;;;;X;
LDESC_B_U18;-----;;;;;;;;;;X;
LDESC_B_U19;-----;;;;;;;;;;X;
LDESC_B_U20;-----;;;;;;;;;;X;
#####;;;;;;;;;;;X;
################################# 師団/旅団の説明 #################################;;;;;;;;;;;X;
#####;;;;;;;;;;;X;
SDESC_ARTILLERY;この師団は砲兵旅団を有します。;;;;;;;;;;X;
SDESC_SP_ARTILLERY;この師団は自走砲旅団を有します。;;;;;;;;;;X;
SDESC_ROCKET_ARTILLERY;この師団はロケット砲旅団を有します。;;;;;;;;;;X;
SDESC_SP_ROCKET_ARTILLERY;この師団は自走ロケット砲旅団を有します。;;;;;;;;;;X;
SDESC_TANK_DESTROYER;この師団は駆逐戦車旅団を有します。;;;;;;;;;;X;
SDESC_LIGHT_ARMOR_BRIG;この師団は軽戦車旅団を有します。;;;;;;;;;;X;
SDESC_HEAVY_ARMOR;この師団は重戦車旅団を有します。;;;;;;;;;;X;
SDESC_SUPER_HEAVY_ARMOR;この師団は超重戦車旅団を有します。;;;;;;;;;;X;
SDESC_ARMORED_CAR;この師団は装甲車旅団を有します。;;;;;;;;;;X;
SDESC_ANTITANK;この師団は対戦車兵旅団を有します。;;;;;;;;;;X;
SDESC_ANTIAIR;この師団は対空砲旅団を有します。;;;;;;;;;;X;
SDESC_ENGINEER;この師団は工兵旅団を有します。;;;;;;;;;;X;
SDESC_POLICE;この師団は憲兵旅団を有します。;;;;;;;;;;X;
SDESC_CAG;この師団は空母航空隊を有します;;;;;;;;;;X;
LDESC_ARTILLERY;砲兵を配備した師団は、「対人攻撃力」が上がり、敵の一般歩兵や自動車化歩兵に与えるダメージが大きくなります。;;;;;;;;;;X;
LDESC_SP_ARTILLERY;自走砲を配備した戦車師団や機械化師団は、敵歩兵に対する戦闘能力が向上します。しかも通常の砲兵部隊の場合と違い、配備した部隊の移動速度が落ちることはありません。;;;;;;;;;;X;
LDESC_ROCKET_ARTILLERY;ロケット砲を配備した師団は、敵の非装甲ユニットに対する戦闘能力が上昇します。ロケット砲は、目標地域一帯に爆薬の詰まった弾頭の集中砲火を浴びせる面制圧兵器なので、歩兵部隊が集まっている場所に対して用いると最も効果的です。;;;;;;;;;;X;
LDESC_SP_ROCKET_ARTILLERY;自走ロケット砲を配備した戦車師団および機械化師団は、歩兵のような非装甲ユニットに対する戦闘能力が上昇します。自走ロケット砲は敵の歩兵に対して非常に効果的なだけでなく、通常のロケット砲と違い、配備された快速部隊の移動スピードも落ちません。;;;;;;;;;;X;
LDESC_TANK_DESTROYER;駆逐戦車は通常の戦車に近い存在ですが、回転砲塔を持たず、装甲のほとんどを前方方向に集中させている点が異なります。これを配備した部隊は、敵戦車部隊のような装甲ターゲットに対する戦闘能力が高まります。;;;;;;;;;;X;
LDESC_LIGHT_ARMOR_BRIG;軽戦車を配備したユニットは、敵戦車部隊のような装甲ターゲットに対する戦闘能力が上昇します。軽戦車は高速移送できるので回避能力が高く、鈍重な重戦車を使って仕留めることは困難です。この機動力を生かして、自分より重装甲な戦車の側面や背後に回りこみ、装甲の薄い部分を攻撃します。;;;;;;;;;;X;
LDESC_HEAVY_ARMOR;重戦車を配備した師団は、対戦車攻撃力および対人攻撃力が飛躍的に向上します。重戦車はきわめて撃破されにくいので、敵陣を突破するときに用いられます。しかし弱点として重戦車は部隊の進撃速度を鈍らせ、かなりの量の補給物資と燃料を必要とします。;;;;;;;;;;X;
LDESC_SUPER_HEAVY_ARMOR;超重戦車は究極の突撃兵器です。これを撃破することはほぼ不可能であり、配備した師団の対戦車攻撃力および対人攻撃力に恐ろしいほどのボーナスが加わります。しかし同時に膨大な量の補給物資と燃料を必要とし、配備した部隊の進撃速度は亀のように遅くなります。;;;;;;;;;;X;
LDESC_ARMORED_CAR;装甲車は一般的に、薄い装甲板をめぐらせ若干の武装を備えた装輪車両です。これを配備した師団は、非装甲ターゲットに対する戦闘能力が向上します。とりわけ補給部隊のトラックや戦線後方にいる部隊を攻撃するのに効果的です。;;;;;;;;;;X;
LDESC_ANTITANK;対戦車兵器を装備した師団は、対戦車攻撃力が向上し、敵戦車部隊や機械化部隊に対してより効果的な攻撃ができます。;;;;;;;;;;X;
LDESC_ANTIAIR;対空兵器を配備した師団は、対空攻撃力が向上し、敵機に与えるダメージが増えます。;;;;;;;;;;X;
LDESC_ENGINEER;工兵旅団は渡河を手助けして師団の行軍を早め、指揮統率の低下を軽減します。;;;;;;;;;;X;
LDESC_POLICE;憲兵旅団は、パルチザンや反乱勢力を鎮圧するのに最適です。;;;;;;;;;;X;
LDESC_CAG;1つの空母に搭載されたすべての航空機で、1つの空母航空隊を形成します。通常は、戦闘機、雷撃機、急降下爆撃機の混成部隊です。任務としては、空母の護衛や遠く離れた敵艦の攻撃を行います。;;;;;;;;;;X;
#####;;;;;;;;;;;X;
################################# 能力説明 #################################;;;;;;;;;;;X;
#####;;;;;;;;;;;X;
BINFO_STRENGTH;耐久力;Strength;;;;;;;;;X;
BINFO_ORG;組織率;Organization;;;;;;;;;X;
BINFO_MOR;士気;Morale;;;;;;;;;X;
BINFO_HA;戦車攻撃力;Hard Attack;;;;;;;;;X;
BINFO_SA;歩兵攻撃力;Soft Attack;;;;;;;;;X;
BINFO_AA;対空攻撃力;Air Attack;;;;;;;;;X;
BINFO_DD;陸戦防御力;Defensiveness;;;;;;;;;X;
BINFO_TD;耐久力;Toughness;;;;;;;;;X;
BINFO_SO;脆弱性;Softness;;;;;;;;;X;
BINFO_SP;抑制力;Suppression;;;;;;;;;X;
BINFO_EXP;経験;Experience;;;;;;;;;X;
BINFO_AD;対空防御力;Air Defense;;;;;;;;;X;
BINFO_MS;最高速度;Maximum Speed;;;;;;;;;X;
BINFO_SU;物資消費量;Supply Consumption;;;;;;;;;X;
BINFO_FU;燃料消費量;Fuel Consumption;;;;;;;;;X;
BINFO_SD;対艦防御力;Sea Defense;;;;;;;;;X;
BINFO_SEA;対艦攻撃力;Sea Attack;;;;;;;;;X;
BINFO_SHOR;湾岸攻撃力;Shore Bombardment;;;;;;;;;X;
BINFO_RANGE;作戦行動半径;Range;;;;;;;;;X;
BINFO_SDC;艦艇索敵力;Sea Detection Capability;;;;;;;;;X;
BINFO_ADC;航空索敵力;Air Detection Capability;;;;;;;;;X;
BINFO_VIS;視認確率;Visibility;;;;;;;;;X;
BINFO_STR;戦略爆撃;Strategic Attack;;;;;;;;;X;
BINFO_NAV;艦船攻撃力;Naval Attack;;;;;;;;;X;
BINFO_SUD;地対空防御力;Surface Defense;;;;;;;;;X;
BINFO_SUC;対潜索敵力;Sub Detection Capability;;;;;;;;;X;
BINFO_SUA;対潜攻撃力;Sub Attack;;;;;;;;;X;
#;;;;;;;;;;;X;
DAY_MISSION;日中;Day;;;;;;;;;X;
NIGHT_MISSION;夜間;Night;;;;;;;;;X;
BOTH_MISSION;全日;Both;;;;;;;;;X;
FREQ_MISSION;戦力/統制%d\%%以下で中止;;;;;;;;;;X;
TITLE_MISSION;%sへの%s;;;;;;;;;;X;
#####;;;;;;;;;;;X;
################################# 任務説明 #################################;;;;;;;;;;;X;
#####;;;;;;;;;;;X;
MISSION_NONE;中止命令;None;;;;;;;;;X;
MISSION_ATTACK;攻　　撃;Attack;;;;;;;;;X;
MISSION_REBASE;拠点配備;Rebase;;;;;;;;;X;
MISSION_STRAT_REDEPLOY;配置展開;Strategic Redeployment;;;;;;;;;X;
MISSION_SUPPORT_ATTACK;支援攻撃;Support Attack;;;;;;;;;X;
MISSION_SUPPORT_DEFENSE;防衛支援;Support Defence;;;;;;;;;X;
MISSION_RESERVES;後　　備;Reserves;;;;;;;;;X;
MISSION_ANTI_PARTISAN_DUTY;パルチザン掃討任務;Anti-Partisan Duty;;;;;;;;;X;
MISSION_AIR_SUPERIORITY;制空権確保;Air Superiority;;;;;;;;;X;
MISSION_GROUND_ATTACK;地上攻撃;Ground Attack;;;;;;;;;X;
MISSION_INSTALLATION_STRIKE;施設攻撃;Installation Strike;;;;;;;;;X;
MISSION_INTERDICTION;阻止攻撃;;;;;;;;;;X;
MISSION_NAVAL_STRIKE;艦艇攻撃;Naval Strike;;;;;;;;;X;
MISSION_PORT_STRIKE;港湾攻撃;Port Strike;;;;;;;;;X;
MISSION_LOGISTICAL_STRIKE;補給線攻撃;Logistical Strike;;;;;;;;;X;
MISSION_STRATEGIC_BOMBARDMENT;戦略爆撃;Strategic Bombardment;;;;;;;;;X;
MISSION_AIR_SUPPLY;空　　輸;Air Supply;;;;;;;;;X;
MISSION_AIRBORNE_ASSAULT;空挺降下;Airborne Assault;;;;;;;;;X;
MISSION_CONVOY_RAIDING;輸送船団襲撃;Convoy Raiding;;;;;;;;;X;
MISSION_ASW;対潜哨戒;ASW;;;;;;;;;X;
MISSION_NAVAL_INTERDICTION;艦艇阻止;Naval Interdiction;;;;;;;;;X;
MISSION_SHORE_BOMBARDMENT;湾岸砲撃;Shore Bombardment;;;;;;;;;X;
MISSION_AMPHIBOUS_ASSAULT;上陸作戦;Amphibious Assault;;;;;;;;;X;
MISSION_SEA_TRANSPORT;艦艇輸送;Sea Transport;;;;;;;;;X;
MISSION_NAVAL_COMBAT_PATROL;哨　　戒;Naval Combat Patrol;;;;;;;;;X;
MISSION_CONVOY_AIR_RAIDING;輸送船団爆撃;Bomb Convoys;;;;;;;;;X;
MISSION_NAVAL_PORT_STRIKE;空母からの港湾攻撃;Carrier strike on Port;;;;;;;;;X;
MISSION_NAVAL_AIRBASE_STRIKE;空母からの航空基地攻撃;Carrier strike on Airbase;;;;;;;;;X;
MISSION_NUKE;核兵器;Nuke;;;;;;;;;X;
MISSION_RETREAT;後退;Retreat;;;;;;;;;X;
MISSION_DESC_ATTACK;敵地を攻撃する任務を与えます。命令を受けた部隊は指定された地へと向かい、その地に配置された敵軍と戦闘を交えながら進軍します。;Attack missions are given when you want to conquer a province held by the enemy. Your divisions will start to move into the province and fight with any enemy units stationed there.;;;;;;;;;X;
MISSION_DESC_REBASE;航空隊を配置転換する命令です。航空隊は移転先の基地に配備され、そこから新たな任務に就くことができるでしょう。;Rebase missions are given when you want to redeploy your air units between airfields. The aircraft will then be stationed at a different airfield and be able to stage other  missions from there. ;;;;;;;;;X;
MISSION_DESC_REBASE_NAVAL;艦隊を他の海軍基地へ移動する命令です。艦隊は母港をその基地に変更します。この任務は他部隊を乗船・下船させる命令とは異なります。;Rebase missions are used to send your task force to another naval base, changing the supply and oil source for the naval task force to that base. This is different from entering a harbour to load or unload troops which does not change basing.;;;;;;;;;X;
MISSION_DESC_STRAT_REDEPLOY;戦略再配置は師団を鉄道輸送します。輸送中の師団は戦闘に参加できず、輸送可能な師団数には制限があります。;Strategic Redeployment is the movement of units via rail transport. Your units cannot fight while being strategic redeployed and your ability to transport units that way is limited.;;;;;;;;;X;
MISSION_DESC_SUPPORT_ATTACK;他部隊の支援攻撃を行います。支援攻撃任務を受けた部隊はそのプロヴィンスを動かないため、敵地を占領する際は少なくとも1部隊は侵攻させねばなりません。;Units with a Support Attack mission will engage enemy units in the province you specify, but will not move into the attacked province when they win the battle. Therefore, it is advisable to give at least one of your attacking armies an attack mission so that they occupy the province.;;;;;;;;;X;
MISSION_DESC_SUPPORT_DEFENSE;敵軍の攻撃が始まるまで、防衛任務を受けた部隊は前線の後方を保持します。敵軍の攻撃が始まると、あらかじめ任命されたプロヴィンスの防衛に参加します。;Support Defence missions enable you to keep your units behind the front lines until the enemy attack has started. Any division with this mission will join the defense of the specified province after the enemy attack has started.;;;;;;;;;X;
MISSION_DESC_RESERVES;後備任務を受けた部隊は前線の後ろで待機します。部隊は隣接するプロヴィンスが攻撃を受けた際、自動で支援任務を遂行します。;Units with Reserves missions are stationed behind the front lines. They will automatically support any province adjacent to them that is under enemy attack.;;;;;;;;;X;
MISSION_DESC_ANTI_PARTISAN_DUTY;パルチザン掃討任務を受けた部隊は、そのプロヴィンス及び隣接するプロヴィンスにて活動するパルチザンを掃討します。それによってパルチザンの活動は時間とともに減少するでしょう。;Anti-Partisan Duty missions mean that the division will counter any partisan activity in its location or in an adjacent province. The partisan activity rating in the province will decrease over time.;;;;;;;;;X;
MISSION_DESC_ARTILLERY_BOMBARDMENT;「砲撃」任務は砲兵旅団が配備されたユニットに命じることができます。これを命じられたユニットは敵のユニットや防衛設備、インフラを砲撃します。;;;;;;;;;;X;
MISSION_DESC_AIR_SUPERIORITY;制空権確保は戦闘機が行えます。指定空域を哨戒し、敵機と遭遇したとき交戦します。;Air Superiority missions are given to fighter units. They will patrol the target area and engage any enemy planes they encounter.;;;;;;;;;X;
MISSION_DESC_GROUND_ATTACK;地上攻撃は近接航空支援機または戦術爆撃機が行えます。陸上部隊を攻撃し、充足率を低下させるでしょう。;Ground Attack missions are given to Close Air Support or Tactical Bomber squadrons. They will attack enemy ground units in the target area, reducing their strength.;;;;;;;;;X;
MISSION_DESC_INSTALLATION_STRIKE;基地攻撃は指定地域の対空砲・レーダー設備・核やロケット施設などの防御設備を攻撃します。;Installation Strike missions target the defense installations in the target area, such as AA guns, radar installations, nuclear and rocket facilities.;;;;;;;;;X;
MISSION_DESC_INTERDICTION;「阻止攻撃」任務は近接航空支援飛行隊、または戦術爆撃飛行隊に命じます。この任務を命じられたユニットは目標エリアの敵部隊を攻撃し、通信網を寸断することで、敵ユニットの指揮統制レベルを減少させます。;;;;;;;;;;X;
MISSION_DESC_NAVAL_STRIKE;艦艇攻撃は指定海域の敵艦艇を標的とします。攻撃を加えて損害を与え撃沈します。;Naval Strike missions target enemy warships in the target sea area. attempting to sink or damage them.;;;;;;;;;X;
MISSION_DESC_PORT_STRIKE;港湾攻撃は指定海域の港湾施設を標的とし、港内に停泊する艦船を攻撃します。;Port Strike missions are targeted at the port facilities of the target area, attempting to hit any ships in port there.;;;;;;;;;X;
MISSION_DESC_LOGISTICAL_STRIKE;補給線攻撃は標的エリアのインフラを破壊します。敵軍の移動を妨げ、補給効率を低下させるでしょう。;Logistical Strike missions are targeted at the infrastructure level of the provinces in the target area. This will hamper enemy unit movement and reduce their supply efficiency.;;;;;;;;;X;
MISSION_DESC_INDUSTRIAL_BOMBARDMENT;「産業爆撃」任務は、敵の工場を攻撃します。そうすれば、敵の物資やユニットの生産能力が低下し、輸送能力にも影響を及ぼします。この任務が行えるのは、戦略爆撃機だけです。;;;;;;;;;;X;
MISSION_DESC_STRATEGIC_BOMBARDMENT;戦略爆撃は敵工業施設を標的とします。生産能力を低下させ、新規部隊と既存のすべての部隊の輸送能力に影響を及ぼします。これは戦略爆撃機のみによって実行可能です。;Strategic Bombardment missions target the enemy's industry. This will reduce his ability to produce supplies, new units and also affect his Transport Capacity. They can only be performed by strategic bomber units.;;;;;;;;;X;
MISSION_DESC_AIR_SUPPLY;空輸は輸送機によって行えます。敵に包囲された友軍が、包囲を突破するまでの間、戦闘力を維持できるよう補給を行います。;Air Supply missions are given to transport planes. They will attempt to ferry supplies to your encircled troops, maintaining their fighting efficiency until they can be relieved.;;;;;;;;;X;
MISSION_DESC_AIRBORNE_ASSAULT;空挺降下は空挺部隊を搭載した輸送機によって行われます。空挺部隊は指定地域に降下しプロヴィンスの占領を試みます。;Airborne Assault missions are given to transport planes that have been loaded with paratroop divisions. The paratroops will be dropped at the specified place and attempt to take that province.;;;;;;;;;X;
MISSION_DESC_CONVOY_RAIDING;敵軍基地と海外プロヴィンスを往来する敵輸送船団に対し、襲撃任務を与えます。この任務により敵資源及び供給品の往来を減少させることができるでしょう。;Convoy Raiding missions strike at enemy convoys, reducing the movement of resources and supplies between his bases and overseas provinces.;;;;;;;;;X;
MISSION_DESC_ASW;対潜哨戒任務を受けた艦隊は、エリア内に存在する全ての敵潜水艦を捜索し攻撃を仕掛けます。対潜装備している艦隊のうち、この任務は空母、駆逐艦、軽巡洋艦に最もよく任命されます。;Ships on ASW missions will seek out and attack any enemy submarines in the area. This mission is best given to Carriers, Destroyers and Light Cruisers, as they are best equipped for sub hunting.;;;;;;;;;X;
MISSION_DESC_NAVAL_INTERDICTION;艦艇阻止任務を受けた艦隊は、目標地域に入る全ての敵艦に攻撃を仕掛けます。;Naval Interdiction missions assign your fleets to patrol and engage any enemy ships entering the target area.;;;;;;;;;X;
MISSION_DESC_SHORE_BOMBARDMENT;湾岸砲撃任務は、戦艦、巡洋艦、重巡洋艦に与えることができる任務です。艦隊は海岸に隣接するプロヴィンスにて戦う友軍を自動でサポートします。;Shore Bombardment missions can only be given to capital ships: battleships, battlecruisers and heavy cruisers. The ships will shell enemy units in the specified area. Furthermore, ships will automatically support any friendly unit in combat in a coastal province that is adjacent to them.;;;;;;;;;X;
MISSION_DESC_AMPHIBOUS_ASSAULT;上陸作戦は輸送艦が行えます、海兵その他の師団を上陸させ、海岸への強襲占領を試みます。;Amphibious Assault missions are given to naval transports. They will unload marine and other divisions, which will attempt to take the beach by assault.;;;;;;;;;X;
MISSION_DESC_SEA_TRANSPORT;艦艇輸送は陸上部隊を搭載した輸送艦が行えます。指定プロヴィンスに搭載部隊を降ろした後、停泊港に戻ります。;Sea Transport missions are given to naval transports that have land units loaded on them. They will unload the divisions in the specified province and then return to their home port.;;;;;;;;;X;
MISSION_DESC_NAVAL_COMBAT_PATROL;哨戒任務を受けた艦隊は、目標の海域を巡回し、遭遇する全ての敵艦に攻撃を仕掛けます。哨戒任務は艦艇阻止任務よりも広域をカバーするため、敵艦隊を発見する確率は低くなります。;Ships on a Naval Combat Patrol mission patrol the seazones of the target region and engage any enemy ships they encounter. Because combat patrol covers a larger area than interdiction, your chance of spotting an enemy naval force is correspondingly lower.;;;;;;;;;X;
MISSION_DESC_CONVOY_AIR_RAIDING;輸送船団爆撃は対艦攻撃能力を持つ爆撃機が行えます。指定海域にて敵輸送船団を攻撃し、敵の資源と軍需物資の海上輸送能力を減少させます。;Bomb Convoy missions are given to bombers with the naval bombing capability. The planes will strike at enemy convoys in the target area, reducing the enemy's ability to move supplies and resources by sea.;;;;;;;;;X;
MISSION_DESC_NAVAL_PORT_STRIKE;航空母艦を持つ艦隊に与えることのできる任務です。命令を受けた艦載機は目標とした港湾に駐留する敵艦隊へ攻撃を仕掛けます。;Carrier Strike on Port missions are given to the Carrier Air Group of an aircraft carrier. The carrier planes will target enemy ships in the port.;;;;;;;;;X;
MISSION_DESC_NAVAL_AIRBASE_STRIKE;航空母艦を持つ艦隊に与えることのできる任務です。艦載機は目標とする敵空港の滑走路に攻撃を仕掛けます。;Carrier strike on Airbase missions are given to the Carrier Air Group of an aircraft carrier. The carrier planes will target enemy runways, lowering their level and thus limiting the number of planes the enemy can base there.;;;;;;;;;X;
MISSION_DESC_NUKE;核攻撃は、かつてない威力の大爆発を引き起こします。実験報告にこうあります、「千の太陽よりも明るく光った。我は死なり、世界の破壊者なり！」;A nuclear strike mission causes an explosion of unprecedented force.  Reports from testing say: Brighter than a thousand suns. I am become death, the destroyer of worlds!;;;;;;;;;X;
#####;;;;;;;;;;;X;
################################# ユニット #################################;;;;;;;;;;;X;
#####;;;;;;;;;;;X;
#################################;;;;;;;;;;;X;
### ―戦術歩行戦闘機/改修機― ###;;;;;;;;;;;X;
#################################;;;;;;;;;;;X;
MODEL_0_0;F-4S_PhantomⅡ;;;;;;;;;;X;
MODEL_0_1;F-4S_PhantomⅡ;;;;;;;;;;X;
MODEL_0_2;F-4S_PhantomⅡ;;;;;;;;;;X;
MODEL_0_3;F-4S_PhantomⅡ;;;;;;;;;;X;
MODEL_0_4;F-4S_PhantomⅡ;;;;;;;;;;X;
MODEL_0_5;F-15ACTV_Active_Eagle;;;;;;;;;;X;
MODEL_0_6;F-15ACTV_Active_Eagle;;;;;;;;;;X;
MODEL_0_7;F-15ACTV_Active_Eagle;;;;;;;;;;X;
MODEL_0_8;F-15ACTV_Active_Eagle;;;;;;;;;;X;
MODEL_0_9;F-15ACTV_Active_Eagle;;;;;;;;;;X;
MODEL_0_10;F-35F_Super_Lightning;;;;;;;;;;X;
MODEL_0_11;F-35F_Super_Lightning;;;;;;;;;;X;
MODEL_0_12;F-35F_Super_Lightning;;;;;;;;;;X;
MODEL_0_13;F-35F_Super_Lightning;;;;;;;;;;X;
MODEL_0_14;F-35F_Super_Lightning;;;;;;;;;;X;
MODEL_0_15;F-25L_Long_Savage;;;;;;;;;;X;
MODEL_0_16;F-25L_Long_Savage;;;;;;;;;;X;
MODEL_0_17;F-25L_Long_Savage;;;;;;;;;;X;
MODEL_0_18;F-25L_Long_Savage;;;;;;;;;;X;
MODEL_0_19;F-25L_Long_Savage;;;;;;;;;;X;
MODEL_0_20;F-32R_SturmFogel;;;;;;;;;;X;
MODEL_0_21;F-32R_SturmFogel;;;;;;;;;;X;
MODEL_0_22;F-32R_SturmFogel;;;;;;;;;;X;
MODEL_0_23;F-32R_SturmFogel;;;;;;;;;;X;
MODEL_0_24;F-32R_SturmFogel;;;;;;;;;;X;
MODEL_0_25;F-45K_SheraikuⅡ;;;;;;;;;;X;
MODEL_0_26;F-45K_SheraikuⅡ;;;;;;;;;;X;
MODEL_0_27;F-45K_SheraikuⅡ;;;;;;;;;;X;
MODEL_0_28;F-45K_SheraikuⅡ;;;;;;;;;;X;
MODEL_0_29;F-45K_SheraikuⅡ;;;;;;;;;;X;
MODEL_0_30;----;;;;;;;;;;X;
MODEL_0_31;----;;;;;;;;;;X;
MODEL_0_32;----;;;;;;;;;;X;
MODEL_0_33;要撃級;;;;;;;;;;X;
MODEL_0_34;重要撃級;;;;;;;;;;X;
#####################################;;;;;;;;;;;X;
### ―戦術歩行戦闘機/高級量産機― ###;;;;;;;;;;;X;
#####################################;;;;;;;;;;;X;
MODEL_1_0;TSF-TYPE82R/F-4J改_瑞鶴;;;;;;;;;;X;
MODEL_1_1;TSF-TYPE82R/F-4J改_瑞鶴改;;;;;;;;;;X;
MODEL_1_2;TSF-TYPE00R_武御雷;;;;;;;;;;X;
MODEL_1_3;TSF-TYPE06R_天叢雲;;;;;;;;;;X;
MODEL_1_4;TSF-TYPE13R_月読;;;;;;;;;;X;
MODEL_1_5;TSF-TYPE25R_八咫烏;;;;;;;;;;X;
MODEL_1_6;-----;;;;;;;;;;X;
MODEL_1_7;TSF-TYPE82F/F-4J改_瑞鶴;;;;;;;;;;X;
MODEL_1_8;TSF-TYPE82F/F-4J改_瑞鶴改;;;;;;;;;;X;
MODEL_1_9;TSF-TYPE00F_武御雷;;;;;;;;;;X;
MODEL_1_10;TSF-TYPE06F_天叢雲;;;;;;;;;;X;
MODEL_1_11;TSF-TYPE13F_月読;;;;;;;;;;X;
MODEL_1_12;TSF-TYPE25F_八咫烏;;;;;;;;;;X;
MODEL_1_13;-----;;;;;;;;;;X;
MODEL_1_14;TSF-TYPE82A/F-4J改_瑞鶴;;;;;;;;;;X;
MODEL_1_15;TSF-TYPE82A/F-4J改_瑞鶴改;;;;;;;;;;X;
MODEL_1_16;TSF-TYPE00A_武御雷;;;;;;;;;;X;
MODEL_1_17;TSF-TYPE06A_天叢雲;;;;;;;;;;X;
MODEL_1_18;TSF-TYPE13A_月読;;;;;;;;;;X;
MODEL_1_19;TSF-TYPE25A_八咫烏;;;;;;;;;;X;
MODEL_1_20;-----;;;;;;;;;;X;
MODEL_1_21;TSF-TYPE82C/F-4J改_瑞鶴;;;;;;;;;;X;
MODEL_1_22;TSF-TYPE82C/F-4J改_瑞鶴改;;;;;;;;;;X;
MODEL_1_23;TSF-TYPE00C_武御雷;;;;;;;;;;X;
MODEL_1_24;TSF-TYPE06C_天叢雲;;;;;;;;;;X;
MODEL_1_25;TSF-TYPE13C_月読;;;;;;;;;;X;
MODEL_1_26;TSF-TYPE25C_八咫烏;;;;;;;;;;X;
MODEL_1_27;-----;;;;;;;;;;X;
MODEL_1_28;TSF-TYPE00E_建御名方神 ;;;;;;;;;;X;
MODEL_1_29;-----;;;;;;;;;;X;
MODEL_1_30;火之迦具鎚;;;;;;;;;;X;
MODEL_1_31;軻遇突智;;;;;;;;;;X;
MODEL_1_32;火遠理命;;;;;;;;;;X;
MODEL_1_33;火須勢理命;;;;;;;;;;X;
MODEL_1_34;火牟須比;;;;;;;;;;X;
MODEL_1_35;-----;;;;;;;;;;X;
MODEL_1_36;武御雷;;;;;;;;;;X;
###############################################;;;;;;;;;;;X;
### ―戦略航空機動要塞/全環境適応型戦術機― ###;;;;;;;;;;;X;
###############################################;;;;;;;;;;;X;
MODEL_2_0;F-4L_PhantomⅡ;;;;;;;;;;X;
MODEL_2_1;F-4L_PhantomⅡ;;;;;;;;;;X;
MODEL_2_2;F-4L_PhantomⅡ;;;;;;;;;;X;
MODEL_2_3;F-4L_PhantomⅡ;;;;;;;;;;X;
MODEL_2_4;F-15L_Eagle;;;;;;;;;;X;
MODEL_2_5;F-15L_Eagle;;;;;;;;;;X;
MODEL_2_6;F-15L_Eagle;;;;;;;;;;X;
MODEL_2_7;F-15L_Eagle;;;;;;;;;;X;
MODEL_2_8;F-23_Black_Widow_Ⅱ;;;;;;;;;;X;
MODEL_2_9;F-23_Black_Widow_Ⅱ;;;;;;;;;;X;
MODEL_2_10;F-23_Black_Widow_Ⅱ;;;;;;;;;;X;
MODEL_2_11;F-23_Black_Widow_Ⅱ;;;;;;;;;;X;
MODEL_2_12;F-29_Azadi;;;;;;;;;;X;
MODEL_2_13;F-29_Azadi;;;;;;;;;;X;
MODEL_2_14;F-29_Azadi;;;;;;;;;;X;
MODEL_2_15;F-29_Azadi;;;;;;;;;;X;
MODEL_2_16;F-34_Gustav;;;;;;;;;;X;
MODEL_2_17;F-34_Gustav;;;;;;;;;;X;
MODEL_2_18;F-34_Gustav;;;;;;;;;;X;
MODEL_2_19;F-34_Gustav;;;;;;;;;;X;
MODEL_2_20;F-40_Sarena;;;;;;;;;;X;
MODEL_2_21;F-40_Sarena;;;;;;;;;;X;
MODEL_2_22;F-40_Sarena;;;;;;;;;;X;
MODEL_2_23;F-40_Sarena;;;;;;;;;;X;
MODEL_2_24;-----;;;;;;;;;;X;
MODEL_2_25;XG-70b_凄乃皇弐型;;;;;;;;;;X;
